,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,23,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,14,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,5,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,42,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,61,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,51,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,13,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,125,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,26,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,10,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,9,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,45,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,6,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,4,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,11,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,44,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,33,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,13,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,90,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,60,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,38,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,13,
,52,052 POSTON,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,111,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,7,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,4,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,12,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,71,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,47,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,20,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,138,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,32,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,24,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,6,
,52,052 POSTON,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,62,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,1734,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,340,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,748,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,159,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,1247,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,2,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,9,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,2,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,13,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,3,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,5,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,9,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,10,Polling,,261,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,20,Early Voting,,577,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,30,Central Count,,120,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,999999,Total,,958,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,10,Polling,,58,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,20,Early Voting,,130,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,30,Central Count,,32,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,999999,Total,,220,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,10,Polling,,12,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,20,Early Voting,,16,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,30,Central Count,,3,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,999999,Total,,31,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,10,Polling,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,20,Early Voting,,4,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,30,Central Count,,1,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,999999,Total,,6,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,10,Polling,,3,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,20,Early Voting,,7,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,999999,Total,,10,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,1734,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,340,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,748,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,159,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,1247,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,17,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,35,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,10,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,62,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,10,Polling,,238,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,20,Early Voting,,517,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,30,Central Count,,102,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,10,"MCCAIN, JOHN",,1,REP,1,999999,Total,,857,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,10,Polling,,60,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,20,Early Voting,,141,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,30,Central Count,,37,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,20,"KIRKPATRICK, ANN",,2,DEM,2,999999,Total,,238,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,10,Polling,,22,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,20,Early Voting,,49,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,30,Central Count,,10,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,30,"SWING, GARY",,4,GRN,4,999999,Total,,81,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,10,Polling,,3,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,20,Early Voting,,6,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,30,Central Count,,0,
,54,054 UPRIVER,,110,United States Senator,,0,NP,,0,NP,,40,Write-in,,0,NP,,999999,Total,,9,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,54,054 UPRIVER,,115,U.S. Representative in Congress Dist. 4,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
