county,precinct,office,recount,district,party,candidate,votes,election_day,early_voting,provisional
Cochise,21 POMERENE,State Treasurer,,,,Write-in,0,0,0,0
Cochise,21 POMERENE,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,21 POMERENE,State Treasurer,,,,Under Votes,19,3,16,0
Cochise,22 PORTAL,State Treasurer,,,REP,Kimberly Yee,140,13,127,0
Cochise,22 PORTAL,State Treasurer,,,DEM,Martin Quezada,121,2,119,0
Cochise,22 PORTAL,State Treasurer,,,,Write-in,0,0,0,0
Cochise,22 PORTAL,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,22 PORTAL,State Treasurer,,,,Under Votes,8,0,8,0
Cochise,23 SAN SIMON,State Treasurer,,,REP,Kimberly Yee,113,29,82,2
Cochise,23 SAN SIMON,State Treasurer,,,DEM,Martin Quezada,21,5,16,0
Cochise,23 SAN SIMON,State Treasurer,,,,Write-in,0,0,0,0
Cochise,23 SAN SIMON,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,23 SAN SIMON,State Treasurer,,,,Under Votes,2,0,2,0
Cochise,24 ST DAVID,State Treasurer,,,REP,Kimberly Yee,1074,401,673,0
Cochise,24 ST DAVID,State Treasurer,,,DEM,Martin Quezada,286,33,253,0
Cochise,24 ST DAVID,State Treasurer,,,,Write-in,2,0,2,0
Cochise,24 ST DAVID,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,24 ST DAVID,State Treasurer,,,,Under Votes,26,1,25,0
Cochise,25 SUNIZONA,State Treasurer,,,REP,Kimberly Yee,275,112,163,0
Cochise,25 SUNIZONA,State Treasurer,,,DEM,Martin Quezada,110,11,99,0
Cochise,25 SUNIZONA,State Treasurer,,,,Write-in,0,0,0,0
Cochise,25 SUNIZONA,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,25 SUNIZONA,State Treasurer,,,,Under Votes,10,2,8,0
Cochise,26 SV AVENIDA DEL SOL,State Treasurer,,,REP,Kimberly Yee,975,303,670,2
Cochise,26 SV AVENIDA DEL SOL,State Treasurer,,,DEM,Martin Quezada,506,55,451,0
Cochise,26 SV AVENIDA DEL SOL,State Treasurer,,,,Write-in,1,0,1,0
Cochise,26 SV AVENIDA DEL SOL,State Treasurer,,,,Over Votes,1,0,1,0
Cochise,26 SV AVENIDA DEL SOL,State Treasurer,,,,Under Votes,44,4,40,0
Cochise,27 SV BUFFALO SOLDIER,State Treasurer,,,REP,Kimberly Yee,1275,447,825,3
Cochise,27 SV BUFFALO SOLDIER,State Treasurer,,,DEM,Martin Quezada,609,63,545,1
Cochise,27 SV BUFFALO SOLDIER,State Treasurer,,,,Write-in,1,1,0,0
Cochise,27 SV BUFFALO SOLDIER,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,State Treasurer,,,,Under Votes,40,1,39,0
Cochise,28 SV BUSBY,State Treasurer,,,REP,Kimberly Yee,575,172,398,5
Cochise,28 SV BUSBY,State Treasurer,,,DEM,Martin Quezada,411,52,357,2
Cochise,28 SV BUSBY,State Treasurer,,,,Write-in,1,0,1,0
Cochise,28 SV BUSBY,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,28 SV BUSBY,State Treasurer,,,,Under Votes,21,2,19,0
Cochise,29 SV CARMELITA,State Treasurer,,,REP,Kimberly Yee,390,121,264,5
Cochise,29 SV CARMELITA,State Treasurer,,,DEM,Martin Quezada,252,41,211,0
Cochise,29 SV CARMELITA,State Treasurer,,,,Write-in,0,0,0,0
Cochise,29 SV CARMELITA,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,29 SV CARMELITA,State Treasurer,,,,Under Votes,26,1,25,0
Cochise,30 SV CLOUD,State Treasurer,,,REP,Kimberly Yee,280,87,191,2
Cochise,30 SV CLOUD,State Treasurer,,,DEM,Martin Quezada,194,25,168,1
Cochise,30 SV CLOUD,State Treasurer,,,,Write-in,2,1,1,0
Cochise,30 SV CLOUD,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,30 SV CLOUD,State Treasurer,,,,Under Votes,18,1,17,0
Cochise,31 SV COLLEGE,State Treasurer,,,REP,Kimberly Yee,682,198,482,2
Cochise,31 SV COLLEGE,State Treasurer,,,DEM,Martin Quezada,388,54,334,0
Cochise,31 SV COLLEGE,State Treasurer,,,,Write-in,0,0,0,0
Cochise,31 SV COLLEGE,State Treasurer,,,,Over Votes,1,0,1,0
Cochise,31 SV COLLEGE,State Treasurer,,,,Under Votes,17,0,17,0
Cochise,32 SV COUNTRY CLUB,State Treasurer,,,REP,Kimberly Yee,1185,267,917,1
Cochise,32 SV COUNTRY CLUB,State Treasurer,,,DEM,Martin Quezada,536,19,517,0
Cochise,32 SV COUNTRY CLUB,State Treasurer,,,,Write-in,0,0,0,0
Cochise,32 SV COUNTRY CLUB,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,State Treasurer,,,,Under Votes,45,3,42,0
Cochise,33 SV ESTATES,State Treasurer,,,REP,Kimberly Yee,767,254,512,1
Cochise,33 SV ESTATES,State Treasurer,,,DEM,Martin Quezada,422,59,363,0
Cochise,33 SV ESTATES,State Treasurer,,,,Write-in,1,0,1,0
Cochise,33 SV ESTATES,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,33 SV ESTATES,State Treasurer,,,,Under Votes,21,0,21,0
Cochise,34 SV HOPI,State Treasurer,,,REP,Kimberly Yee,550,175,375,0
Cochise,34 SV HOPI,State Treasurer,,,DEM,Martin Quezada,369,51,318,0
Cochise,34 SV HOPI,State Treasurer,,,,Write-in,3,1,2,0
Cochise,34 SV HOPI,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,34 SV HOPI,State Treasurer,,,,Under Votes,28,1,27,0
Cochise,35 SV MOSON,State Treasurer,,,REP,Kimberly Yee,1049,406,641,2
Cochise,35 SV MOSON,State Treasurer,,,DEM,Martin Quezada,316,35,280,1
Cochise,35 SV MOSON,State Treasurer,,,,Write-in,0,0,0,0
Cochise,35 SV MOSON,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,35 SV MOSON,State Treasurer,,,,Under Votes,22,4,18,0
Cochise,36 SV PUEBLO DEL SOL,State Treasurer,,,REP,Kimberly Yee,557,173,381,3
Cochise,36 SV PUEBLO DEL SOL,State Treasurer,,,DEM,Martin Quezada,307,37,270,0
Cochise,36 SV PUEBLO DEL SOL,State Treasurer,,,,Write-in,1,0,1,0
Cochise,36 SV PUEBLO DEL SOL,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,36 SV PUEBLO DEL SOL,State Treasurer,,,,Under Votes,22,4,18,0
Cochise,37 SV RAMSEY,State Treasurer,,,REP,Kimberly Yee,794,246,547,1
Cochise,37 SV RAMSEY,State Treasurer,,,DEM,Martin Quezada,313,19,294,0
Cochise,37 SV RAMSEY,State Treasurer,,,,Write-in,2,2,0,0
Cochise,37 SV RAMSEY,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,37 SV RAMSEY,State Treasurer,,,,Under Votes,26,1,25,0
Cochise,38 SV SNYDER,State Treasurer,,,REP,Kimberly Yee,482,188,290,4
Cochise,38 SV SNYDER,State Treasurer,,,DEM,Martin Quezada,270,35,235,0
Cochise,38 SV SNYDER,State Treasurer,,,,Write-in,1,1,0,0
Cochise,38 SV SNYDER,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,38 SV SNYDER,State Treasurer,,,,Under Votes,17,0,17,0
Cochise,39 SV SOLDIER CREEK,State Treasurer,,,REP,Kimberly Yee,632,240,389,3
Cochise,39 SV SOLDIER CREEK,State Treasurer,,,DEM,Martin Quezada,432,63,368,1
Cochise,39 SV SOLDIER CREEK,State Treasurer,,,,Write-in,1,1,0,0
Cochise,39 SV SOLDIER CREEK,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,State Treasurer,,,,Under Votes,25,2,23,0
Cochise,40 SV TOWN & COUNTRY,State Treasurer,,,REP,Kimberly Yee,973,262,709,2
Cochise,40 SV TOWN & COUNTRY,State Treasurer,,,DEM,Martin Quezada,395,40,355,0
Cochise,40 SV TOWN & COUNTRY,State Treasurer,,,,Write-in,2,1,1,0
Cochise,40 SV TOWN & COUNTRY,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,State Treasurer,,,,Under Votes,24,5,19,0
Cochise,41 SV VILLAGE MEADOWS,State Treasurer,,,REP,Kimberly Yee,1122,332,788,2
Cochise,41 SV VILLAGE MEADOWS,State Treasurer,,,DEM,Martin Quezada,486,62,424,0
Cochise,41 SV VILLAGE MEADOWS,State Treasurer,,,,Write-in,1,1,0,0
Cochise,41 SV VILLAGE MEADOWS,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,State Treasurer,,,,Under Votes,37,3,34,0
Cochise,42 SV VISTA VILLAGE,State Treasurer,,,REP,Kimberly Yee,657,219,435,3
Cochise,42 SV VISTA VILLAGE,State Treasurer,,,DEM,Martin Quezada,352,46,306,0
Cochise,42 SV VISTA VILLAGE,State Treasurer,,,,Write-in,1,0,1,0
Cochise,42 SV VISTA VILLAGE,State Treasurer,,,,Over Votes,1,0,1,0
Cochise,42 SV VISTA VILLAGE,State Treasurer,,,,Under Votes,20,3,17,0
Cochise,43 SV YAQUI,State Treasurer,,,REP,Kimberly Yee,1214,339,873,2
Cochise,43 SV YAQUI,State Treasurer,,,DEM,Martin Quezada,479,38,441,0
Cochise,43 SV YAQUI,State Treasurer,,,,Write-in,0,0,0,0
Cochise,43 SV YAQUI,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,43 SV YAQUI,State Treasurer,,,,Under Votes,41,0,41,0
Cochise,44 TOMBSTONE,State Treasurer,,,REP,Kimberly Yee,823,387,433,3
Cochise,44 TOMBSTONE,State Treasurer,,,DEM,Martin Quezada,253,53,200,0
Cochise,44 TOMBSTONE,State Treasurer,,,,Write-in,2,1,1,0
Cochise,44 TOMBSTONE,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,44 TOMBSTONE,State Treasurer,,,,Under Votes,33,7,26,0
Cochise,45 WEBB,State Treasurer,,,REP,Kimberly Yee,281,140,139,2
Cochise,45 WEBB,State Treasurer,,,DEM,Martin Quezada,97,14,82,1
Cochise,45 WEBB,State Treasurer,,,,Write-in,0,0,0,0
Cochise,45 WEBB,State Treasurer,,,,Over Votes,1,0,1,0
Cochise,45 WEBB,State Treasurer,,,,Under Votes,10,1,9,0
Cochise,46 WHETSTONE,State Treasurer,,,REP,Kimberly Yee,1165,452,710,3
Cochise,46 WHETSTONE,State Treasurer,,,DEM,Martin Quezada,358,41,317,0
Cochise,46 WHETSTONE,State Treasurer,,,,Write-in,4,0,4,0
Cochise,46 WHETSTONE,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,46 WHETSTONE,State Treasurer,,,,Under Votes,33,4,29,0
Cochise,47 WI KANSAS SETTLEMENT,State Treasurer,,,REP,Kimberly Yee,670,287,378,5
Cochise,47 WI KANSAS SETTLEMENT,State Treasurer,,,DEM,Martin Quezada,191,32,159,0
Cochise,47 WI KANSAS SETTLEMENT,State Treasurer,,,,Write-in,3,0,3,0
Cochise,47 WI KANSAS SETTLEMENT,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,State Treasurer,,,,Under Votes,19,3,15,1
Cochise,48 WI STEWART,State Treasurer,,,REP,Kimberly Yee,630,258,369,3
Cochise,48 WI STEWART,State Treasurer,,,DEM,Martin Quezada,147,29,118,0
Cochise,48 WI STEWART,State Treasurer,,,,Write-in,0,0,0,0
Cochise,48 WI STEWART,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,48 WI STEWART,State Treasurer,,,,Under Votes,14,7,7,0
Cochise,49 WI WILLCOX,State Treasurer,,,REP,Kimberly Yee,401,177,221,3
Cochise,49 WI WILLCOX,State Treasurer,,,DEM,Martin Quezada,150,30,118,2
Cochise,49 WI WILLCOX,State Treasurer,,,,Write-in,1,0,1,0
Cochise,49 WI WILLCOX,State Treasurer,,,,Over Votes,1,0,1,0
Cochise,49 WI WILLCOX,State Treasurer,,,,Under Votes,15,1,14,0
Cochise,50 DO GRAND,State Treasurer,,,REP,Kimberly Yee,56,22,34,0
Cochise,50 DO GRAND,State Treasurer,,,DEM,Martin Quezada,16,3,13,0
Cochise,50 DO GRAND,State Treasurer,,,,Write-in,0,0,0,0
Cochise,50 DO GRAND,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,50 DO GRAND,State Treasurer,,,,Under Votes,1,0,1,0
Cochise,51 BI SACRAMENTO,State Treasurer,,,REP,Kimberly Yee,40,9,31,0
Cochise,51 BI SACRAMENTO,State Treasurer,,,DEM,Martin Quezada,15,0,15,0
Cochise,51 BI SACRAMENTO,State Treasurer,,,,Write-in,2,0,2,0
Cochise,51 BI SACRAMENTO,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,State Treasurer,,,,Under Votes,0,0,0,0
Cochise,52 THREE CANYONS,State Treasurer,,,REP,Kimberly Yee,335,101,233,1
Cochise,52 THREE CANYONS,State Treasurer,,,DEM,Martin Quezada,118,8,110,0
Cochise,52 THREE CANYONS,State Treasurer,,,,Write-in,0,0,0,0
Cochise,52 THREE CANYONS,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,52 THREE CANYONS,State Treasurer,,,,Under Votes,4,0,4,0
Cochise,53 GREENBUSH,State Treasurer,,,REP,Kimberly Yee,145,39,106,0
Cochise,53 GREENBUSH,State Treasurer,,,DEM,Martin Quezada,43,5,37,1
Cochise,53 GREENBUSH,State Treasurer,,,,Write-in,0,0,0,0
Cochise,53 GREENBUSH,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,53 GREENBUSH,State Treasurer,,,,Under Votes,1,0,1,0
Cochise,54 PARKER,State Treasurer,,,REP,Kimberly Yee,10,2,8,0
Cochise,54 PARKER,State Treasurer,,,DEM,Martin Quezada,4,0,4,0
Cochise,54 PARKER,State Treasurer,,,,Write-in,0,0,0,0
Cochise,54 PARKER,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,54 PARKER,State Treasurer,,,,Under Votes,0,0,0,0
Cochise,55 MONTEZUMA,State Treasurer,,,REP,Kimberly Yee,0,0,0,0
Cochise,55 MONTEZUMA,State Treasurer,,,DEM,Martin Quezada,0,0,0,0
Cochise,55 MONTEZUMA,State Treasurer,,,,Write-in,0,0,0,0
Cochise,55 MONTEZUMA,State Treasurer,,,,Over Votes,0,0,0,0
Cochise,55 MONTEZUMA,State Treasurer,,,,Under Votes,0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",658,249,407,2
Cochise,02 BE J-SIX,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",953,361,587,5
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",768,257,511,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",172,47,125,0
Cochise,05 BI DON LUIS,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",286,107,179,0
Cochise,06 BI WARREN,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",275,93,179,3
Cochise,07 BOWIE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",103,52,44,7
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",771,317,454,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",135,47,88,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",256,69,187,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",113,41,72,0
Cochise,12 DO GADSDEN,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",105,23,81,1
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",164,59,104,1
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",838,325,509,4
Cochise,15 HEREFORD,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",728,243,483,2
Cochise,16 HUACHUCA,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",296,131,161,4
Cochise,17 MCNEAL,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",428,203,225,0
Cochise,18 NACO,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",84,23,61,0
Cochise,19 PALOMINAS,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",450,153,297,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",203,65,138,0
Cochise,21 POMERENE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",523,186,337,0
Cochise,22 PORTAL,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",119,13,106,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",101,29,70,2
Cochise,24 ST DAVID,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",992,388,604,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",252,107,145,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",857,287,569,1
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",1127,419,705,3
Cochise,28 SV BUSBY,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",481,163,314,4
Cochise,29 SV CARMELITA,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",345,116,225,4
Cochise,30 SV CLOUD,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",256,89,164,3
Cochise,31 SV COLLEGE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",603,189,412,2
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",1057,254,802,1
Cochise,33 SV ESTATES,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",663,240,422,1
Cochise,34 SV HOPI,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",468,170,298,0
Cochise,35 SV MOSON,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",938,390,546,2
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",472,163,306,3
Cochise,37 SV RAMSEY,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",706,237,468,1
Cochise,38 SV SNYDER,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",419,174,241,4
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",550,225,323,2
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",849,256,591,2
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",1008,319,687,2
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",571,214,355,2
Cochise,43 SV YAQUI,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",1117,326,789,2
Cochise,44 TOMBSTONE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",719,353,363,3
Cochise,45 WEBB,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",263,136,125,2
Cochise,46 WHETSTONE,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",1046,432,611,3
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",613,274,335,4
Cochise,48 WI STEWART,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",567,247,317,3
Cochise,49 WI WILLCOX,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",373,177,193,3
Cochise,50 DO GRAND,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",46,22,24,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",37,8,29,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",297,95,201,1
Cochise,53 GREENBUSH,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",138,38,100,0
Cochise,54 PARKER,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",8,2,6,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,REP,"Nicholas ""Nick"" Myers",0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,REP,Kevin Thompson,674,250,423,1
Cochise,02 BE J-SIX,Corporation Commissioner,,,REP,Kevin Thompson,992,365,622,5
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,REP,Kevin Thompson,750,250,500,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,REP,Kevin Thompson,177,51,126,0
Cochise,05 BI DON LUIS,Corporation Commissioner,,,REP,Kevin Thompson,268,102,166,0
Cochise,06 BI WARREN,Corporation Commissioner,,,REP,Kevin Thompson,269,90,177,2
Cochise,07 BOWIE,Corporation Commissioner,,,REP,Kevin Thompson,107,50,51,6
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,REP,Kevin Thompson,789,317,472,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,REP,Kevin Thompson,106,43,63,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,REP,Kevin Thompson,250,73,177,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,REP,Kevin Thompson,107,38,69,0
Cochise,12 DO GADSDEN,Corporation Commissioner,,,REP,Kevin Thompson,98,23,74,1
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,REP,Kevin Thompson,151,54,96,1
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,REP,Kevin Thompson,846,323,518,5
Cochise,15 HEREFORD,Corporation Commissioner,,,REP,Kevin Thompson,724,247,475,2
Cochise,16 HUACHUCA,Corporation Commissioner,,,REP,Kevin Thompson,301,141,156,4
Cochise,17 MCNEAL,Corporation Commissioner,,,REP,Kevin Thompson,406,199,207,0
Cochise,18 NACO,Corporation Commissioner,,,REP,Kevin Thompson,83,21,62,0
Cochise,19 PALOMINAS,Corporation Commissioner,,,REP,Kevin Thompson,433,149,284,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,REP,Kevin Thompson,223,66,157,0
Cochise,21 POMERENE,Corporation Commissioner,,,REP,Kevin Thompson,518,185,333,0
Cochise,22 PORTAL,Corporation Commissioner,,,REP,Kevin Thompson,126,13,113,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,REP,Kevin Thompson,106,30,74,2
Cochise,24 ST DAVID,Corporation Commissioner,,,REP,Kevin Thompson,1009,394,615,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,REP,Kevin Thompson,253,110,143,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,REP,Kevin Thompson,865,284,580,1
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,REP,Kevin Thompson,1144,427,714,3
Cochise,28 SV BUSBY,Corporation Commissioner,,,REP,Kevin Thompson,497,164,328,5
Cochise,29 SV CARMELITA,Corporation Commissioner,,,REP,Kevin Thompson,347,115,228,4
Cochise,30 SV CLOUD,Corporation Commissioner,,,REP,Kevin Thompson,258,88,167,3
Cochise,31 SV COLLEGE,Corporation Commissioner,,,REP,Kevin Thompson,611,193,416,2
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,REP,Kevin Thompson,1076,253,822,1
Cochise,33 SV ESTATES,Corporation Commissioner,,,REP,Kevin Thompson,676,244,431,1
Cochise,34 SV HOPI,Corporation Commissioner,,,REP,Kevin Thompson,493,162,331,0
Cochise,35 SV MOSON,Corporation Commissioner,,,REP,Kevin Thompson,958,396,560,2
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,REP,Kevin Thompson,492,168,321,3
Cochise,37 SV RAMSEY,Corporation Commissioner,,,REP,Kevin Thompson,721,240,480,1
Cochise,38 SV SNYDER,Corporation Commissioner,,,REP,Kevin Thompson,421,175,242,4
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,REP,Kevin Thompson,575,226,345,4
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,REP,Kevin Thompson,878,257,619,2
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,REP,Kevin Thompson,1009,313,694,2
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,REP,Kevin Thompson,573,214,357,2
Cochise,43 SV YAQUI,Corporation Commissioner,,,REP,Kevin Thompson,1105,327,776,2
Cochise,44 TOMBSTONE,Corporation Commissioner,,,REP,Kevin Thompson,760,370,387,3
Cochise,45 WEBB,Corporation Commissioner,,,REP,Kevin Thompson,249,133,114,2
Cochise,46 WHETSTONE,Corporation Commissioner,,,REP,Kevin Thompson,1073,445,625,3
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,REP,Kevin Thompson,596,272,319,5
Cochise,48 WI STEWART,Corporation Commissioner,,,REP,Kevin Thompson,589,257,329,3
Cochise,49 WI WILLCOX,Corporation Commissioner,,,REP,Kevin Thompson,366,174,189,3
Cochise,50 DO GRAND,Corporation Commissioner,,,REP,Kevin Thompson,51,24,27,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,REP,Kevin Thompson,36,9,27,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,REP,Kevin Thompson,314,101,212,1
Cochise,53 GREENBUSH,Corporation Commissioner,,,REP,Kevin Thompson,138,38,100,0
Cochise,54 PARKER,Corporation Commissioner,,,REP,Kevin Thompson,9,2,7,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,REP,Kevin Thompson,0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,DEM,Sandra Kennedy,325,26,299,0
Cochise,02 BE J-SIX,Corporation Commissioner,,,DEM,Sandra Kennedy,362,28,334,0
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,DEM,Sandra Kennedy,426,43,383,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,DEM,Sandra Kennedy,767,78,687,2
Cochise,05 BI DON LUIS,Corporation Commissioner,,,DEM,Sandra Kennedy,521,58,463,0
Cochise,06 BI WARREN,Corporation Commissioner,,,DEM,Sandra Kennedy,628,48,580,0
Cochise,07 BOWIE,Corporation Commissioner,,,DEM,Sandra Kennedy,42,11,28,3
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,DEM,Sandra Kennedy,362,51,311,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,DEM,Sandra Kennedy,434,49,385,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,DEM,Sandra Kennedy,566,54,512,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,DEM,Sandra Kennedy,487,59,427,1
Cochise,12 DO GADSDEN,Corporation Commissioner,,,DEM,Sandra Kennedy,351,44,307,0
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,DEM,Sandra Kennedy,360,57,302,1
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,DEM,Sandra Kennedy,279,38,240,1
Cochise,15 HEREFORD,Corporation Commissioner,,,DEM,Sandra Kennedy,356,36,320,0
Cochise,16 HUACHUCA,Corporation Commissioner,,,DEM,Sandra Kennedy,212,39,171,2
Cochise,17 MCNEAL,Corporation Commissioner,,,DEM,Sandra Kennedy,219,26,193,0
