county,precinct,office,district,party,seats,candidate,votes
Gila,Canyon Day,State House,6,DEM,2,Write-In Totals,0
Gila,Canyon Day,State House,6,DEM,2,Total Votes Cast,119
Gila,Canyon Day,State House,6,DEM,2,Overvotes,0
Gila,Canyon Day,State House,6,DEM,2,Undervotes,31
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,46
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Jonathon HILL,50
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Joshua POLACHECK,37
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Write-In Totals,0
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Total Votes Cast,133
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Overvotes,3
Gila,Canyon Day,Corporation Commissioner,,DEM,3,Undervotes,89
Gila,Canyon Day,Board of Supervisors,3,DEM,1,Write-In Totals,6
Gila,Canyon Day,Board of Supervisors,3,DEM,1,Total Votes Cast,6
Gila,Canyon Day,Board of Supervisors,3,DEM,1,Overvotes,0
Gila,Canyon Day,Board of Supervisors,3,DEM,1,Undervotes,69
Gila,Canyon Day,County Attorney,,DEM,1,Write-In Totals,7
Gila,Canyon Day,County Attorney,,DEM,1,Total Votes Cast,7
Gila,Canyon Day,County Attorney,,DEM,1,Overvotes,0
Gila,Canyon Day,County Attorney,,DEM,1,Undervotes,68
Gila,Canyon Day,Sheriff,,DEM,1,Write-In Totals,7
Gila,Canyon Day,Sheriff,,DEM,1,Total Votes Cast,7
Gila,Canyon Day,Sheriff,,DEM,1,Overvotes,0
Gila,Canyon Day,Sheriff,,DEM,1,Undervotes,68
Gila,Canyon Day,County Treasurer,,DEM,1,Write-In Totals,7
Gila,Canyon Day,County Treasurer,,DEM,1,Total Votes Cast,7
Gila,Canyon Day,County Treasurer,,DEM,1,Overvotes,0
Gila,Canyon Day,County Treasurer,,DEM,1,Undervotes,68
Gila,Canyon Day,County Superintendent of Schools,,DEM,1,Write-In Totals,5
Gila,Canyon Day,County Superintendent of Schools,,DEM,1,Total Votes Cast,5
Gila,Canyon Day,County Superintendent of Schools,,DEM,1,Overvotes,0
Gila,Canyon Day,County Superintendent of Schools,,DEM,1,Undervotes,70
Gila,Canyon Day,County Recorder,,DEM,1,Write-In Totals,4
Gila,Canyon Day,County Recorder,,DEM,1,Total Votes Cast,4
Gila,Canyon Day,County Recorder,,DEM,1,Overvotes,0
Gila,Canyon Day,County Recorder,,DEM,1,Undervotes,71
Gila,Canyon Day,County Assessor,,DEM,1,Write-In Totals,3
Gila,Canyon Day,County Assessor,,DEM,1,Total Votes Cast,3
Gila,Canyon Day,County Assessor,,DEM,1,Overvotes,0
Gila,Canyon Day,County Assessor,,DEM,1,Undervotes,72
Gila,Canyon Day,Judge of the Superior Court,Div. 1,DEM,1,Write-In Totals,4
Gila,Canyon Day,Judge of the Superior Court,Div. 1,DEM,1,Total Votes Cast,4
Gila,Canyon Day,Judge of the Superior Court,Div. 1,DEM,1,Overvotes,0
Gila,Canyon Day,Judge of the Superior Court,Div. 1,DEM,1,Undervotes,71
Gila,Canyon Day,U.S. Senate,,LBT,1,Write-In Totals,0
Gila,Canyon Day,U.S. Senate,,LBT,1,Total Votes Cast,0
Gila,Canyon Day,U.S. Senate,,LBT,1,Overvotes,0
Gila,Canyon Day,U.S. Senate,,LBT,1,Undervotes,0
Gila,Canyon Day,U.S. House,2,LBT,1,Write-In Totals,0
Gila,Canyon Day,U.S. House,2,LBT,1,Total Votes Cast,0
Gila,Canyon Day,U.S. House,2,LBT,1,Overvotes,0
Gila,Canyon Day,U.S. House,2,LBT,1,Undervotes,0
Gila,Canyon Day,State Senate,6,LBT,1,Write-In Totals,0
Gila,Canyon Day,State Senate,6,LBT,1,Total Votes Cast,0
Gila,Canyon Day,State Senate,6,LBT,1,Overvotes,0
Gila,Canyon Day,State Senate,6,LBT,1,Undervotes,0
Gila,Canyon Day,State House,6,LBT,2,Write-In Totals,0
Gila,Canyon Day,State House,6,LBT,2,Total Votes Cast,0
Gila,Canyon Day,State House,6,LBT,2,Overvotes,0
Gila,Canyon Day,State House,6,LBT,2,Undervotes,0
Gila,Canyon Day,Corporation Commissioner,,LBT,3,Write-In Totals,0
Gila,Canyon Day,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Gila,Canyon Day,Corporation Commissioner,,LBT,3,Overvotes,0
Gila,Canyon Day,Corporation Commissioner,,LBT,3,Undervotes,0
Gila,Canyon Day,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Gila,Canyon Day,U.S. Senate,,GRN,1,Michael NORTON,0
Gila,Canyon Day,U.S. Senate,,GRN,1,Write-In Totals,0
Gila,Canyon Day,U.S. Senate,,GRN,1,Total Votes Cast,0
Gila,Canyon Day,U.S. Senate,,GRN,1,Overvotes,0
Gila,Canyon Day,U.S. Senate,,GRN,1,Undervotes,0
Gila,Canyon Day,U.S. House,2,GRN,1,Write-In Totals,0
Gila,Canyon Day,U.S. House,2,GRN,1,Total Votes Cast,0
Gila,Canyon Day,U.S. House,2,GRN,1,Overvotes,0
Gila,Canyon Day,U.S. House,2,GRN,1,Undervotes,0
Gila,Canyon Day,State Senate,6,GRN,1,Write-In Totals,0
Gila,Canyon Day,State Senate,6,GRN,1,Total Votes Cast,0
Gila,Canyon Day,State Senate,6,GRN,1,Overvotes,0
Gila,Canyon Day,State Senate,6,GRN,1,Undervotes,0
Gila,Canyon Day,State House,6,GRN,2,Write-In Totals,0
Gila,Canyon Day,State House,6,GRN,2,Total Votes Cast,0
Gila,Canyon Day,State House,6,GRN,2,Overvotes,0
Gila,Canyon Day,State House,6,GRN,2,Undervotes,0
Gila,Canyon Day,Corporation Commissioner,,GRN,3,Write-In Totals,0
Gila,Canyon Day,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Gila,Canyon Day,Corporation Commissioner,,GRN,3,Overvotes,0
Gila,Canyon Day,Corporation Commissioner,,GRN,3,Undervotes,0
Gila,Carrizo,Registered Voters - Total,,,,,46
Gila,Carrizo,Registered Voters - Nonpartisan,,Nonpartisan,,,17
Gila,Carrizo,Registered Voters - Republican,,REP,,,4
Gila,Carrizo,Registered Voters - Democratic,,DEM,,,25
Gila,Carrizo,Registered Voters - Libertarian,,LBT,,,0
Gila,Carrizo,Registered Voters - Green,,GRN,,,0
Gila,Carrizo,Registered Voters - No Labels Party,,NOL,,,0
Gila,Carrizo,Ballots Cast - Total,,,,,12
Gila,Carrizo,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Gila,Carrizo,Ballots Cast - Republican,,REP,,,0
Gila,Carrizo,Ballots Cast - Democratic,,DEM,,,12
Gila,Carrizo,Ballots Cast - Libertarian,,LBT,,,0
Gila,Carrizo,Ballots Cast - Green,,GRN,,,0
Gila,Carrizo,Ballots Cast - No Labels Party,,NOL,,,0
Gila,Carrizo,Ballots Cast - Blank,,,,,0
Gila,Carrizo,U.S. Senate,,REP,1,Kari LAKE,0
Gila,Carrizo,U.S. Senate,,REP,1,Mark LAMB,0
Gila,Carrizo,U.S. Senate,,REP,1,Elizabeth Jean REYE,0
Gila,Carrizo,U.S. Senate,,REP,1,Write-In Totals,0
Gila,Carrizo,U.S. Senate,,REP,1,Total Votes Cast,0
Gila,Carrizo,U.S. Senate,,REP,1,Overvotes,0
Gila,Carrizo,U.S. Senate,,REP,1,Undervotes,0
Gila,Carrizo,U.S. House,2,REP,1,Eli CRANE,0
Gila,Carrizo,U.S. House,2,REP,1,Jack SMITH,0
Gila,Carrizo,U.S. House,2,REP,1,Write-In Totals,0
Gila,Carrizo,U.S. House,2,REP,1,Total Votes Cast,0
Gila,Carrizo,U.S. House,2,REP,1,Overvotes,0
Gila,Carrizo,U.S. House,2,REP,1,Undervotes,0
Gila,Carrizo,State Senate,6,REP,1,Write-In Totals,0
Gila,Carrizo,State Senate,6,REP,1,Total Votes Cast,0
Gila,Carrizo,State Senate,6,REP,1,Overvotes,0
Gila,Carrizo,State Senate,6,REP,1,Undervotes,0
Gila,Carrizo,State House,6,REP,2,Lloyd JOHNSON,0
Gila,Carrizo,State House,6,REP,2,Rich KING,0
Gila,Carrizo,State House,6,REP,2,Write-In Totals,0
Gila,Carrizo,State House,6,REP,2,Total Votes Cast,0
Gila,Carrizo,State House,6,REP,2,Overvotes,0
Gila,Carrizo,State House,6,REP,2,Undervotes,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Rene LOPEZ,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Rachel WALDEN,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Write-In Totals,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Total Votes Cast,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Overvotes,0
Gila,Carrizo,Corporation Commissioner,,REP,3,Undervotes,0
Gila,Carrizo,Board of Supervisors,3,REP,1,Woody CLINE,0
Gila,Carrizo,Board of Supervisors,3,REP,1,Kelly PARKS,0
Gila,Carrizo,Board of Supervisors,3,REP,1,Write-In Totals,0
Gila,Carrizo,Board of Supervisors,3,REP,1,Total Votes Cast,0
Gila,Carrizo,Board of Supervisors,3,REP,1,Overvotes,0
Gila,Carrizo,Board of Supervisors,3,REP,1,Undervotes,0
Gila,Carrizo,County Attorney,,REP,1,Bradley BEAUCHAMP,0
Gila,Carrizo,County Attorney,,REP,1,Write-In Totals,0
Gila,Carrizo,County Attorney,,REP,1,Total Votes Cast,0
Gila,Carrizo,County Attorney,,REP,1,Overvotes,0
Gila,Carrizo,County Attorney,,REP,1,Undervotes,0
Gila,Carrizo,Sheriff,,REP,1,Tom MORRISSEY,0
Gila,Carrizo,Sheriff,,REP,1,Adam SHEPHERD,0
Gila,Carrizo,Sheriff,,REP,1,Write-In Totals,0
Gila,Carrizo,Sheriff,,REP,1,Total Votes Cast,0
Gila,Carrizo,Sheriff,,REP,1,Overvotes,0
Gila,Carrizo,Sheriff,,REP,1,Undervotes,0
Gila,Carrizo,County Treasurer,,REP,1,Monica WOHLFORTH,0
Gila,Carrizo,County Treasurer,,REP,1,Write-In Totals,0
Gila,Carrizo,County Treasurer,,REP,1,Total Votes Cast,0
Gila,Carrizo,County Treasurer,,REP,1,Overvotes,0
Gila,Carrizo,County Treasurer,,REP,1,Undervotes,0
Gila,Carrizo,County Superintendent of Schools,,REP,1,Jack DUFFY,0
Gila,Carrizo,County Superintendent of Schools,,REP,1,Roy SANDOVAL,0
Gila,Carrizo,County Superintendent of Schools,,REP,1,Write-In Totals,0
Gila,Carrizo,County Superintendent of Schools,,REP,1,Total Votes Cast,0
Gila,Carrizo,County Superintendent of Schools,,REP,1,Overvotes,0
Gila,Carrizo,County Superintendent of Schools,,REP,1,Undervotes,0
Gila,Carrizo,County Recorder,,REP,1,Sadie Jo BINGHAM,0
Gila,Carrizo,County Recorder,,REP,1,Bonnie WOLFF,0
Gila,Carrizo,County Recorder,,REP,1,Write-In Totals,0
Gila,Carrizo,County Recorder,,REP,1,Total Votes Cast,0
Gila,Carrizo,County Recorder,,REP,1,Overvotes,0
Gila,Carrizo,County Recorder,,REP,1,Undervotes,0
Gila,Carrizo,County Assessor,,REP,1,Sherra KISSEE,0
Gila,Carrizo,County Assessor,,REP,1,Write-In Totals,0
Gila,Carrizo,County Assessor,,REP,1,Total Votes Cast,0
Gila,Carrizo,County Assessor,,REP,1,Overvotes,0
Gila,Carrizo,County Assessor,,REP,1,Undervotes,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,REP,1,Bryan B. CHAMBERS,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,REP,1,Write-In Totals,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,REP,1,Total Votes Cast,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,REP,1,Overvotes,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,REP,1,Undervotes,0
Gila,Carrizo,U.S. Senate,,DEM,1,Ruben GALLEGO,10
Gila,Carrizo,U.S. Senate,,DEM,1,Write-In Totals,0
Gila,Carrizo,U.S. Senate,,DEM,1,Total Votes Cast,10
Gila,Carrizo,U.S. Senate,,DEM,1,Overvotes,0
Gila,Carrizo,U.S. Senate,,DEM,1,Undervotes,2
Gila,Carrizo,U.S. House,2,DEM,1,Jonathan NEZ,10
Gila,Carrizo,U.S. House,2,DEM,1,Write-In Totals,0
Gila,Carrizo,U.S. House,2,DEM,1,Total Votes Cast,10
Gila,Carrizo,U.S. House,2,DEM,1,Overvotes,0
Gila,Carrizo,U.S. House,2,DEM,1,Undervotes,2
Gila,Carrizo,State Senate,6,DEM,1,Theresa HATATHLIE,10
Gila,Carrizo,State Senate,6,DEM,1,Write-In Totals,0
Gila,Carrizo,State Senate,6,DEM,1,Total Votes Cast,10
Gila,Carrizo,State Senate,6,DEM,1,Overvotes,0
Gila,Carrizo,State Senate,6,DEM,1,Undervotes,2
Gila,Carrizo,State House,6,DEM,2,Angela MALONEY,3
Gila,Carrizo,State House,6,DEM,2,Mae PESHLAKAI,5
Gila,Carrizo,State House,6,DEM,2,Myron TSOSIE,7
Gila,Carrizo,State House,6,DEM,2,Write-In Totals,0
Gila,Carrizo,State House,6,DEM,2,Total Votes Cast,15
Gila,Carrizo,State House,6,DEM,2,Overvotes,0
Gila,Carrizo,State House,6,DEM,2,Undervotes,9
Gila,Carrizo,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,5
Gila,Carrizo,Corporation Commissioner,,DEM,3,Jonathon HILL,6
Gila,Carrizo,Corporation Commissioner,,DEM,3,Joshua POLACHECK,3
Gila,Carrizo,Corporation Commissioner,,DEM,3,Write-In Totals,0
Gila,Carrizo,Corporation Commissioner,,DEM,3,Total Votes Cast,14
Gila,Carrizo,Corporation Commissioner,,DEM,3,Overvotes,0
Gila,Carrizo,Corporation Commissioner,,DEM,3,Undervotes,22
Gila,Carrizo,Board of Supervisors,3,DEM,1,Write-In Totals,0
Gila,Carrizo,Board of Supervisors,3,DEM,1,Total Votes Cast,0
Gila,Carrizo,Board of Supervisors,3,DEM,1,Overvotes,0
Gila,Carrizo,Board of Supervisors,3,DEM,1,Undervotes,12
Gila,Carrizo,County Attorney,,DEM,1,Write-In Totals,0
Gila,Carrizo,County Attorney,,DEM,1,Total Votes Cast,0
Gila,Carrizo,County Attorney,,DEM,1,Overvotes,0
Gila,Carrizo,County Attorney,,DEM,1,Undervotes,12
Gila,Carrizo,Sheriff,,DEM,1,Write-In Totals,0
Gila,Carrizo,Sheriff,,DEM,1,Total Votes Cast,0
Gila,Carrizo,Sheriff,,DEM,1,Overvotes,0
Gila,Carrizo,Sheriff,,DEM,1,Undervotes,12
Gila,Carrizo,County Treasurer,,DEM,1,Write-In Totals,0
Gila,Carrizo,County Treasurer,,DEM,1,Total Votes Cast,0
Gila,Carrizo,County Treasurer,,DEM,1,Overvotes,0
Gila,Carrizo,County Treasurer,,DEM,1,Undervotes,12
Gila,Carrizo,County Superintendent of Schools,,DEM,1,Write-In Totals,1
Gila,Carrizo,County Superintendent of Schools,,DEM,1,Total Votes Cast,1
Gila,Carrizo,County Superintendent of Schools,,DEM,1,Overvotes,0
Gila,Carrizo,County Superintendent of Schools,,DEM,1,Undervotes,11
Gila,Carrizo,County Recorder,,DEM,1,Write-In Totals,0
Gila,Carrizo,County Recorder,,DEM,1,Total Votes Cast,0
Gila,Carrizo,County Recorder,,DEM,1,Overvotes,0
Gila,Carrizo,County Recorder,,DEM,1,Undervotes,12
Gila,Carrizo,County Assessor,,DEM,1,Write-In Totals,0
Gila,Carrizo,County Assessor,,DEM,1,Total Votes Cast,0
Gila,Carrizo,County Assessor,,DEM,1,Overvotes,0
Gila,Carrizo,County Assessor,,DEM,1,Undervotes,12
Gila,Carrizo,Judge of the Superior Court,Div. 1,DEM,1,Write-In Totals,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,DEM,1,Total Votes Cast,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,DEM,1,Overvotes,0
Gila,Carrizo,Judge of the Superior Court,Div. 1,DEM,1,Undervotes,12
Gila,Carrizo,U.S. Senate,,LBT,1,Write-In Totals,0
Gila,Carrizo,U.S. Senate,,LBT,1,Total Votes Cast,0
Gila,Carrizo,U.S. Senate,,LBT,1,Overvotes,0
Gila,Carrizo,U.S. Senate,,LBT,1,Undervotes,0
Gila,Carrizo,U.S. House,2,LBT,1,Write-In Totals,0
Gila,Carrizo,U.S. House,2,LBT,1,Total Votes Cast,0
Gila,Carrizo,U.S. House,2,LBT,1,Overvotes,0
Gila,Carrizo,U.S. House,2,LBT,1,Undervotes,0
Gila,Carrizo,State Senate,6,LBT,1,Write-In Totals,0
Gila,Carrizo,State Senate,6,LBT,1,Total Votes Cast,0
Gila,Carrizo,State Senate,6,LBT,1,Overvotes,0
Gila,Carrizo,State Senate,6,LBT,1,Undervotes,0
Gila,Carrizo,State House,6,LBT,2,Write-In Totals,0
Gila,Carrizo,State House,6,LBT,2,Total Votes Cast,0
Gila,Carrizo,State House,6,LBT,2,Overvotes,0
Gila,Carrizo,State House,6,LBT,2,Undervotes,0
Gila,Carrizo,Corporation Commissioner,,LBT,3,Write-In Totals,0
Gila,Carrizo,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Gila,Carrizo,Corporation Commissioner,,LBT,3,Overvotes,0
Gila,Carrizo,Corporation Commissioner,,LBT,3,Undervotes,0
Gila,Carrizo,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Gila,Carrizo,U.S. Senate,,GRN,1,Michael NORTON,0
Gila,Carrizo,U.S. Senate,,GRN,1,Write-In Totals,0
Gila,Carrizo,U.S. Senate,,GRN,1,Total Votes Cast,0
Gila,Carrizo,U.S. Senate,,GRN,1,Overvotes,0
Gila,Carrizo,U.S. Senate,,GRN,1,Undervotes,0
Gila,Carrizo,U.S. House,2,GRN,1,Write-In Totals,0
Gila,Carrizo,U.S. House,2,GRN,1,Total Votes Cast,0
Gila,Carrizo,U.S. House,2,GRN,1,Overvotes,0
Gila,Carrizo,U.S. House,2,GRN,1,Undervotes,0
Gila,Carrizo,State Senate,6,GRN,1,Write-In Totals,0
Gila,Carrizo,State Senate,6,GRN,1,Total Votes Cast,0
Gila,Carrizo,State Senate,6,GRN,1,Overvotes,0
Gila,Carrizo,State Senate,6,GRN,1,Undervotes,0
Gila,Carrizo,State House,6,GRN,2,Write-In Totals,0
Gila,Carrizo,State House,6,GRN,2,Total Votes Cast,0
Gila,Carrizo,State House,6,GRN,2,Overvotes,0
Gila,Carrizo,State House,6,GRN,2,Undervotes,0
Gila,Carrizo,Corporation Commissioner,,GRN,3,Write-In Totals,0
Gila,Carrizo,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Gila,Carrizo,Corporation Commissioner,,GRN,3,Overvotes,0
Gila,Carrizo,Corporation Commissioner,,GRN,3,Undervotes,0
Gila,Carrizo,No Labels Notice,,NOL,1,No Candidate Nominated,0
Gila,Carrizo,No Labels Notice,,NOL,1,Total Votes Cast,0
Gila,Carrizo,No Labels Notice,,NOL,1,Overvotes,0
Gila,Carrizo,No Labels Notice,,NOL,1,Undervotes,0
Gila,San Carlos,Registered Voters - Total,,,,,2460
Gila,San Carlos,Registered Voters - Nonpartisan,,Nonpartisan,,,824
Gila,San Carlos,Registered Voters - Republican,,REP,,,196
Gila,San Carlos,Registered Voters - Democratic,,DEM,,,1421
Gila,San Carlos,Registered Voters - Libertarian,,LBT,,,8
Gila,San Carlos,Registered Voters - Green,,GRN,,,1
Gila,San Carlos,Registered Voters - No Labels Party,,NOL,,,10
Gila,San Carlos,Ballots Cast - Total,,,,,173
Gila,San Carlos,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Gila,San Carlos,Ballots Cast - Republican,,REP,,,34
Gila,San Carlos,Ballots Cast - Democratic,,DEM,,,139
Gila,San Carlos,Ballots Cast - Libertarian,,LBT,,,0
Gila,San Carlos,Ballots Cast - Green,,GRN,,,0
Gila,San Carlos,Ballots Cast - No Labels Party,,NOL,,,0
Gila,San Carlos,Ballots Cast - Blank,,,,,0
Gila,San Carlos,U.S. Senate,,REP,1,Kari LAKE,26
Gila,San Carlos,U.S. Senate,,REP,1,Mark LAMB,8
Gila,San Carlos,U.S. Senate,,REP,1,Elizabeth Jean REYE,0
Gila,San Carlos,U.S. Senate,,REP,1,Write-In Totals,0
Gila,San Carlos,U.S. Senate,,REP,1,Total Votes Cast,34
Gila,San Carlos,U.S. Senate,,REP,1,Overvotes,0
Gila,San Carlos,U.S. Senate,,REP,1,Undervotes,0
Gila,San Carlos,U.S. House,2,REP,1,Eli CRANE,30
Gila,San Carlos,U.S. House,2,REP,1,Jack SMITH,4
Gila,San Carlos,U.S. House,2,REP,1,Write-In Totals,0
Gila,San Carlos,U.S. House,2,REP,1,Total Votes Cast,34
Gila,San Carlos,U.S. House,2,REP,1,Overvotes,0
Gila,San Carlos,U.S. House,2,REP,1,Undervotes,0
Gila,San Carlos,State Senate,6,REP,1,Write-In Totals,3
Gila,San Carlos,State Senate,6,REP,1,Total Votes Cast,3
Gila,San Carlos,State Senate,6,REP,1,Overvotes,0
Gila,San Carlos,State Senate,6,REP,1,Undervotes,31
Gila,San Carlos,State House,6,REP,2,Lloyd JOHNSON,24
Gila,San Carlos,State House,6,REP,2,Rich KING,23
Gila,San Carlos,State House,6,REP,2,Write-In Totals,0
Gila,San Carlos,State House,6,REP,2,Total Votes Cast,47
Gila,San Carlos,State House,6,REP,2,Overvotes,0
Gila,San Carlos,State House,6,REP,2,Undervotes,21
Gila,San Carlos,Corporation Commissioner,,REP,3,Rene LOPEZ,25
Gila,San Carlos,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,21
Gila,San Carlos,Corporation Commissioner,,REP,3,Rachel WALDEN,24
Gila,San Carlos,Corporation Commissioner,,REP,3,Write-In Totals,0
Gila,San Carlos,Corporation Commissioner,,REP,3,Total Votes Cast,70
Gila,San Carlos,Corporation Commissioner,,REP,3,Overvotes,0
Gila,San Carlos,Corporation Commissioner,,REP,3,Undervotes,32
Gila,San Carlos,Board of Supervisors,3,REP,1,Woody CLINE,26
Gila,San Carlos,Board of Supervisors,3,REP,1,Kelly PARKS,8
Gila,San Carlos,Board of Supervisors,3,REP,1,Write-In Totals,0
Gila,San Carlos,Board of Supervisors,3,REP,1,Total Votes Cast,34
Gila,San Carlos,Board of Supervisors,3,REP,1,Overvotes,0
Gila,San Carlos,Board of Supervisors,3,REP,1,Undervotes,0
Gila,San Carlos,County Attorney,,REP,1,Bradley BEAUCHAMP,32
Gila,San Carlos,County Attorney,,REP,1,Write-In Totals,0
Gila,San Carlos,County Attorney,,REP,1,Total Votes Cast,32
Gila,San Carlos,County Attorney,,REP,1,Overvotes,0
Gila,San Carlos,County Attorney,,REP,1,Undervotes,2
Gila,San Carlos,Sheriff,,REP,1,Tom MORRISSEY,17
Gila,San Carlos,Sheriff,,REP,1,Adam SHEPHERD,15
Gila,San Carlos,Sheriff,,REP,1,Write-In Totals,1
Gila,San Carlos,Sheriff,,REP,1,Total Votes Cast,33
Gila,San Carlos,Sheriff,,REP,1,Overvotes,0
Gila,San Carlos,Sheriff,,REP,1,Undervotes,1
Gila,San Carlos,County Treasurer,,REP,1,Monica WOHLFORTH,31
Gila,San Carlos,County Treasurer,,REP,1,Write-In Totals,0
Gila,San Carlos,County Treasurer,,REP,1,Total Votes Cast,31
Gila,San Carlos,County Treasurer,,REP,1,Overvotes,0
Gila,San Carlos,County Treasurer,,REP,1,Undervotes,3
Gila,San Carlos,County Superintendent of Schools,,REP,1,Jack DUFFY,21
Gila,San Carlos,County Superintendent of Schools,,REP,1,Roy SANDOVAL,13
Gila,San Carlos,County Superintendent of Schools,,REP,1,Write-In Totals,0
Gila,San Carlos,County Superintendent of Schools,,REP,1,Total Votes Cast,34
Gila,San Carlos,County Superintendent of Schools,,REP,1,Overvotes,0
Gila,San Carlos,County Superintendent of Schools,,REP,1,Undervotes,0
Gila,San Carlos,County Recorder,,REP,1,Sadie Jo BINGHAM,29
Gila,San Carlos,County Recorder,,REP,1,Bonnie WOLFF,5
Gila,San Carlos,County Recorder,,REP,1,Write-In Totals,0
Gila,San Carlos,County Recorder,,REP,1,Total Votes Cast,34
Gila,San Carlos,County Recorder,,REP,1,Overvotes,0
Gila,San Carlos,County Recorder,,REP,1,Undervotes,0
Gila,San Carlos,County Assessor,,REP,1,Sherra KISSEE,32
Gila,San Carlos,County Assessor,,REP,1,Write-In Totals,0
Gila,San Carlos,County Assessor,,REP,1,Total Votes Cast,32
Gila,San Carlos,County Assessor,,REP,1,Overvotes,0
Gila,San Carlos,County Assessor,,REP,1,Undervotes,2
Gila,San Carlos,Judge of the Superior Court,Div. 1,REP,1,Bryan B. CHAMBERS,32
Gila,San Carlos,Judge of the Superior Court,Div. 1,REP,1,Write-In Totals,0
Gila,San Carlos,Judge of the Superior Court,Div. 1,REP,1,Total Votes Cast,32
Gila,San Carlos,Judge of the Superior Court,Div. 1,REP,1,Overvotes,0
Gila,San Carlos,Judge of the Superior Court,Div. 1,REP,1,Undervotes,2
Gila,San Carlos,U.S. Senate,,DEM,1,Ruben GALLEGO,135
Gila,San Carlos,U.S. Senate,,DEM,1,Write-In Totals,1
Gila,San Carlos,U.S. Senate,,DEM,1,Total Votes Cast,136
Gila,San Carlos,U.S. Senate,,DEM,1,Overvotes,0
Gila,San Carlos,U.S. Senate,,DEM,1,Undervotes,3
Gila,San Carlos,U.S. House,2,DEM,1,Jonathan NEZ,138
Gila,San Carlos,U.S. House,2,DEM,1,Write-In Totals,0
Gila,San Carlos,U.S. House,2,DEM,1,Total Votes Cast,138
Gila,San Carlos,U.S. House,2,DEM,1,Overvotes,0
Gila,San Carlos,U.S. House,2,DEM,1,Undervotes,1
Gila,San Carlos,State Senate,6,DEM,1,Theresa HATATHLIE,124
Gila,San Carlos,State Senate,6,DEM,1,Write-In Totals,0
Gila,San Carlos,State Senate,6,DEM,1,Total Votes Cast,124
Gila,San Carlos,State Senate,6,DEM,1,Overvotes,0
Gila,San Carlos,State Senate,6,DEM,1,Undervotes,15
Gila,San Carlos,State House,6,DEM,2,Angela MALONEY,17
Gila,San Carlos,State House,6,DEM,2,Mae PESHLAKAI,80
Gila,San Carlos,State House,6,DEM,2,Myron TSOSIE,102
Gila,San Carlos,State House,6,DEM,2,Write-In Totals,0
Gila,San Carlos,State House,6,DEM,2,Total Votes Cast,199
Gila,San Carlos,State House,6,DEM,2,Overvotes,6
Gila,San Carlos,State House,6,DEM,2,Undervotes,73
Gila,San Carlos,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,93
Gila,San Carlos,Corporation Commissioner,,DEM,3,Jonathon HILL,80
Gila,San Carlos,Corporation Commissioner,,DEM,3,Joshua POLACHECK,64
Gila,San Carlos,Corporation Commissioner,,DEM,3,Write-In Totals,1
Gila,San Carlos,Corporation Commissioner,,DEM,3,Total Votes Cast,238
Gila,San Carlos,Corporation Commissioner,,DEM,3,Overvotes,0
Gila,San Carlos,Corporation Commissioner,,DEM,3,Undervotes,179
