county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Pinal,19 Coolidge South,State Senate,16,1,REP,"Thomas ""T.J."" SHOPE JR.",231,148,80,3
Pinal,19 Coolidge South,State Senate,16,1,REP,Write-In Totals,3,2,1,0
Pinal,19 Coolidge South,State Senate,16,1,REP,Total Votes Cast,234,150,81,3
Pinal,19 Coolidge South,State Senate,16,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,REP,Undervotes,37,23,14,0
Pinal,19 Coolidge South,State House,16,2,REP,Rob HUDELSON,100,57,41,2
Pinal,19 Coolidge South,State House,16,2,REP,Chris LOPEZ,122,85,36,1
Pinal,19 Coolidge South,State House,16,2,REP,Teresa MARTINEZ,156,101,53,2
Pinal,19 Coolidge South,State House,16,2,REP,"Gabriela ""Gabby"" MERCER",63,45,18,0
Pinal,19 Coolidge South,State House,16,2,REP,Write-In Totals,1,1,0,0
Pinal,19 Coolidge South,State House,16,2,REP,Total Votes Cast,442,289,148,5
Pinal,19 Coolidge South,State House,16,2,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,REP,Undervotes,100,57,42,1
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Rene LOPEZ,174,122,51,1
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Lea MARQUEZ PETERSON,151,105,45,1
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Rachel WALDEN,176,121,52,3
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Write-In Totals,4,4,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Total Votes Cast,505,352,148,5
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,REP,Undervotes,308,167,137,4
Pinal,19 Coolidge South,Board of Supervisors,3,1,REP,"""Steve"" Stephen Q. MILLER",96,56,39,1
Pinal,19 Coolidge South,Board of Supervisors,3,1,REP,Luke MYERS,151,107,43,1
Pinal,19 Coolidge South,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,Board of Supervisors,3,1,REP,Total Votes Cast,247,163,82,2
Pinal,19 Coolidge South,Board of Supervisors,3,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Board of Supervisors,3,1,REP,Undervotes,24,10,13,1
Pinal,19 Coolidge South,County Assessor,,1,REP,Douglas WOLF,161,99,60,2
Pinal,19 Coolidge South,County Assessor,,1,REP,"December ""Storm"" COX",78,54,23,1
Pinal,19 Coolidge South,County Assessor,,1,REP,Write-In Totals,1,1,0,0
Pinal,19 Coolidge South,County Assessor,,1,REP,Total Votes Cast,240,154,83,3
Pinal,19 Coolidge South,County Assessor,,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Assessor,,1,REP,Undervotes,31,19,12,0
Pinal,19 Coolidge South,County Attorney,,1,REP,Kent VOLKMER,115,70,42,3
Pinal,19 Coolidge South,County Attorney,,1,REP,Brad MILLER,133,89,44,0
Pinal,19 Coolidge South,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,County Attorney,,1,REP,Total Votes Cast,248,159,86,3
Pinal,19 Coolidge South,County Attorney,,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Attorney,,1,REP,Undervotes,23,14,9,0
Pinal,19 Coolidge South,County Recorder,,1,REP,Dana LEWIS,217,143,71,3
Pinal,19 Coolidge South,County Recorder,,1,REP,Write-In Totals,4,2,2,0
Pinal,19 Coolidge South,County Recorder,,1,REP,Total Votes Cast,221,145,73,3
Pinal,19 Coolidge South,County Recorder,,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Recorder,,1,REP,Undervotes,50,28,22,0
Pinal,19 Coolidge South,County Sheriff,,1,REP,Ross TEEPLE,171,100,68,3
Pinal,19 Coolidge South,County Sheriff,,1,REP,Kevin CAVANAUGH,73,55,18,0
Pinal,19 Coolidge South,County Sheriff,,1,REP,"Charles ""Chas"" G.  AUSTIN JR.",11,6,5,0
Pinal,19 Coolidge South,County Sheriff,,1,REP,Write-In Totals,2,2,0,0
Pinal,19 Coolidge South,County Sheriff,,1,REP,Total Votes Cast,257,163,91,3
Pinal,19 Coolidge South,County Sheriff,,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Sheriff,,1,REP,Undervotes,14,10,4,0
Pinal,19 Coolidge South,County School Superintendent,,1,REP,Jill BROUSSARD,123,75,46,2
Pinal,19 Coolidge South,County School Superintendent,,1,REP,Tara WALTER,109,74,34,1
Pinal,19 Coolidge South,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,County School Superintendent,,1,REP,Total Votes Cast,232,149,80,3
Pinal,19 Coolidge South,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County School Superintendent,,1,REP,Undervotes,39,24,15,0
Pinal,19 Coolidge South,County Treasurer,,1,REP,Michael MCCORD,220,142,75,3
Pinal,19 Coolidge South,County Treasurer,,1,REP,Write-In Totals,2,2,0,0
Pinal,19 Coolidge South,County Treasurer,,1,REP,Total Votes Cast,222,144,75,3
Pinal,19 Coolidge South,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Treasurer,,1,REP,Undervotes,49,29,20,0
Pinal,19 Coolidge South,U.S. Senate,,1,DEM,Ruben GALLEGO,209,187,22,0
Pinal,19 Coolidge South,U.S. Senate,,1,DEM,Write-In Totals,3,2,1,0
Pinal,19 Coolidge South,U.S. Senate,,1,DEM,Total Votes Cast,212,189,23,0
Pinal,19 Coolidge South,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,DEM,Undervotes,16,11,5,0
Pinal,19 Coolidge South,U.S House,2,1,DEM,Jonathan NEZ,196,174,22,0
Pinal,19 Coolidge South,U.S House,2,1,DEM,Write-In Totals,3,3,0,0
Pinal,19 Coolidge South,U.S House,2,1,DEM,Total Votes Cast,199,177,22,0
Pinal,19 Coolidge South,U.S House,2,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,DEM,Undervotes,29,23,6,0
Pinal,19 Coolidge South,State Senate,16,1,DEM,Stacey SEAMAN,194,172,22,0
Pinal,19 Coolidge South,State Senate,16,1,DEM,Write-In Totals,4,3,1,0
Pinal,19 Coolidge South,State Senate,16,1,DEM,Total Votes Cast,198,175,23,0
Pinal,19 Coolidge South,State Senate,16,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,DEM,Undervotes,30,25,5,0
Pinal,19 Coolidge South,State House,16,2,DEM,Keith SEAMAN,192,171,21,0
Pinal,19 Coolidge South,State House,16,2,DEM,Write-In Totals,9,8,1,0
Pinal,19 Coolidge South,State House,16,2,DEM,Total Votes Cast,201,179,22,0
Pinal,19 Coolidge South,State House,16,2,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,DEM,Undervotes,255,221,34,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Ylenia AGUILAR,181,163,18,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Jonathon HILL,169,148,21,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Joshua POLACHECK,152,140,12,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Write-In Totals,5,5,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Total Votes Cast,507,456,51,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,DEM,Undervotes,177,144,33,0
Pinal,19 Coolidge South,Board of Supervisors,3,1,DEM,Write-In Totals,30,30,0,0
Pinal,19 Coolidge South,Board of Supervisors,3,1,DEM,Total Votes Cast,30,30,0,0
Pinal,19 Coolidge South,Board of Supervisors,3,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Board of Supervisors,3,1,DEM,Undervotes,198,170,28,0
Pinal,19 Coolidge South,County Assessor,,1,DEM,Write-In Totals,26,25,1,0
Pinal,19 Coolidge South,County Assessor,,1,DEM,Total Votes Cast,26,25,1,0
Pinal,19 Coolidge South,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Assessor,,1,DEM,Undervotes,202,175,27,0
Pinal,19 Coolidge South,County Attorney,,1,DEM,Write-In Totals,23,23,0,0
Pinal,19 Coolidge South,County Attorney,,1,DEM,Total Votes Cast,23,23,0,0
Pinal,19 Coolidge South,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Attorney,,1,DEM,Undervotes,205,177,28,0
Pinal,19 Coolidge South,County Recorder,,1,DEM,Write-In Totals,20,19,1,0
Pinal,19 Coolidge South,County Recorder,,1,DEM,Total Votes Cast,20,19,1,0
Pinal,19 Coolidge South,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Recorder,,1,DEM,Undervotes,208,181,27,0
Pinal,19 Coolidge South,County Sheriff,,1,DEM,Patrick MELVIN,184,163,21,0
Pinal,19 Coolidge South,County Sheriff,,1,DEM,Write-In Totals,3,3,0,0
Pinal,19 Coolidge South,County Sheriff,,1,DEM,Total Votes Cast,187,166,21,0
Pinal,19 Coolidge South,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Sheriff,,1,DEM,Undervotes,41,34,7,0
Pinal,19 Coolidge South,County School Superintendent,,1,DEM,Write-In Totals,25,24,1,0
Pinal,19 Coolidge South,County School Superintendent,,1,DEM,Total Votes Cast,25,24,1,0
Pinal,19 Coolidge South,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County School Superintendent,,1,DEM,Undervotes,203,176,27,0
Pinal,19 Coolidge South,County Treasurer,,1,DEM,Write-In Totals,23,22,1,0
Pinal,19 Coolidge South,County Treasurer,,1,DEM,Total Votes Cast,23,22,1,0
Pinal,19 Coolidge South,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,19 Coolidge South,County Treasurer,,1,DEM,Undervotes,205,178,27,0
Pinal,19 Coolidge South,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,LBT,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,LBT,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,LBT,Overvotes,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,LBT,Undervotes,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,LBT,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,LBT,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,LBT,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,LBT,Undervotes,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,LBT,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,LBT,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,LBT,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,LBT,Undervotes,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,LBT,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,LBT,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,LBT,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,LBT,Undervotes,0,0,0,0
Pinal,19 Coolidge South,NOL PARTISAN CONTEST NOTICE,,1,NOL,PARTISAN CONTEST NOTICE,0,0,0,0
Pinal,19 Coolidge South,NOL PARTISAN CONTEST NOTICE,,1,NOL,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,NOL PARTISAN CONTEST NOTICE,,1,NOL,Overvotes,0,0,0,0
Pinal,19 Coolidge South,NOL PARTISAN CONTEST NOTICE,,1,NOL,Undervotes,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Pinal,19 Coolidge South,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,GRN,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,GRN,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,GRN,Overvotes,0,0,0,0
Pinal,19 Coolidge South,U.S House,2,1,GRN,Undervotes,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,GRN,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,GRN,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,GRN,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State Senate,16,1,GRN,Undervotes,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,GRN,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,GRN,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,GRN,Overvotes,0,0,0,0
Pinal,19 Coolidge South,State House,16,2,GRN,Undervotes,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,GRN,Write-In Totals,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,GRN,Total Votes Cast,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,GRN,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Corporation Commission,,3,GRN,Undervotes,0,0,0,0
Pinal,19 Coolidge South,Mayor,City of Coolidge,1,,Jon THOMPSON,422,312,108,2
Pinal,19 Coolidge South,Mayor,City of Coolidge,1,,Write-In Totals,10,9,1,0
Pinal,19 Coolidge South,Mayor,City of Coolidge,1,,Total Votes Cast,432,321,109,2
Pinal,19 Coolidge South,Mayor,City of Coolidge,1,,Overvotes,0,0,0,0
Pinal,19 Coolidge South,Mayor,City of Coolidge,1,,Undervotes,62,46,15,1
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Thomas SHOPE,283,211,70,2
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Dawn JENNINGS,192,155,37,0
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Ian GILLESPIE,198,146,50,2
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,"Steven ""Steve"" HUDSON",245,185,59,1
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Randall RUSHING,229,173,55,1
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Write-In Totals,3,3,0,0
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Total Votes Cast,1150,873,271,6
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Overvotes,3,3,0,0
Pinal,19 Coolidge South,City Council,City of Coolidge,3,,Undervotes,329,225,101,3
Pinal,20 Randolph,Registered Voters - Total,,,,,935,935,935,935
Pinal,20 Randolph,Registered Voters - REPUBLICAN,,,REP,,396,396,396,396
Pinal,20 Randolph,Registered Voters - DEMOCRATIC,,,DEM,,195,195,195,195
Pinal,20 Randolph,Registered Voters - LIBERTARIAN,,,LBT,,5,5,5,5
Pinal,20 Randolph,Registered Voters - NO LABELS,,,NOL,,2,2,2,2
Pinal,20 Randolph,Registered Voters - GREEN,,,GRN,,1,1,1,1
Pinal,20 Randolph,Registered Voters - NONPARTISAN,,,-,,336,336,336,336
Pinal,20 Randolph,Ballots Cast - Total,,,,,269,212,54,3
Pinal,20 Randolph,Ballots Cast - REPUBLICAN,,,REP,,201,155,45,1
Pinal,20 Randolph,Ballots Cast - DEMOCRATIC,,,DEM,,67,57,8,2
Pinal,20 Randolph,Ballots Cast - LIBERTARIAN,,,LBT,,1,0,1,0
Pinal,20 Randolph,Ballots Cast - NO LABELS,,,NOL,,0,0,0,0
Pinal,20 Randolph,Ballots Cast - GREEN,,,GRN,,0,0,0,0
Pinal,20 Randolph,Ballots Cast - NONPARTISAN,,,-,,0,0,0,0
Pinal,20 Randolph,Ballots Cast - Blank,,,,,0,0,0,0
Pinal,20 Randolph,U.S. Senate,,1,REP,Kari LAKE,70,47,23,0
Pinal,20 Randolph,U.S. Senate,,1,REP,Mark LAMB,125,102,22,1
Pinal,20 Randolph,U.S. Senate,,1,REP,Elizabeth Jean REYE,4,4,0,0
Pinal,20 Randolph,U.S. Senate,,1,REP,Write-In Totals,1,1,0,0
Pinal,20 Randolph,U.S. Senate,,1,REP,Total Votes Cast,200,154,45,1
Pinal,20 Randolph,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,U.S. Senate,,1,REP,Undervotes,1,1,0,0
Pinal,20 Randolph,U.S House,2,1,REP,Eli CRANE,148,112,35,1
Pinal,20 Randolph,U.S House,2,1,REP,Jack SMITH,47,40,7,0
Pinal,20 Randolph,U.S House,2,1,REP,Write-In Totals,1,1,0,0
Pinal,20 Randolph,U.S House,2,1,REP,Total Votes Cast,196,153,42,1
Pinal,20 Randolph,U.S House,2,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,U.S House,2,1,REP,Undervotes,5,2,3,0
Pinal,20 Randolph,State Senate,16,1,REP,"Thomas ""T.J."" SHOPE JR.",173,137,35,1
Pinal,20 Randolph,State Senate,16,1,REP,Write-In Totals,6,3,3,0
Pinal,20 Randolph,State Senate,16,1,REP,Total Votes Cast,179,140,38,1
Pinal,20 Randolph,State Senate,16,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,State Senate,16,1,REP,Undervotes,22,15,7,0
Pinal,20 Randolph,State House,16,2,REP,Rob HUDELSON,82,64,18,0
Pinal,20 Randolph,State House,16,2,REP,Chris LOPEZ,89,68,20,1
Pinal,20 Randolph,State House,16,2,REP,Teresa MARTINEZ,114,91,22,1
Pinal,20 Randolph,State House,16,2,REP,"Gabriela ""Gabby"" MERCER",45,33,12,0
Pinal,20 Randolph,State House,16,2,REP,Write-In Totals,1,1,0,0
Pinal,20 Randolph,State House,16,2,REP,Total Votes Cast,331,257,72,2
Pinal,20 Randolph,State House,16,2,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,State House,16,2,REP,Undervotes,71,53,18,0
Pinal,20 Randolph,Corporation Commission,,3,REP,Rene LOPEZ,124,104,19,1
Pinal,20 Randolph,Corporation Commission,,3,REP,Lea MARQUEZ PETERSON,103,91,11,1
Pinal,20 Randolph,Corporation Commission,,3,REP,Rachel WALDEN,138,114,23,1
Pinal,20 Randolph,Corporation Commission,,3,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,Corporation Commission,,3,REP,Total Votes Cast,365,309,53,3
Pinal,20 Randolph,Corporation Commission,,3,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,Corporation Commission,,3,REP,Undervotes,238,156,82,0
Pinal,20 Randolph,Board of Supervisors,3,1,REP,"""Steve"" Stephen Q. MILLER",89,67,21,1
Pinal,20 Randolph,Board of Supervisors,3,1,REP,Luke MYERS,101,81,20,0
Pinal,20 Randolph,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,Board of Supervisors,3,1,REP,Total Votes Cast,190,148,41,1
Pinal,20 Randolph,Board of Supervisors,3,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,Board of Supervisors,3,1,REP,Undervotes,11,7,4,0
Pinal,20 Randolph,County Assessor,,1,REP,Douglas WOLF,126,102,24,0
Pinal,20 Randolph,County Assessor,,1,REP,"December ""Storm"" COX",58,41,17,0
Pinal,20 Randolph,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,County Assessor,,1,REP,Total Votes Cast,184,143,41,0
Pinal,20 Randolph,County Assessor,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,County Assessor,,1,REP,Undervotes,17,12,4,1
Pinal,20 Randolph,County Attorney,,1,REP,Kent VOLKMER,78,62,15,1
Pinal,20 Randolph,County Attorney,,1,REP,Brad MILLER,113,85,28,0
Pinal,20 Randolph,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,County Attorney,,1,REP,Total Votes Cast,191,147,43,1
Pinal,20 Randolph,County Attorney,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,County Attorney,,1,REP,Undervotes,10,8,2,0
Pinal,20 Randolph,County Recorder,,1,REP,Dana LEWIS,175,142,33,0
Pinal,20 Randolph,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,County Recorder,,1,REP,Total Votes Cast,175,142,33,0
Pinal,20 Randolph,County Recorder,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,County Recorder,,1,REP,Undervotes,26,13,12,1
Pinal,20 Randolph,County Sheriff,,1,REP,Ross TEEPLE,126,100,25,1
Pinal,20 Randolph,County Sheriff,,1,REP,Kevin CAVANAUGH,59,41,18,0
Pinal,20 Randolph,County Sheriff,,1,REP,"Charles ""Chas"" G.  AUSTIN JR.",12,10,2,0
Pinal,20 Randolph,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,County Sheriff,,1,REP,Total Votes Cast,197,151,45,1
Pinal,20 Randolph,County Sheriff,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,County Sheriff,,1,REP,Undervotes,4,4,0,0
Pinal,20 Randolph,County School Superintendent,,1,REP,Jill BROUSSARD,93,74,19,0
Pinal,20 Randolph,County School Superintendent,,1,REP,Tara WALTER,83,68,15,0
Pinal,20 Randolph,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,County School Superintendent,,1,REP,Total Votes Cast,176,142,34,0
Pinal,20 Randolph,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,County School Superintendent,,1,REP,Undervotes,25,13,11,1
Pinal,20 Randolph,County Treasurer,,1,REP,Michael MCCORD,168,135,33,0
Pinal,20 Randolph,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Pinal,20 Randolph,County Treasurer,,1,REP,Total Votes Cast,168,135,33,0
Pinal,20 Randolph,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,20 Randolph,County Treasurer,,1,REP,Undervotes,33,20,12,1
Pinal,20 Randolph,U.S. Senate,,1,DEM,Ruben GALLEGO,65,56,7,2
Pinal,20 Randolph,U.S. Senate,,1,DEM,Write-In Totals,1,1,0,0
Pinal,20 Randolph,U.S. Senate,,1,DEM,Total Votes Cast,66,57,7,2
Pinal,20 Randolph,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,U.S. Senate,,1,DEM,Undervotes,1,0,1,0
Pinal,20 Randolph,U.S House,2,1,DEM,Jonathan NEZ,59,51,7,1
Pinal,20 Randolph,U.S House,2,1,DEM,Write-In Totals,0,0,0,0
Pinal,20 Randolph,U.S House,2,1,DEM,Total Votes Cast,59,51,7,1
Pinal,20 Randolph,U.S House,2,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,U.S House,2,1,DEM,Undervotes,8,6,1,1
Pinal,20 Randolph,State Senate,16,1,DEM,Stacey SEAMAN,58,50,7,1
Pinal,20 Randolph,State Senate,16,1,DEM,Write-In Totals,0,0,0,0
Pinal,20 Randolph,State Senate,16,1,DEM,Total Votes Cast,58,50,7,1
Pinal,20 Randolph,State Senate,16,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,State Senate,16,1,DEM,Undervotes,9,7,1,1
Pinal,20 Randolph,State House,16,2,DEM,Keith SEAMAN,59,51,7,1
Pinal,20 Randolph,State House,16,2,DEM,Write-In Totals,1,1,0,0
Pinal,20 Randolph,State House,16,2,DEM,Total Votes Cast,60,52,7,1
Pinal,20 Randolph,State House,16,2,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,State House,16,2,DEM,Undervotes,74,62,9,3
Pinal,20 Randolph,Corporation Commission,,3,DEM,Ylenia AGUILAR,48,42,4,2
Pinal,20 Randolph,Corporation Commission,,3,DEM,Jonathon HILL,42,36,5,1
Pinal,20 Randolph,Corporation Commission,,3,DEM,Joshua POLACHECK,41,33,7,1
Pinal,20 Randolph,Corporation Commission,,3,DEM,Write-In Totals,1,1,0,0
Pinal,20 Randolph,Corporation Commission,,3,DEM,Total Votes Cast,132,112,16,4
Pinal,20 Randolph,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,Corporation Commission,,3,DEM,Undervotes,69,59,8,2
Pinal,20 Randolph,Board of Supervisors,3,1,DEM,Write-In Totals,10,7,3,0
Pinal,20 Randolph,Board of Supervisors,3,1,DEM,Total Votes Cast,10,7,3,0
Pinal,20 Randolph,Board of Supervisors,3,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,Board of Supervisors,3,1,DEM,Undervotes,57,50,5,2
Pinal,20 Randolph,County Assessor,,1,DEM,Write-In Totals,9,6,3,0
Pinal,20 Randolph,County Assessor,,1,DEM,Total Votes Cast,9,6,3,0
Pinal,20 Randolph,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,County Assessor,,1,DEM,Undervotes,58,51,5,2
Pinal,20 Randolph,County Attorney,,1,DEM,Write-In Totals,9,6,3,0
Pinal,20 Randolph,County Attorney,,1,DEM,Total Votes Cast,9,6,3,0
Pinal,20 Randolph,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,County Attorney,,1,DEM,Undervotes,58,51,5,2
Pinal,20 Randolph,County Recorder,,1,DEM,Write-In Totals,8,5,3,0
Pinal,20 Randolph,County Recorder,,1,DEM,Total Votes Cast,8,5,3,0
Pinal,20 Randolph,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,County Recorder,,1,DEM,Undervotes,59,52,5,2
Pinal,20 Randolph,County Sheriff,,1,DEM,Patrick MELVIN,45,38,6,1
Pinal,20 Randolph,County Sheriff,,1,DEM,Write-In Totals,1,1,0,0
Pinal,20 Randolph,County Sheriff,,1,DEM,Total Votes Cast,46,39,6,1
Pinal,20 Randolph,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,County Sheriff,,1,DEM,Undervotes,21,18,2,1
Pinal,20 Randolph,County School Superintendent,,1,DEM,Write-In Totals,10,7,3,0
Pinal,20 Randolph,County School Superintendent,,1,DEM,Total Votes Cast,10,7,3,0
Pinal,20 Randolph,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,County School Superintendent,,1,DEM,Undervotes,57,50,5,2
Pinal,20 Randolph,County Treasurer,,1,DEM,Write-In Totals,10,7,3,0
Pinal,20 Randolph,County Treasurer,,1,DEM,Total Votes Cast,10,7,3,0
Pinal,20 Randolph,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,20 Randolph,County Treasurer,,1,DEM,Undervotes,57,50,5,2
Pinal,20 Randolph,U.S. Senate,,1,LBT,Write-In Totals,1,0,1,0
Pinal,20 Randolph,U.S. Senate,,1,LBT,Total Votes Cast,1,0,1,0
Pinal,20 Randolph,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
