county,precinct,office,district,party,seats,candidate,votes
Navajo,02 STONE BUTTE,County Recorder,,DEM,1,Michael SAMPLE,624
Navajo,02 STONE BUTTE,County Recorder,,DEM,1,Write-In Totals,5
Navajo,02 STONE BUTTE,County Recorder,,DEM,1,Total Votes Cast,629
Navajo,02 STONE BUTTE,County Recorder,,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,County Recorder,,DEM,1,Undervotes,67
Navajo,02 STONE BUTTE,County School Superintendent,,DEM,1,Susan CASH,642
Navajo,02 STONE BUTTE,County School Superintendent,,DEM,1,Write-In Totals,1
Navajo,02 STONE BUTTE,County School Superintendent,,DEM,1,Total Votes Cast,643
Navajo,02 STONE BUTTE,County School Superintendent,,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,County School Superintendent,,DEM,1,Undervotes,53
Navajo,02 STONE BUTTE,County Sheriff,,DEM,1,Write-In Totals,106
Navajo,02 STONE BUTTE,County Sheriff,,DEM,1,Total Votes Cast,106
Navajo,02 STONE BUTTE,County Sheriff,,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,County Sheriff,,DEM,1,Undervotes,590
Navajo,02 STONE BUTTE,County Treasurer,,DEM,1,Kari HERNANDEZ-LOPEZ,618
Navajo,02 STONE BUTTE,County Treasurer,,DEM,1,Write-In Totals,9
Navajo,02 STONE BUTTE,County Treasurer,,DEM,1,Total Votes Cast,627
Navajo,02 STONE BUTTE,County Treasurer,,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,County Treasurer,,DEM,1,Undervotes,69
Navajo,02 STONE BUTTE,Superior Court Judge,2,DEM,1,Melinda HARDY,619
Navajo,02 STONE BUTTE,Superior Court Judge,2,DEM,1,Write-In Totals,7
Navajo,02 STONE BUTTE,Superior Court Judge,2,DEM,1,Total Votes Cast,626
Navajo,02 STONE BUTTE,Superior Court Judge,2,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,Superior Court Judge,2,DEM,1,Undervotes,70
Navajo,02 STONE BUTTE,Superior Court Judge,3,DEM,1,Write-In Totals,111
Navajo,02 STONE BUTTE,Superior Court Judge,3,DEM,1,Total Votes Cast,111
Navajo,02 STONE BUTTE,Superior Court Judge,3,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,Superior Court Judge,3,DEM,1,Undervotes,585
Navajo,02 STONE BUTTE,Superior Court Judge,4,DEM,1,Michala RUECHEL,610
Navajo,02 STONE BUTTE,Superior Court Judge,4,DEM,1,Write-In Totals,7
Navajo,02 STONE BUTTE,Superior Court Judge,4,DEM,1,Total Votes Cast,617
Navajo,02 STONE BUTTE,Superior Court Judge,4,DEM,1,Overvotes,0
Navajo,02 STONE BUTTE,Superior Court Judge,4,DEM,1,Undervotes,79
Navajo,02 STONE BUTTE,U.S. Senate,,LBT,1,Write-In Totals,0
Navajo,02 STONE BUTTE,U.S. Senate,,LBT,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,U.S. Senate,,LBT,1,Overvotes,0
Navajo,02 STONE BUTTE,U.S. Senate,,LBT,1,Undervotes,1
Navajo,02 STONE BUTTE,U.S. House,2,LBT,1,Write-In Totals,0
Navajo,02 STONE BUTTE,U.S. House,2,LBT,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,U.S. House,2,LBT,1,Overvotes,0
Navajo,02 STONE BUTTE,U.S. House,2,LBT,1,Undervotes,1
Navajo,02 STONE BUTTE,State Senate,6,LBT,1,Write-In Totals,0
Navajo,02 STONE BUTTE,State Senate,6,LBT,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,State Senate,6,LBT,1,Overvotes,0
Navajo,02 STONE BUTTE,State Senate,6,LBT,1,Undervotes,1
Navajo,02 STONE BUTTE,State House,6,LBT,2,Write-In Totals,0
Navajo,02 STONE BUTTE,State House,6,LBT,2,Total Votes Cast,0
Navajo,02 STONE BUTTE,State House,6,LBT,2,Overvotes,0
Navajo,02 STONE BUTTE,State House,6,LBT,2,Undervotes,2
Navajo,02 STONE BUTTE,Corporation Commissioner,,LBT,3,Write-In Totals,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,LBT,3,Overvotes,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,LBT,3,Undervotes,3
Navajo,02 STONE BUTTE,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Navajo,02 STONE BUTTE,U.S. Senate,,GRN,1,Michael NORTON,0
Navajo,02 STONE BUTTE,U.S. Senate,,GRN,1,Write-In Totals,0
Navajo,02 STONE BUTTE,U.S. Senate,,GRN,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,U.S. Senate,,GRN,1,Overvotes,0
Navajo,02 STONE BUTTE,U.S. Senate,,GRN,1,Undervotes,0
Navajo,02 STONE BUTTE,U.S. House,2,GRN,1,Write-In Totals,0
Navajo,02 STONE BUTTE,U.S. House,2,GRN,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,U.S. House,2,GRN,1,Overvotes,0
Navajo,02 STONE BUTTE,U.S. House,2,GRN,1,Undervotes,0
Navajo,02 STONE BUTTE,State Senate,6,GRN,1,Write-In Totals,0
Navajo,02 STONE BUTTE,State Senate,6,GRN,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,State Senate,6,GRN,1,Overvotes,0
Navajo,02 STONE BUTTE,State Senate,6,GRN,1,Undervotes,0
Navajo,02 STONE BUTTE,State House,6,GRN,2,Write-In Totals,0
Navajo,02 STONE BUTTE,State House,6,GRN,2,Total Votes Cast,0
Navajo,02 STONE BUTTE,State House,6,GRN,2,Overvotes,0
Navajo,02 STONE BUTTE,State House,6,GRN,2,Undervotes,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,02 STONE BUTTE,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,02 STONE BUTTE,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,02 STONE BUTTE,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,02 STONE BUTTE,No Labels Notice,,NOL,1,Overvotes,0
Navajo,02 STONE BUTTE,No Labels Notice,,NOL,1,Undervotes,0
Navajo,03 BLACK BUTTES,Registered Voters - Total,,,,,4794
Navajo,03 BLACK BUTTES,Registered Voters - Republican,,REP,,,512
Navajo,03 BLACK BUTTES,Registered Voters - Democratic,,DEM,,,2517
Navajo,03 BLACK BUTTES,Registered Voters - Libertarian,,LBT,,,36
Navajo,03 BLACK BUTTES,Registered Voters - Green,,GRN,,,2
Navajo,03 BLACK BUTTES,Registered Voters - No Labels Party,,NOL,,,17
Navajo,03 BLACK BUTTES,Registered Voters - Nonpartisan,,Nonpartisan,,,1710
Navajo,03 BLACK BUTTES,Ballots Cast - Total,,,,,1038
Navajo,03 BLACK BUTTES,Ballots Cast - Republican,,REP,,,180
Navajo,03 BLACK BUTTES,Ballots Cast - Democratic,,DEM,,,857
Navajo,03 BLACK BUTTES,Ballots Cast - Libertarian,,LBT,,,1
Navajo,03 BLACK BUTTES,Ballots Cast - Green,,GRN,,,0
Navajo,03 BLACK BUTTES,Ballots Cast - No Labels Party,,NOL,,,0
Navajo,03 BLACK BUTTES,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Navajo,03 BLACK BUTTES,Ballots Cast - Blank,,,,,3
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Kari LAKE,94
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Mark LAMB,69
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Elizabeth Jean REYE,11
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Write-In Totals,1
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Total Votes Cast,175
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. Senate,,REP,1,Undervotes,5
Navajo,03 BLACK BUTTES,U.S. House,2,REP,1,Eli CRANE,137
Navajo,03 BLACK BUTTES,U.S. House,2,REP,1,Jack SMITH,33
Navajo,03 BLACK BUTTES,U.S. House,2,REP,1,Write-In Totals,1
Navajo,03 BLACK BUTTES,U.S. House,2,REP,1,Total Votes Cast,171
Navajo,03 BLACK BUTTES,U.S. House,2,REP,1,Overvotes,1
Navajo,03 BLACK BUTTES,U.S. House,2,REP,1,Undervotes,8
Navajo,03 BLACK BUTTES,State Senate,6,REP,1,Write-In Totals,12
Navajo,03 BLACK BUTTES,State Senate,6,REP,1,Total Votes Cast,12
Navajo,03 BLACK BUTTES,State Senate,6,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,State Senate,6,REP,1,Undervotes,168
Navajo,03 BLACK BUTTES,State House,6,REP,2,Lloyd JOHNSON,111
Navajo,03 BLACK BUTTES,State House,6,REP,2,Rich KING,99
Navajo,03 BLACK BUTTES,State House,6,REP,2,Write-In Totals,1
Navajo,03 BLACK BUTTES,State House,6,REP,2,Total Votes Cast,211
Navajo,03 BLACK BUTTES,State House,6,REP,2,Overvotes,0
Navajo,03 BLACK BUTTES,State House,6,REP,2,Undervotes,149
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,89
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Rene LOPEZ,95
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Rachel WALDEN,115
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Write-In Totals,1
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Total Votes Cast,300
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,REP,3,Undervotes,240
Navajo,03 BLACK BUTTES,Board of Supervisors,2,REP,1,Write-In Totals,13
Navajo,03 BLACK BUTTES,Board of Supervisors,2,REP,1,Total Votes Cast,13
Navajo,03 BLACK BUTTES,Board of Supervisors,2,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,Board of Supervisors,2,REP,1,Undervotes,167
Navajo,03 BLACK BUTTES,County Attorney,,REP,1,Write-In Totals,8
Navajo,03 BLACK BUTTES,County Attorney,,REP,1,Total Votes Cast,8
Navajo,03 BLACK BUTTES,County Attorney,,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Attorney,,REP,1,Undervotes,172
Navajo,03 BLACK BUTTES,County Assessor,,REP,1,Mike MONTANDON,149
Navajo,03 BLACK BUTTES,County Assessor,,REP,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,County Assessor,,REP,1,Total Votes Cast,149
Navajo,03 BLACK BUTTES,County Assessor,,REP,1,Overvotes,1
Navajo,03 BLACK BUTTES,County Assessor,,REP,1,Undervotes,30
Navajo,03 BLACK BUTTES,County Recorder,,REP,1,Timothy JORDON,149
Navajo,03 BLACK BUTTES,County Recorder,,REP,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,County Recorder,,REP,1,Total Votes Cast,149
Navajo,03 BLACK BUTTES,County Recorder,,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Recorder,,REP,1,Undervotes,31
Navajo,03 BLACK BUTTES,County School Superintendent,,REP,1,Rachael LEWIS,154
Navajo,03 BLACK BUTTES,County School Superintendent,,REP,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,County School Superintendent,,REP,1,Total Votes Cast,154
Navajo,03 BLACK BUTTES,County School Superintendent,,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,County School Superintendent,,REP,1,Undervotes,26
Navajo,03 BLACK BUTTES,County Sheriff,,REP,1,David CLOUSE,158
Navajo,03 BLACK BUTTES,County Sheriff,,REP,1,Write-In Totals,1
Navajo,03 BLACK BUTTES,County Sheriff,,REP,1,Total Votes Cast,159
Navajo,03 BLACK BUTTES,County Sheriff,,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Sheriff,,REP,1,Undervotes,21
Navajo,03 BLACK BUTTES,County Treasurer,,REP,1,Danielle EARL,89
Navajo,03 BLACK BUTTES,County Treasurer,,REP,1,Charles WEBBER,74
Navajo,03 BLACK BUTTES,County Treasurer,,REP,1,Write-In Totals,1
Navajo,03 BLACK BUTTES,County Treasurer,,REP,1,Total Votes Cast,164
Navajo,03 BLACK BUTTES,County Treasurer,,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Treasurer,,REP,1,Undervotes,16
Navajo,03 BLACK BUTTES,Superior Court Judge,2,REP,1,Write-In Totals,9
Navajo,03 BLACK BUTTES,Superior Court Judge,2,REP,1,Total Votes Cast,9
Navajo,03 BLACK BUTTES,Superior Court Judge,2,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,Superior Court Judge,2,REP,1,Undervotes,171
Navajo,03 BLACK BUTTES,Superior Court Judge,3,REP,1,Jon Helaman SALINE,149
Navajo,03 BLACK BUTTES,Superior Court Judge,3,REP,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,Superior Court Judge,3,REP,1,Total Votes Cast,149
Navajo,03 BLACK BUTTES,Superior Court Judge,3,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,Superior Court Judge,3,REP,1,Undervotes,31
Navajo,03 BLACK BUTTES,Superior Court Judge,4,REP,1,Write-In Totals,8
Navajo,03 BLACK BUTTES,Superior Court Judge,4,REP,1,Total Votes Cast,8
Navajo,03 BLACK BUTTES,Superior Court Judge,4,REP,1,Overvotes,0
Navajo,03 BLACK BUTTES,Superior Court Judge,4,REP,1,Undervotes,172
Navajo,03 BLACK BUTTES,U.S. Senate,,DEM,1,Ruben GALLEGO,800
Navajo,03 BLACK BUTTES,U.S. Senate,,DEM,1,Write-In Totals,8
Navajo,03 BLACK BUTTES,U.S. Senate,,DEM,1,Total Votes Cast,808
Navajo,03 BLACK BUTTES,U.S. Senate,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. Senate,,DEM,1,Undervotes,49
Navajo,03 BLACK BUTTES,U.S. House,2,DEM,1,Jonathan NEZ,838
Navajo,03 BLACK BUTTES,U.S. House,2,DEM,1,Write-In Totals,2
Navajo,03 BLACK BUTTES,U.S. House,2,DEM,1,Total Votes Cast,840
Navajo,03 BLACK BUTTES,U.S. House,2,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. House,2,DEM,1,Undervotes,17
Navajo,03 BLACK BUTTES,State Senate,6,DEM,1,Theresa HATATHLIE,816
Navajo,03 BLACK BUTTES,State Senate,6,DEM,1,Write-In Totals,3
Navajo,03 BLACK BUTTES,State Senate,6,DEM,1,Total Votes Cast,819
Navajo,03 BLACK BUTTES,State Senate,6,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,State Senate,6,DEM,1,Undervotes,38
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Angela MALONEY,211
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Mae PESHLAKAI,547
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Myron TSOSIE,488
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Write-In Totals,1
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Total Votes Cast,1247
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Overvotes,8
Navajo,03 BLACK BUTTES,State House,6,DEM,2,Undervotes,459
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,499
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Jonathon HILL,539
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Joshua POLACHECK,422
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Write-In Totals,5
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Total Votes Cast,1465
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Overvotes,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,DEM,3,Undervotes,1106
Navajo,03 BLACK BUTTES,Board of Supervisors,2,DEM,1,Mae PESHLAKAI,809
Navajo,03 BLACK BUTTES,Board of Supervisors,2,DEM,1,Write-In Totals,4
Navajo,03 BLACK BUTTES,Board of Supervisors,2,DEM,1,Total Votes Cast,813
Navajo,03 BLACK BUTTES,Board of Supervisors,2,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,Board of Supervisors,2,DEM,1,Undervotes,44
Navajo,03 BLACK BUTTES,County Attorney,,DEM,1,Brad CARLYON,801
Navajo,03 BLACK BUTTES,County Attorney,,DEM,1,Write-In Totals,6
Navajo,03 BLACK BUTTES,County Attorney,,DEM,1,Total Votes Cast,807
Navajo,03 BLACK BUTTES,County Attorney,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Attorney,,DEM,1,Undervotes,50
Navajo,03 BLACK BUTTES,County Assessor,,DEM,1,Cammy DARRIS,798
Navajo,03 BLACK BUTTES,County Assessor,,DEM,1,Write-In Totals,4
Navajo,03 BLACK BUTTES,County Assessor,,DEM,1,Total Votes Cast,802
Navajo,03 BLACK BUTTES,County Assessor,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Assessor,,DEM,1,Undervotes,55
Navajo,03 BLACK BUTTES,County Recorder,,DEM,1,Michael SAMPLE,798
Navajo,03 BLACK BUTTES,County Recorder,,DEM,1,Write-In Totals,6
Navajo,03 BLACK BUTTES,County Recorder,,DEM,1,Total Votes Cast,804
Navajo,03 BLACK BUTTES,County Recorder,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Recorder,,DEM,1,Undervotes,53
Navajo,03 BLACK BUTTES,County School Superintendent,,DEM,1,Susan CASH,792
Navajo,03 BLACK BUTTES,County School Superintendent,,DEM,1,Write-In Totals,6
Navajo,03 BLACK BUTTES,County School Superintendent,,DEM,1,Total Votes Cast,798
Navajo,03 BLACK BUTTES,County School Superintendent,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,County School Superintendent,,DEM,1,Undervotes,59
Navajo,03 BLACK BUTTES,County Sheriff,,DEM,1,Write-In Totals,145
Navajo,03 BLACK BUTTES,County Sheriff,,DEM,1,Total Votes Cast,145
Navajo,03 BLACK BUTTES,County Sheriff,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Sheriff,,DEM,1,Undervotes,712
Navajo,03 BLACK BUTTES,County Treasurer,,DEM,1,Kari HERNANDEZ-LOPEZ,784
Navajo,03 BLACK BUTTES,County Treasurer,,DEM,1,Write-In Totals,6
Navajo,03 BLACK BUTTES,County Treasurer,,DEM,1,Total Votes Cast,790
Navajo,03 BLACK BUTTES,County Treasurer,,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,County Treasurer,,DEM,1,Undervotes,67
Navajo,03 BLACK BUTTES,Superior Court Judge,2,DEM,1,Melinda HARDY,798
Navajo,03 BLACK BUTTES,Superior Court Judge,2,DEM,1,Write-In Totals,4
Navajo,03 BLACK BUTTES,Superior Court Judge,2,DEM,1,Total Votes Cast,802
Navajo,03 BLACK BUTTES,Superior Court Judge,2,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,Superior Court Judge,2,DEM,1,Undervotes,55
Navajo,03 BLACK BUTTES,Superior Court Judge,3,DEM,1,Write-In Totals,140
Navajo,03 BLACK BUTTES,Superior Court Judge,3,DEM,1,Total Votes Cast,140
Navajo,03 BLACK BUTTES,Superior Court Judge,3,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,Superior Court Judge,3,DEM,1,Undervotes,717
Navajo,03 BLACK BUTTES,Superior Court Judge,4,DEM,1,Michala RUECHEL,776
Navajo,03 BLACK BUTTES,Superior Court Judge,4,DEM,1,Write-In Totals,10
Navajo,03 BLACK BUTTES,Superior Court Judge,4,DEM,1,Total Votes Cast,786
Navajo,03 BLACK BUTTES,Superior Court Judge,4,DEM,1,Overvotes,0
Navajo,03 BLACK BUTTES,Superior Court Judge,4,DEM,1,Undervotes,71
Navajo,03 BLACK BUTTES,U.S. Senate,,LBT,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,U.S. Senate,,LBT,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,U.S. Senate,,LBT,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. Senate,,LBT,1,Undervotes,1
Navajo,03 BLACK BUTTES,U.S. House,2,LBT,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,U.S. House,2,LBT,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,U.S. House,2,LBT,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. House,2,LBT,1,Undervotes,1
Navajo,03 BLACK BUTTES,State Senate,6,LBT,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,State Senate,6,LBT,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,State Senate,6,LBT,1,Overvotes,0
Navajo,03 BLACK BUTTES,State Senate,6,LBT,1,Undervotes,1
Navajo,03 BLACK BUTTES,State House,6,LBT,2,Write-In Totals,0
Navajo,03 BLACK BUTTES,State House,6,LBT,2,Total Votes Cast,0
Navajo,03 BLACK BUTTES,State House,6,LBT,2,Overvotes,0
Navajo,03 BLACK BUTTES,State House,6,LBT,2,Undervotes,2
Navajo,03 BLACK BUTTES,Corporation Commissioner,,LBT,3,Write-In Totals,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,LBT,3,Overvotes,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,LBT,3,Undervotes,3
Navajo,03 BLACK BUTTES,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Navajo,03 BLACK BUTTES,U.S. Senate,,GRN,1,Michael NORTON,0
Navajo,03 BLACK BUTTES,U.S. Senate,,GRN,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,U.S. Senate,,GRN,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,U.S. Senate,,GRN,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. Senate,,GRN,1,Undervotes,0
Navajo,03 BLACK BUTTES,U.S. House,2,GRN,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,U.S. House,2,GRN,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,U.S. House,2,GRN,1,Overvotes,0
Navajo,03 BLACK BUTTES,U.S. House,2,GRN,1,Undervotes,0
Navajo,03 BLACK BUTTES,State Senate,6,GRN,1,Write-In Totals,0
Navajo,03 BLACK BUTTES,State Senate,6,GRN,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,State Senate,6,GRN,1,Overvotes,0
Navajo,03 BLACK BUTTES,State Senate,6,GRN,1,Undervotes,0
Navajo,03 BLACK BUTTES,State House,6,GRN,2,Write-In Totals,0
Navajo,03 BLACK BUTTES,State House,6,GRN,2,Total Votes Cast,0
Navajo,03 BLACK BUTTES,State House,6,GRN,2,Overvotes,0
Navajo,03 BLACK BUTTES,State House,6,GRN,2,Undervotes,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,03 BLACK BUTTES,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,03 BLACK BUTTES,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,03 BLACK BUTTES,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,03 BLACK BUTTES,No Labels Notice,,NOL,1,Overvotes,0
Navajo,03 BLACK BUTTES,No Labels Notice,,NOL,1,Undervotes,0
Navajo,04 HUBBLE,Registered Voters - Total,,,,,3997
Navajo,04 HUBBLE,Registered Voters - Republican,,REP,,,974
Navajo,04 HUBBLE,Registered Voters - Democratic,,DEM,,,1688
Navajo,04 HUBBLE,Registered Voters - Libertarian,,LBT,,,27
Navajo,04 HUBBLE,Registered Voters - Green,,GRN,,,2
Navajo,04 HUBBLE,Registered Voters - No Labels Party,,NOL,,,31
Navajo,04 HUBBLE,Registered Voters - Nonpartisan,,Nonpartisan,,,1275
Navajo,04 HUBBLE,Ballots Cast - Total,,,,,1149
Navajo,04 HUBBLE,Ballots Cast - Republican,,REP,,,399
Navajo,04 HUBBLE,Ballots Cast - Democratic,,DEM,,,750
Navajo,04 HUBBLE,Ballots Cast - Libertarian,,LBT,,,0
Navajo,04 HUBBLE,Ballots Cast - Green,,GRN,,,0
Navajo,04 HUBBLE,Ballots Cast - No Labels Party,,NOL,,,0
Navajo,04 HUBBLE,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Navajo,04 HUBBLE,Ballots Cast - Blank,,,,,0
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Kari LAKE,243
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Mark LAMB,133
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Elizabeth Jean REYE,21
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Write-In Totals,0
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Total Votes Cast,397
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Overvotes,1
Navajo,04 HUBBLE,U.S. Senate,,REP,1,Undervotes,1
Navajo,04 HUBBLE,U.S. House,2,REP,1,Eli CRANE,303
Navajo,04 HUBBLE,U.S. House,2,REP,1,Jack SMITH,82
Navajo,04 HUBBLE,U.S. House,2,REP,1,Write-In Totals,0
Navajo,04 HUBBLE,U.S. House,2,REP,1,Total Votes Cast,385
Navajo,04 HUBBLE,U.S. House,2,REP,1,Overvotes,1
Navajo,04 HUBBLE,U.S. House,2,REP,1,Undervotes,13
Navajo,04 HUBBLE,State Senate,6,REP,1,Write-In Totals,23
Navajo,04 HUBBLE,State Senate,6,REP,1,Total Votes Cast,23
Navajo,04 HUBBLE,State Senate,6,REP,1,Overvotes,0
Navajo,04 HUBBLE,State Senate,6,REP,1,Undervotes,376
Navajo,04 HUBBLE,State House,6,REP,2,Lloyd JOHNSON,244
Navajo,04 HUBBLE,State House,6,REP,2,Rich KING,254
Navajo,04 HUBBLE,State House,6,REP,2,Write-In Totals,5
Navajo,04 HUBBLE,State House,6,REP,2,Total Votes Cast,503
Navajo,04 HUBBLE,State House,6,REP,2,Overvotes,0
Navajo,04 HUBBLE,State House,6,REP,2,Undervotes,295
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,215
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Rene LOPEZ,219
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Rachel WALDEN,243
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Write-In Totals,3
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Total Votes Cast,680
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,04 HUBBLE,Corporation Commissioner,,REP,3,Undervotes,517
Navajo,04 HUBBLE,Board of Supervisors,1,REP,1,Write-In Totals,34
Navajo,04 HUBBLE,Board of Supervisors,1,REP,1,Total Votes Cast,34
Navajo,04 HUBBLE,Board of Supervisors,1,REP,1,Overvotes,0
Navajo,04 HUBBLE,Board of Supervisors,1,REP,1,Undervotes,365
Navajo,04 HUBBLE,County Attorney,,REP,1,Write-In Totals,23
Navajo,04 HUBBLE,County Attorney,,REP,1,Total Votes Cast,23
Navajo,04 HUBBLE,County Attorney,,REP,1,Overvotes,0
Navajo,04 HUBBLE,County Attorney,,REP,1,Undervotes,376
Navajo,04 HUBBLE,County Assessor,,REP,1,Mike MONTANDON,314
Navajo,04 HUBBLE,County Assessor,,REP,1,Write-In Totals,3
