<<<<<<< HEAD
county,office,district,party,candidate,votes,winner,write-in,notes
Cochise,Corporation Commissioner,,REP,Roberta Voss,2331,,,
Coconino,Corporation Commissioner,,REP,Roberta Voss,1883,,,
Gila,Corporation Commissioner,,REP,Roberta Voss,1136,,,
Graham,Corporation Commissioner,,REP,Roberta Voss,567,,,
Greenlee,Corporation Commissioner,,REP,Roberta Voss,72,,,
La Paz,Corporation Commissioner,,REP,Roberta Voss,314,,,
Maricopa,Corporation Commissioner,,REP,Roberta Voss,64010,,,
Mohave,Corporation Commissioner,,REP,Roberta Voss,3806,,,
Navajo,Corporation Commissioner,,REP,Roberta Voss,1847,,,
Pima,Corporation Commissioner,,REP,Roberta Voss,13950,,,
Pinal,Corporation Commissioner,,REP,Roberta Voss,2224,,,
Santa Cruz,Corporation Commissioner,,REP,Roberta Voss,388,,,
Yavapai,Corporation Commissioner,,REP,Roberta Voss,7303,,,
Yuma,Corporation Commissioner,,REP,Roberta Voss,1502,,,
,Corporation Commissioner,,REP,Roberta Voss,102100,,,
>>>>>>> b20858919e75cc68bd6fea131efaf3b2306104fb
