county,votes,early_voting,election_day,late_early_voting,provisional,party,office,district,candidate,precinct
Pinal,22,6,6,7,2,,County Treasurer,,UNDER VOTES,CASA GRANDE SW
Pinal,42,13,9,16,2,,County Treasurer,,UNDER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,44,19,9,13,1,,County Treasurer,,UNDER VOTES,APACHE JCT SUPERSTITION
Pinal,40,18,5,14,1,,County Treasurer,,UNDER VOTES,CASA GRANDE INTERCHANGE
Pinal,25,9,6,6,1,,County Treasurer,,UNDER VOTES,APACHE JCT NW
Pinal,45,19,8,16,1,,County Treasurer,,UNDER VOTES,APACHE JCT SW
Pinal,44,15,13,14,1,,County Treasurer,,UNDER VOTES,APACHE JCT SE
Pinal,38,11,11,13,1,,County Treasurer,,UNDER VOTES,APACHE JCT NE
Pinal,41,20,7,12,1,,County Treasurer,,UNDER VOTES,APACHE JCT EAST
Pinal,37,14,9,10,2,,County Treasurer,,UNDER VOTES,APACHE JCT CENTRAL
Pinal,41,15,11,12,1,,County Treasurer,,UNDER VOTES,GOLD CANYON
Pinal,10,4,3,3,0,,County Treasurer,,UNDER VOTES,QUEEN VALLEY
Pinal,37,12,12,10,2,,County Treasurer,,UNDER VOTES,SUPERIOR
Pinal,0,0,0,0,0,,County Treasurer,,UNDER VOTES,SUPERIOR WEST
Pinal,2,1,0,0,0,,County Treasurer,,UNDER VOTES,SUTTON SUMMIT
Pinal,4,0,2,1,0,,County Treasurer,,UNDER VOTES,CHUI CHU
Pinal,26,7,8,8,1,,County Treasurer,,UNDER VOTES,THUNDERBIRD FARMS
Pinal,35,11,9,11,2,,County Treasurer,,UNDER VOTES,CASA GRANDE WEST
Pinal,34,12,9,10,1,,County Treasurer,,UNDER VOTES,APACHE JUNCTION NORTH
Pinal,51,18,12,18,1,,County Treasurer,,UNDER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,32,13,7,10,1,,County Treasurer,,UNDER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,46,19,10,15,1,,County Treasurer,,UNDER VOTES,APACHE JUNCTION SOUTH
Pinal,9,0,5,1,1,,County Treasurer,,UNDER VOTES,BLACKWATER
Pinal,9,0,6,2,0,,County Treasurer,,UNDER VOTES,SAN TAN
Pinal,11,0,7,1,0,,County Treasurer,,UNDER VOTES,CASA BLANCA
Pinal,22,7,5,8,0,,County Treasurer,,UNDER VOTES,APACHE TRAIL
Pinal,51,22,8,17,2,,County Treasurer,,UNDER VOTES,SUPERSTITION MOUNTAIN
Pinal,35,16,7,11,0,,County Treasurer,,UNDER VOTES,MOUNTAINBROOK VILLAGE
Pinal,20,6,5,7,1,,County Treasurer,,UNDER VOTES,HIDDEN VALLEY
Pinal,49,13,13,19,2,,County Treasurer,,UNDER VOTES,SAN TAN PARK
Pinal,27,6,5,12,3,,County Treasurer,,UNDER VOTES,BELLA VISTA
Pinal,31,10,5,13,2,,County Treasurer,,UNDER VOTES,COPPER BASIN
Pinal,30,6,7,13,2,,County Treasurer,,UNDER VOTES,SCHNEPF
Pinal,21,8,4,7,0,,County Treasurer,,UNDER VOTES,PERALTA
Pinal,35,10,9,11,3,,County Treasurer,,UNDER VOTES,SANTA ROSA
Pinal,46,11,13,19,2,,County Treasurer,,UNDER VOTES,EL DORADO
Pinal,51,15,15,16,3,,County Treasurer,,UNDER VOTES,WALKER BUTTE
Pinal,44,12,11,17,3,,County Treasurer,,UNDER VOTES,PECAN CREEK NORTH
Pinal,9,0,6,1,0,,County Treasurer,,UNDER VOTES,AK CHIN COMMUNITY
Pinal,48,13,12,18,4,,County Treasurer,,UNDER VOTES,MARICOPA MEADOWS
Pinal,51,12,13,19,4,,County Treasurer,,UNDER VOTES,MARICOPA FIESTA
Pinal,89,36,15,31,4,,County Treasurer,,UNDER VOTES,PROVINCE
Pinal,43,17,8,15,2,,County Treasurer,,UNDER VOTES,IRONWOOD COMMON
Pinal,15,4,4,4,1,,County Treasurer,,UNDER VOTES,CRUZ PARK
Pinal,47,13,13,17,2,,County Treasurer,,UNDER VOTES,COYOTE RANCH
Pinal,24,10,6,7,0,,County Treasurer,,UNDER VOTES,GOLD CANYON NORTH
Pinal,43,10,12,18,2,,County Treasurer,,UNDER VOTES,SAN TAN HEIGHTS
Pinal,56,17,14,21,3,,County Treasurer,,UNDER VOTES,CIRCLE CROSS RANCH
Pinal,37,11,9,13,2,,County Treasurer,,UNDER VOTES,JOHNSON RANCH EAST
Pinal,78,23,14,35,4,,County Treasurer,,UNDER VOTES,IRONWOOD CROSSING
Pinal,46,12,11,18,4,,County Treasurer,,UNDER VOTES,QUAIL HOLLOW
Pinal,42,12,10,15,4,,County Treasurer,,UNDER VOTES,SENITA
Pinal,22,7,5,8,1,,County Treasurer,,UNDER VOTES,SILVERBELL
Pinal,85,48,13,21,1,,County Treasurer,,UNDER VOTES,EAGLE CREST
Pinal,34,11,9,10,2,,County Treasurer,,UNDER VOTES,ORACLE SOUTH
Pinal,41,11,10,16,3,,County Treasurer,,UNDER VOTES,SKYLINE RANCH
Pinal,29,10,6,10,1,,County Treasurer,,UNDER VOTES,QUEEN CREEK SOUTH
Pinal,28,10,3,13,1,,County Treasurer,,UNDER VOTES,SAN TAN RANCHES
Pinal,32,11,6,11,3,,County Treasurer,,UNDER VOTES,COPPER BASIN SOUTHEAST
Pinal,28,8,7,10,2,,County Treasurer,,UNDER VOTES,LINKS ESTATES
Pinal,33,11,6,12,2,,County Treasurer,,UNDER VOTES,MISSION VALLEY
Pinal,39,10,11,15,2,,County Treasurer,,UNDER VOTES,0 DESERT CEDARS
Pinal,46,14,10,17,4,,County Treasurer,,UNDER VOTES,1 ALTERRA NORTH
Pinal,53,16,12,20,4,,County Treasurer,,UNDER VOTES,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,County Treasurer,,UNDER VOTES,3 SAN CARLOS COMMUNITY
Pinal,3,1,0,1,0,,County Treasurer,,UNDER VOTES,4 PICACHO SOUTH
Pinal,2,0,0,1,0,,County Treasurer,,UNDER VOTES,5 TOLTEC SOUTHWEST
Pinal,65,21,24,17,2,NON,Retain Judge McCarville,,YES/SI,KEARNY
Pinal,29,10,9,8,1,NON,Retain Judge McCarville,,YES/SI,DUDLEYVILLE
Pinal,89,33,26,24,4,NON,Retain Judge McCarville,,YES/SI,SAN MANUEL
Pinal,42,17,8,15,1,NON,Retain Judge McCarville,,YES/SI,MAMMOTH
Pinal,92,40,22,27,1,NON,Retain Judge McCarville,,YES/SI,ORACLE
Pinal,152,85,22,42,2,NON,Retain Judge McCarville,,YES/SI,SADDLEBROOKE WEST
Pinal,82,29,22,26,4,NON,Retain Judge McCarville,,YES/SI,ARIZONA CITY
Pinal,93,32,27,28,5,NON,Retain Judge McCarville,,YES/SI,TOLTEC SOUTH
Pinal,12,3,3,4,0,NON,Retain Judge McCarville,,YES/SI,PICACHO
Pinal,38,13,11,10,2,NON,Retain Judge McCarville,,YES/SI,ELOY
Pinal,92,46,15,27,2,NON,Retain Judge McCarville,,YES/SI,TOLTEC
Pinal,42,13,11,14,2,NON,Retain Judge McCarville,,YES/SI,ELOY SOUTH
Pinal,143,82,21,37,2,NON,Retain Judge McCarville,,YES/SI,SADDLEBROOKE EAST
Pinal,75,20,22,28,3,NON,Retain Judge McCarville,,YES/SI,RED ROCK
Pinal,47,16,14,13,3,NON,Retain Judge McCarville,,YES/SI,COOLIDGE NE
Pinal,125,34,44,38,7,NON,Retain Judge McCarville,,YES/SI,COOLIDGE NW
Pinal,60,16,19,19,5,NON,Retain Judge McCarville,,YES/SI,COOLIDGE SOUTH
Pinal,32,14,8,8,1,NON,Retain Judge McCarville,,YES/SI,RANDOLPH
Pinal,46,15,11,17,2,NON,Retain Judge McCarville,,YES/SI,CENTRAL ARIZONA COLLEGE
Pinal,36,12,11,10,1,NON,Retain Judge McCarville,,YES/SI,ELEVEN MILE CORNER
Pinal,70,33,16,18,2,NON,Retain Judge McCarville,,YES/SI,FLORENCE NORTH
Pinal,68,24,17,21,4,NON,Retain Judge McCarville,,YES/SI,FLORENCE SOUTH
Pinal,61,22,15,19,3,NON,Retain Judge McCarville,,YES/SI,CACTUS FOREST
Pinal,118,45,25,43,4,NON,Retain Judge McCarville,,YES/SI,JOHNSON RANCH
Pinal,221,94,45,71,10,NON,Retain Judge McCarville,,YES/SI,POSTON BUTTE
Pinal,144,49,31,54,8,NON,Retain Judge McCarville,,YES/SI,QUEEN CREEK
Pinal,30,1,21,4,3,NON,Retain Judge McCarville,,YES/SI,SACATON
Pinal,95,28,25,37,4,NON,Retain Judge McCarville,,YES/SI,MARICOPA
Pinal,18,4,5,7,0,NON,Retain Judge McCarville,,YES/SI,STANFIELD
Pinal,85,31,20,27,6,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE NORTH
Pinal,86,33,19,29,5,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE N CENTRAL
Pinal,94,28,24,34,7,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE S CENTRAL
Pinal,92,32,24,28,5,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE NE
Pinal,68,20,19,22,6,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE SE
Pinal,137,54,28,48,6,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE NW
Pinal,55,17,17,15,4,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE SW
Pinal,108,35,27,40,4,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE RANCHO GRANDE
Pinal,103,46,21,31,4,NON,Retain Judge McCarville,,YES/SI,APACHE JCT SUPERSTITION
Pinal,103,48,19,31,3,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE INTERCHANGE
Pinal,58,22,15,17,3,NON,Retain Judge McCarville,,YES/SI,APACHE JCT NW
Pinal,94,43,20,27,3,NON,Retain Judge McCarville,,YES/SI,APACHE JCT SW
Pinal,102,32,32,31,5,NON,Retain Judge McCarville,,YES/SI,APACHE JCT SE
Pinal,86,31,24,27,3,NON,Retain Judge McCarville,,YES/SI,APACHE JCT NE
Pinal,74,33,15,23,2,NON,Retain Judge McCarville,,YES/SI,APACHE JCT EAST
Pinal,71,25,20,19,6,NON,Retain Judge McCarville,,YES/SI,APACHE JCT CENTRAL
Pinal,92,37,23,28,2,NON,Retain Judge McCarville,,YES/SI,GOLD CANYON
Pinal,20,8,7,4,0,NON,Retain Judge McCarville,,YES/SI,QUEEN VALLEY
Pinal,66,21,20,19,4,NON,Retain Judge McCarville,,YES/SI,SUPERIOR
Pinal,1,0,0,0,0,NON,Retain Judge McCarville,,YES/SI,SUPERIOR WEST
Pinal,4,2,1,1,0,NON,Retain Judge McCarville,,YES/SI,SUTTON SUMMIT
Pinal,8,1,4,1,0,NON,Retain Judge McCarville,,YES/SI,CHUI CHU
Pinal,64,18,21,19,4,NON,Retain Judge McCarville,,YES/SI,THUNDERBIRD FARMS
Pinal,103,34,26,35,6,NON,Retain Judge McCarville,,YES/SI,CASA GRANDE WEST
Pinal,80,33,20,24,2,NON,Retain Judge McCarville,,YES/SI,APACHE JUNCTION NORTH
Pinal,96,35,28,30,2,NON,Retain Judge McCarville,,YES/SI,APACHE JUNCTION N. CENTRAL
Pinal,67,26,17,21,2,NON,Retain Judge McCarville,,YES/SI,APACHE JUNCTION E. CENTRAL
Pinal,106,45,24,33,3,NON,Retain Judge McCarville,,YES/SI,APACHE JUNCTION SOUTH
Pinal,24,1,15,3,4,NON,Retain Judge McCarville,,YES/SI,BLACKWATER
Pinal,21,1,17,3,0,NON,Retain Judge McCarville,,YES/SI,SAN TAN
Pinal,24,1,16,4,2,NON,Retain Judge McCarville,,YES/SI,CASA BLANCA
Pinal,56,23,16,13,2,NON,Retain Judge McCarville,,YES/SI,APACHE TRAIL
Pinal,116,48,28,35,3,NON,Retain Judge McCarville,,YES/SI,SUPERSTITION MOUNTAIN
Pinal,73,35,18,18,1,NON,Retain Judge McCarville,,YES/SI,MOUNTAINBROOK VILLAGE
Pinal,48,15,11,17,3,NON,Retain Judge McCarville,,YES/SI,HIDDEN VALLEY
Pinal,93,27,25,35,5,NON,Retain Judge McCarville,,YES/SI,SAN TAN PARK
Pinal,65,18,16,27,4,NON,Retain Judge McCarville,,YES/SI,BELLA VISTA
Pinal,87,27,22,31,6,NON,Retain Judge McCarville,,YES/SI,COPPER BASIN
Pinal,97,25,30,34,6,NON,Retain Judge McCarville,,YES/SI,SCHNEPF
Pinal,41,16,10,13,1,NON,Retain Judge McCarville,,YES/SI,PERALTA
Pinal,61,17,18,20,5,NON,Retain Judge McCarville,,YES/SI,SANTA ROSA
Pinal,88,23,28,29,5,NON,Retain Judge McCarville,,YES/SI,EL DORADO
Pinal,96,32,28,29,6,NON,Retain Judge McCarville,,YES/SI,WALKER BUTTE
Pinal,107,28,31,39,8,NON,Retain Judge McCarville,,YES/SI,PECAN CREEK NORTH
Pinal,13,1,8,2,0,NON,Retain Judge McCarville,,YES/SI,AK CHIN COMMUNITY
Pinal,100,32,25,35,7,NON,Retain Judge McCarville,,YES/SI,MARICOPA MEADOWS
Pinal,111,27,39,36,7,NON,Retain Judge McCarville,,YES/SI,MARICOPA FIESTA
Pinal,167,67,30,60,8,NON,Retain Judge McCarville,,YES/SI,PROVINCE
Pinal,113,48,19,38,6,NON,Retain Judge McCarville,,YES/SI,IRONWOOD COMMON
Pinal,34,10,10,8,4,NON,Retain Judge McCarville,,YES/SI,CRUZ PARK
Pinal,139,47,37,47,7,NON,Retain Judge McCarville,,YES/SI,COYOTE RANCH
Pinal,47,19,10,15,1,NON,Retain Judge McCarville,,YES/SI,GOLD CANYON NORTH
Pinal,98,29,26,35,6,NON,Retain Judge McCarville,,YES/SI,SAN TAN HEIGHTS
Pinal,120,37,28,46,9,NON,Retain Judge McCarville,,YES/SI,CIRCLE CROSS RANCH
Pinal,83,24,23,29,6,NON,Retain Judge McCarville,,YES/SI,JOHNSON RANCH EAST
Pinal,209,72,44,81,11,NON,Retain Judge McCarville,,YES/SI,IRONWOOD CROSSING
Pinal,119,35,31,43,8,NON,Retain Judge McCarville,,YES/SI,QUAIL HOLLOW
Pinal,75,21,22,26,6,NON,Retain Judge McCarville,,YES/SI,SENITA
Pinal,62,23,17,17,3,NON,Retain Judge McCarville,,YES/SI,SILVERBELL
Pinal,173,87,35,47,2,NON,Retain Judge McCarville,,YES/SI,EAGLE CREST
Pinal,63,23,18,17,4,NON,Retain Judge McCarville,,YES/SI,ORACLE SOUTH
Pinal,93,23,26,34,7,NON,Retain Judge McCarville,,YES/SI,SKYLINE RANCH
Pinal,65,22,14,25,3,NON,Retain Judge McCarville,,YES/SI,QUEEN CREEK SOUTH
Pinal,54,17,12,22,2,NON,Retain Judge McCarville,,YES/SI,SAN TAN RANCHES
Pinal,76,23,24,23,5,NON,Retain Judge McCarville,,YES/SI,COPPER BASIN SOUTHEAST
Pinal,71,20,15,29,5,NON,Retain Judge McCarville,,YES/SI,LINKS ESTATES
Pinal,102,38,22,35,6,NON,Retain Judge McCarville,,YES/SI,MISSION VALLEY
Pinal,73,19,22,26,4,NON,Retain Judge McCarville,,YES/SI,0 DESERT CEDARS
Pinal,87,21,26,30,8,NON,Retain Judge McCarville,,YES/SI,1 ALTERRA NORTH
Pinal,98,29,27,34,7,NON,Retain Judge McCarville,,YES/SI,2 MARICOPA WELLS
Pinal,0,0,0,0,0,NON,Retain Judge McCarville,,YES/SI,3 SAN CARLOS COMMUNITY
Pinal,9,3,2,3,0,NON,Retain Judge McCarville,,YES/SI,4 PICACHO SOUTH
Pinal,4,2,0,1,0,NON,Retain Judge McCarville,,YES/SI,5 TOLTEC SOUTHWEST
Pinal,15,4,5,3,1,NON,Retain Judge McCarville,,NO,KEARNY
Pinal,6,2,2,1,0,NON,Retain Judge McCarville,,NO,DUDLEYVILLE
Pinal,18,5,6,5,1,NON,Retain Judge McCarville,,NO,SAN MANUEL
Pinal,8,2,2,2,0,NON,Retain Judge McCarville,,NO,MAMMOTH
Pinal,20,8,5,6,0,NON,Retain Judge McCarville,,NO,ORACLE
Pinal,27,14,4,8,0,NON,Retain Judge McCarville,,NO,SADDLEBROOKE WEST
Pinal,27,10,7,8,1,NON,Retain Judge McCarville,,NO,ARIZONA CITY
Pinal,22,8,6,6,0,NON,Retain Judge McCarville,,NO,TOLTEC SOUTH
Pinal,3,0,1,0,0,NON,Retain Judge McCarville,,NO,PICACHO
Pinal,7,2,2,2,0,NON,Retain Judge McCarville,,NO,ELOY
Pinal,24,11,5,6,0,NON,Retain Judge McCarville,,NO,TOLTEC
Pinal,7,2,2,2,0,NON,Retain Judge McCarville,,NO,ELOY SOUTH
Pinal,22,13,4,4,0,NON,Retain Judge McCarville,,NO,SADDLEBROOKE EAST
Pinal,20,6,5,7,1,NON,Retain Judge McCarville,,NO,RED ROCK
Pinal,12,3,3,3,1,NON,Retain Judge McCarville,,NO,COOLIDGE NE
Pinal,25,9,7,7,1,NON,Retain Judge McCarville,,NO,COOLIDGE NW
Pinal,14,3,5,4,1,NON,Retain Judge McCarville,,NO,COOLIDGE SOUTH
Pinal,9,3,1,3,1,NON,Retain Judge McCarville,,NO,RANDOLPH
Pinal,9,4,1,3,0,NON,Retain Judge McCarville,,NO,CENTRAL ARIZONA COLLEGE
Pinal,9,3,3,3,0,NON,Retain Judge McCarville,,NO,ELEVEN MILE CORNER
Pinal,14,7,3,4,0,NON,Retain Judge McCarville,,NO,FLORENCE NORTH
Pinal,18,7,5,4,0,NON,Retain Judge McCarville,,NO,FLORENCE SOUTH
Pinal,15,7,3,4,0,NON,Retain Judge McCarville,,NO,CACTUS FOREST
Pinal,39,16,9,12,1,NON,Retain Judge McCarville,,NO,JOHNSON RANCH
Pinal,60,25,11,19,3,NON,Retain Judge McCarville,,NO,POSTON BUTTE
Pinal,38,14,10,11,2,NON,Retain Judge McCarville,,NO,QUEEN CREEK
Pinal,11,0,8,0,1,NON,Retain Judge McCarville,,NO,SACATON
Pinal,34,9,8,13,2,NON,Retain Judge McCarville,,NO,MARICOPA
Pinal,3,1,1,1,0,NON,Retain Judge McCarville,,NO,STANFIELD
Pinal,15,5,4,4,1,NON,Retain Judge McCarville,,NO,CASA GRANDE NORTH
Pinal,14,5,3,4,0,NON,Retain Judge McCarville,,NO,CASA GRANDE N CENTRAL
Pinal,18,6,5,5,1,NON,Retain Judge McCarville,,NO,CASA GRANDE S CENTRAL
Pinal,18,5,5,6,0,NON,Retain Judge McCarville,,NO,CASA GRANDE NE
Pinal,14,3,4,5,1,NON,Retain Judge McCarville,,NO,CASA GRANDE SE
Pinal,27,10,6,8,1,NON,Retain Judge McCarville,,NO,CASA GRANDE NW
Pinal,13,3,4,4,1,NON,Retain Judge McCarville,,NO,CASA GRANDE SW
Pinal,26,10,5,8,1,NON,Retain Judge McCarville,,NO,CASA GRANDE RANCHO GRANDE
Pinal,28,14,5,7,1,NON,Retain Judge McCarville,,NO,APACHE JCT SUPERSTITION
Pinal,22,10,5,6,0,NON,Retain Judge McCarville,,NO,CASA GRANDE INTERCHANGE
Pinal,19,8,5,4,0,NON,Retain Judge McCarville,,NO,APACHE JCT NW
Pinal,29,13,6,8,1,NON,Retain Judge McCarville,,NO,APACHE JCT SW
Pinal,32,12,8,10,2,NON,Retain Judge McCarville,,NO,APACHE JCT SE
Pinal,30,10,9,9,1,NON,Retain Judge McCarville,,NO,APACHE JCT NE
Pinal,25,12,6,5,1,NON,Retain Judge McCarville,,NO,APACHE JCT EAST
Pinal,25,10,5,7,2,NON,Retain Judge McCarville,,NO,APACHE JCT CENTRAL
Pinal,27,10,8,7,0,NON,Retain Judge McCarville,,NO,GOLD CANYON
Pinal,7,2,2,2,0,NON,Retain Judge McCarville,,NO,QUEEN VALLEY
Pinal,18,6,6,4,1,NON,Retain Judge McCarville,,NO,SUPERIOR
Pinal,0,0,0,0,0,NON,Retain Judge McCarville,,NO,SUPERIOR WEST
Pinal,1,0,1,0,0,NON,Retain Judge McCarville,,NO,SUTTON SUMMIT
Pinal,2,0,1,0,0,NON,Retain Judge McCarville,,NO,CHUI CHU
Pinal,21,5,7,7,0,NON,Retain Judge McCarville,,NO,THUNDERBIRD FARMS
Pinal,23,6,6,9,1,NON,Retain Judge McCarville,,NO,CASA GRANDE WEST
Pinal,23,7,6,7,1,NON,Retain Judge McCarville,,NO,APACHE JUNCTION NORTH
Pinal,34,12,11,10,0,NON,Retain Judge McCarville,,NO,APACHE JUNCTION N. CENTRAL
Pinal,20,6,7,5,0,NON,Retain Judge McCarville,,NO,APACHE JUNCTION E. CENTRAL
Pinal,29,11,7,8,1,NON,Retain Judge McCarville,,NO,APACHE JUNCTION SOUTH
Pinal,8,0,5,1,1,NON,Retain Judge McCarville,,NO,BLACKWATER
Pinal,11,0,9,1,0,NON,Retain Judge McCarville,,NO,SAN TAN
Pinal,9,0,6,1,0,NON,Retain Judge McCarville,,NO,CASA BLANCA
Pinal,16,5,5,4,0,NON,Retain Judge McCarville,,NO,APACHE TRAIL
Pinal,27,12,5,8,1,NON,Retain Judge McCarville,,NO,SUPERSTITION MOUNTAIN
Pinal,18,8,4,4,0,NON,Retain Judge McCarville,,NO,MOUNTAINBROOK VILLAGE
Pinal,17,5,4,7,1,NON,Retain Judge McCarville,,NO,HIDDEN VALLEY
Pinal,28,7,8,11,1,NON,Retain Judge McCarville,,NO,SAN TAN PARK
Pinal,17,5,4,7,1,NON,Retain Judge McCarville,,NO,BELLA VISTA
Pinal,27,10,5,10,1,NON,Retain Judge McCarville,,NO,COPPER BASIN
Pinal,24,7,6,8,1,NON,Retain Judge McCarville,,NO,SCHNEPF
Pinal,15,7,2,4,0,NON,Retain Judge McCarville,,NO,PERALTA
Pinal,19,7,4,6,1,NON,Retain Judge McCarville,,NO,SANTA ROSA
Pinal,28,7,8,10,2,NON,Retain Judge McCarville,,NO,EL DORADO
Pinal,41,12,12,14,3,NON,Retain Judge McCarville,,NO,WALKER BUTTE
Pinal,30,7,7,12,2,NON,Retain Judge McCarville,,NO,PECAN CREEK NORTH
Pinal,4,0,2,0,0,NON,Retain Judge McCarville,,NO,AK CHIN COMMUNITY
Pinal,30,8,9,9,2,NON,Retain Judge McCarville,,NO,MARICOPA MEADOWS
Pinal,31,7,10,11,2,NON,Retain Judge McCarville,,NO,MARICOPA FIESTA
Pinal,57,21,12,20,3,NON,Retain Judge McCarville,,NO,PROVINCE
Pinal,22,9,5,6,1,NON,Retain Judge McCarville,,NO,IRONWOOD COMMON
Pinal,9,2,2,3,0,NON,Retain Judge McCarville,,NO,CRUZ PARK
Pinal,29,9,8,9,1,NON,Retain Judge McCarville,,NO,COYOTE RANCH
Pinal,17,6,5,4,0,NON,Retain Judge McCarville,,NO,GOLD CANYON NORTH
Pinal,31,9,8,10,2,NON,Retain Judge McCarville,,NO,SAN TAN HEIGHTS
Pinal,37,10,10,14,2,NON,Retain Judge McCarville,,NO,CIRCLE CROSS RANCH
Pinal,22,5,8,7,1,NON,Retain Judge McCarville,,NO,JOHNSON RANCH EAST
Pinal,66,23,13,25,3,NON,Retain Judge McCarville,,NO,IRONWOOD CROSSING
Pinal,39,11,10,13,4,NON,Retain Judge McCarville,,NO,QUAIL HOLLOW
Pinal,26,6,7,10,2,NON,Retain Judge McCarville,,NO,SENITA
Pinal,19,7,5,5,1,NON,Retain Judge McCarville,,NO,SILVERBELL
Pinal,37,19,6,9,1,NON,Retain Judge McCarville,,NO,EAGLE CREST
Pinal,14,3,6,4,0,NON,Retain Judge McCarville,,NO,ORACLE SOUTH
Pinal,29,8,9,10,2,NON,Retain Judge McCarville,,NO,SKYLINE RANCH
Pinal,20,7,4,7,1,NON,Retain Judge McCarville,,NO,QUEEN CREEK SOUTH
Pinal,20,5,4,9,1,NON,Retain Judge McCarville,,NO,SAN TAN RANCHES
Pinal,18,4,5,6,2,NON,Retain Judge McCarville,,NO,COPPER BASIN SOUTHEAST
Pinal,20,5,4,8,1,NON,Retain Judge McCarville,,NO,LINKS ESTATES
Pinal,19,7,3,6,1,NON,Retain Judge McCarville,,NO,MISSION VALLEY
Pinal,25,7,6,8,2,NON,Retain Judge McCarville,,NO,0 DESERT CEDARS
Pinal,30,7,6,12,3,NON,Retain Judge McCarville,,NO,1 ALTERRA NORTH
Pinal,33,11,8,11,1,NON,Retain Judge McCarville,,NO,2 MARICOPA WELLS
Pinal,0,0,0,0,0,NON,Retain Judge McCarville,,NO,3 SAN CARLOS COMMUNITY
Pinal,3,0,0,1,0,NON,Retain Judge McCarville,,NO,4 PICACHO SOUTH
Pinal,1,0,0,0,0,NON,Retain Judge McCarville,,NO,5 TOLTEC SOUTHWEST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,KEARNY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,DUDLEYVILLE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SAN MANUEL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,MAMMOTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,ORACLE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SADDLEBROOKE WEST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,ARIZONA CITY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,TOLTEC SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,PICACHO
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,ELOY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,TOLTEC
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,ELOY SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SADDLEBROOKE EAST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,RED ROCK
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,COOLIDGE NE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,COOLIDGE NW
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,COOLIDGE SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,RANDOLPH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CENTRAL ARIZONA COLLEGE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,ELEVEN MILE CORNER
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,FLORENCE NORTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,FLORENCE SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CACTUS FOREST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,JOHNSON RANCH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,POSTON BUTTE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,QUEEN CREEK
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SACATON
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,MARICOPA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,STANFIELD
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE NORTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE N CENTRAL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE S CENTRAL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE NE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE SE
