county,votes,election_day,early_voting,late_early_voting,provisional,party,office,district,candidate,precinct
Navajo,15,7,6,1,0,NONU,Bd Member Show Low USD Dist. 10,,"MCNEIL, CALVIN L.",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"MCNEIL, CALVIN L.",MOGOLLON
Navajo,143,49,83,10,0,NONU,Bd Member Show Low USD Dist. 10,,"MCNEIL, CALVIN L.",SITGREAVES
Navajo,28,9,17,1,0,NONU,Bd Member Show Low USD Dist. 10,,"PERKINS, DARRELL",JUNIPER
Navajo,38,17,15,4,0,NONU,Bd Member Show Low USD Dist. 10,,"PERKINS, DARRELL",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"PERKINS, DARRELL",MOGOLLON
Navajo,186,60,111,14,0,NONU,Bd Member Show Low USD Dist. 10,,"PERKINS, DARRELL",SITGREAVES
Navajo,26,7,17,1,0,NONU,Bd Member Show Low USD Dist. 10,,"TREGASKES, AMY",JUNIPER
Navajo,24,12,11,1,0,NONU,Bd Member Show Low USD Dist. 10,,"TREGASKES, AMY",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"TREGASKES, AMY",MOGOLLON
Navajo,207,59,127,19,0,NONU,Bd Member Show Low USD Dist. 10,,"TREGASKES, AMY",SITGREAVES
Navajo,26,7,18,1,0,NONU,Bd Member Show Low USD Dist. 10,,"WEINACKER, EMILY",JUNIPER
Navajo,13,5,8,0,0,NONU,Bd Member Show Low USD Dist. 10,,"WEINACKER, EMILY",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"WEINACKER, EMILY",MOGOLLON
Navajo,159,39,109,10,0,NONU,Bd Member Show Low USD Dist. 10,,"WEINACKER, EMILY",SITGREAVES
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,WRITE-IN,BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,WRITE-IN,MOGOLLON
Navajo,6,2,2,0,0,NONU,Bd Member Show Low USD Dist. 10,,WRITE-IN,SITGREAVES
Navajo,0,0,0,0,0,U,Bd Member Show Low USD Dist. 10,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,U,Bd Member Show Low USD Dist. 10,,OVER VOTES,BISON
Navajo,0,0,0,0,0,U,Bd Member Show Low USD Dist. 10,,OVER VOTES,MOGOLLON
Navajo,2,0,0,0,0,U,Bd Member Show Low USD Dist. 10,,OVER VOTES,SITGREAVES
Navajo,147,45,93,7,0,U,Bd Member Show Low USD Dist. 10,,UNDER VOTES,JUNIPER
Navajo,85,30,44,11,0,U,Bd Member Show Low USD Dist. 10,,UNDER VOTES,BISON
Navajo,0,0,0,0,0,U,Bd Member Show Low USD Dist. 10,,UNDER VOTES,MOGOLLON
Navajo,709,176,470,59,2,U,Bd Member Show Low USD Dist. 10,,UNDER VOTES,SITGREAVES
Navajo,159,87,66,4,0,NONU,Bd Member Kayenta USD Dist. 27,,"BENALLY, FERN",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,"BENALLY, FERN",STONE BUTTE
Navajo,105,64,35,4,0,NONU,Bd Member Kayenta USD Dist. 27,,"LEE, ROYD",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,"LEE, ROYD",STONE BUTTE
Navajo,148,78,65,5,0,NONU,Bd Member Kayenta USD Dist. 27,,"PARRISH, PATRICIA",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,"PARRISH, PATRICIA",STONE BUTTE
Navajo,84,47,34,3,0,NONU,Bd Member Kayenta USD Dist. 27,,"STANDS, HEATH",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,"STANDS, HEATH",STONE BUTTE
Navajo,98,56,37,4,0,NONU,Bd Member Kayenta USD Dist. 27,,"STRYKER, DON",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,"STRYKER, DON",STONE BUTTE
Navajo,152,81,66,4,0,NONU,Bd Member Kayenta USD Dist. 27,,"TODECHEENE, MARION",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,"TODECHEENE, MARION",STONE BUTTE
Navajo,3,1,1,0,0,NONU,Bd Member Kayenta USD Dist. 27,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Kayenta USD Dist. 27,,WRITE-IN,STONE BUTTE
Navajo,3,1,1,0,0,U,Bd Member Kayenta USD Dist. 27,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,U,Bd Member Kayenta USD Dist. 27,,OVER VOTES,STONE BUTTE
Navajo,358,229,114,12,1,U,Bd Member Kayenta USD Dist. 27,,UNDER VOTES,RED BUTTE
Navajo,0,0,0,0,0,U,Bd Member Kayenta USD Dist. 27,,UNDER VOTES,STONE BUTTE
Navajo,237,75,141,19,1,NONC,Bd Member N.P. College Dist. 5,,"HANDORF, GINNY",SUNRISE
Navajo,313,188,105,13,6,NONC,Bd Member N.P. College Dist. 5,,"LESLIE, DERRICK W.",SUNRISE
Navajo,3,1,1,0,0,NONC,Bd Member N.P. College Dist. 5,,WRITE-IN,SUNRISE
Navajo,1,0,0,0,0,C,Bd Member N.P. College Dist. 5,,OVER VOTES,SUNRISE
Navajo,227,69,133,21,2,C,Bd Member N.P. College Dist. 5,,UNDER VOTES,SUNRISE
Navajo,126,55,52,17,1,NONM,Mayor Snowflake,,"JOHNSON, MICHAEL ""LYNN""",PIONEER
Navajo,99,46,40,11,1,NONM,Mayor Snowflake,,"LEWIS, HUNTER",PIONEER
Navajo,3,0,1,0,0,NONM,Mayor Snowflake,,WRITE-IN,PIONEER
Navajo,0,0,0,0,0,M,Mayor Snowflake,,OVER VOTES,PIONEER
Navajo,24,9,10,3,1,M,Mayor Snowflake,,UNDER VOTES,PIONEER
Navajo,3,0,2,0,0,NONF,Bd Member Fire Dist Pinetop,,"BOWEN, CARLA R.",WOODLAND
Navajo,101,27,66,7,0,NONF,Bd Member Fire Dist Pinetop,,"BOWEN, CARLA R.",SUNRISE
Navajo,1,0,0,0,0,NONF,Bd Member Fire Dist Pinetop,,"CIBBARELLI, ED",WOODLAND
Navajo,67,16,47,3,0,NONF,Bd Member Fire Dist Pinetop,,"CIBBARELLI, ED",SUNRISE
Navajo,2,0,2,0,0,NONF,Bd Member Fire Dist Pinetop,,"DEMING, RONNY",WOODLAND
Navajo,83,23,54,5,0,NONF,Bd Member Fire Dist Pinetop,,"DEMING, RONNY",SUNRISE
Navajo,3,0,2,0,0,NONF,Bd Member Fire Dist Pinetop,,"WRIGHT, DOUG",WOODLAND
Navajo,97,28,62,6,0,NONF,Bd Member Fire Dist Pinetop,,"WRIGHT, DOUG",SUNRISE
Navajo,0,0,0,0,0,NONF,Bd Member Fire Dist Pinetop,,WRITE-IN,WOODLAND
Navajo,1,0,0,0,0,NONF,Bd Member Fire Dist Pinetop,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,F,Bd Member Fire Dist Pinetop,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,F,Bd Member Fire Dist Pinetop,,OVER VOTES,SUNRISE
Navajo,10,2,8,0,0,F,Bd Member Fire Dist Pinetop,,UNDER VOTES,WOODLAND
Navajo,322,87,205,26,2,F,Bd Member Fire Dist Pinetop,,UNDER VOTES,SUNRISE
Navajo,34,11,19,4,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"BRIMHALL, JENNIFER",WOODLAND
Navajo,20,6,12,1,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"BRIMHALL, JENNIFER",SITGREAVES
Navajo,178,51,106,20,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"BRIMHALL, JENNIFER",SUNRISE
Navajo,31,10,18,2,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"BUTLER, DIANA W.",WOODLAND
Navajo,18,5,12,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"BUTLER, DIANA W.",SITGREAVES
Navajo,187,50,122,14,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"BUTLER, DIANA W.",SUNRISE
Navajo,19,6,9,3,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"EVERINGHAM, RON",WOODLAND
Navajo,12,4,7,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"EVERINGHAM, RON",SITGREAVES
Navajo,119,37,70,11,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"EVERINGHAM, RON",SUNRISE
Navajo,27,7,17,2,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"GARCIA, BARBARA ""SPROTTE""",WOODLAND
Navajo,10,2,7,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"GARCIA, BARBARA ""SPROTTE""",SITGREAVES
Navajo,161,42,103,14,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"GARCIA, BARBARA ""SPROTTE""",SUNRISE
Navajo,24,9,12,3,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"PULLIN, PAUL ""RANCE""",WOODLAND
Navajo,12,4,7,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"PULLIN, PAUL ""RANCE""",SITGREAVES
Navajo,144,40,88,14,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"PULLIN, PAUL ""RANCE""",SUNRISE
Navajo,35,12,20,2,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"WALDO, CHARLES ""CHUCK""",WOODLAND
Navajo,15,4,9,1,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"WALDO, CHARLES ""CHUCK""",SITGREAVES
Navajo,193,53,123,16,0,NONU,Bd Member Blue Ridge USD Dist. 32,,"WALDO, CHARLES ""CHUCK""",SUNRISE
Navajo,0,0,0,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,WRITE-IN,WOODLAND
Navajo,0,0,0,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,WRITE-IN,SITGREAVES
Navajo,2,0,1,0,0,NONU,Bd Member Blue Ridge USD Dist. 32,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,U,Bd Member Blue Ridge USD Dist. 32,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,U,Bd Member Blue Ridge USD Dist. 32,,OVER VOTES,SITGREAVES
Navajo,1,0,0,0,0,U,Bd Member Blue Ridge USD Dist. 32,,OVER VOTES,SUNRISE
Navajo,96,30,55,9,0,U,Bd Member Blue Ridge USD Dist. 32,,UNDER VOTES,WOODLAND
Navajo,81,23,48,8,0,U,Bd Member Blue Ridge USD Dist. 32,,UNDER VOTES,SITGREAVES
Navajo,567,145,364,51,5,U,Bd Member Blue Ridge USD Dist. 32,,UNDER VOTES,SUNRISE
Navajo,37,11,21,3,0,NONU,QUESTION USD Dist. 32,,"BOND APPROVAL, YES",WOODLAND
Navajo,25,7,16,1,0,NONU,QUESTION USD Dist. 32,,"BOND APPROVAL, YES",SITGREAVES
Navajo,222,64,133,23,0,NONU,QUESTION USD Dist. 32,,"BOND APPROVAL, YES",SUNRISE
Navajo,42,12,25,4,0,NONU,QUESTION USD Dist. 32,,"BOND APPROVAL, NO",WOODLAND
Navajo,20,6,12,2,0,NONU,QUESTION USD Dist. 32,,"BOND APPROVAL, NO",SITGREAVES
Navajo,214,50,146,17,0,NONU,QUESTION USD Dist. 32,,"BOND APPROVAL, NO",SUNRISE
Navajo,0,0,0,0,0,U,QUESTION USD Dist. 32,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,U,QUESTION USD Dist. 32,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,U,QUESTION USD Dist. 32,,OVER VOTES,SUNRISE
Navajo,10,4,4,1,0,U,QUESTION USD Dist. 32,,UNDER VOTES,WOODLAND
Navajo,10,3,6,0,0,U,QUESTION USD Dist. 32,,UNDER VOTES,SITGREAVES
Navajo,81,26,47,6,1,U,QUESTION USD Dist. 32,,UNDER VOTES,SUNRISE
Navajo,385,245,124,13,1,NON,Justice Supreme Court-TIMMER,,YES,RED BUTTE
Navajo,56,37,16,2,0,NON,Justice Supreme Court-TIMMER,,YES,PAINTED DESERT
Navajo,9,3,4,1,0,NON,Justice Supreme Court-TIMMER,,YES,HUBBELL
Navajo,316,153,137,20,5,NON,Justice Supreme Court-TIMMER,,YES,BLACK BUTTES
Navajo,71,46,21,2,1,NON,Justice Supreme Court-TIMMER,,YES,CEDAR VALLEY
Navajo,25,20,4,1,0,NON,Justice Supreme Court-TIMMER,,YES,STONE BUTTE
Navajo,307,131,140,32,2,NON,Justice Supreme Court-TIMMER,,YES,PIONEER
Navajo,151,66,70,12,2,NON,Justice Supreme Court-TIMMER,,YES,ANTELOPE
Navajo,61,19,37,4,0,NON,Justice Supreme Court-TIMMER,,YES,JUNIPER
Navajo,35,15,16,3,0,NON,Justice Supreme Court-TIMMER,,YES,BISON
Navajo,107,29,68,8,0,NON,Justice Supreme Court-TIMMER,,YES,MOGOLLON
Navajo,43,14,24,4,0,NON,Justice Supreme Court-TIMMER,,YES,WOODLAND
Navajo,340,99,213,25,1,NON,Justice Supreme Court-TIMMER,,YES,SITGREAVES
Navajo,404,181,191,27,4,NON,Justice Supreme Court-TIMMER,,YES,SUNRISE
Navajo,145,95,44,4,1,NON,Justice Supreme Court-TIMMER,,NO,RED BUTTE
Navajo,21,15,4,1,0,NON,Justice Supreme Court-TIMMER,,NO,PAINTED DESERT
Navajo,3,1,1,0,0,NON,Justice Supreme Court-TIMMER,,NO,HUBBELL
Navajo,100,51,42,4,1,NON,Justice Supreme Court-TIMMER,,NO,BLACK BUTTES
Navajo,24,17,5,1,0,NON,Justice Supreme Court-TIMMER,,NO,CEDAR VALLEY
Navajo,9,7,1,0,0,NON,Justice Supreme Court-TIMMER,,NO,STONE BUTTE
Navajo,91,41,40,8,0,NON,Justice Supreme Court-TIMMER,,NO,PIONEER
Navajo,41,20,17,2,0,NON,Justice Supreme Court-TIMMER,,NO,ANTELOPE
Navajo,19,6,13,0,0,NON,Justice Supreme Court-TIMMER,,NO,JUNIPER
Navajo,15,6,6,2,0,NON,Justice Supreme Court-TIMMER,,NO,BISON
Navajo,43,9,28,4,0,NON,Justice Supreme Court-TIMMER,,NO,MOGOLLON
Navajo,14,5,7,1,0,NON,Justice Supreme Court-TIMMER,,NO,WOODLAND
Navajo,102,29,65,7,0,NON,Justice Supreme Court-TIMMER,,NO,SITGREAVES
Navajo,139,63,67,6,2,NON,Justice Supreme Court-TIMMER,,NO,SUNRISE
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Justice Supreme Court-TIMMER,,OVER VOTES,SUNRISE
Navajo,78,52,22,3,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,RED BUTTE
Navajo,11,7,4,0,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,PAINTED DESERT
Navajo,4,1,2,0,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,HUBBELL
Navajo,94,42,41,8,1,,Justice Supreme Court-TIMMER,,UNDER VOTES,BLACK BUTTES
Navajo,17,11,4,0,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,CEDAR VALLEY
Navajo,4,4,0,0,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,STONE BUTTE
Navajo,161,58,77,24,1,,Justice Supreme Court-TIMMER,,UNDER VOTES,PIONEER
Navajo,62,28,28,5,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,ANTELOPE
Navajo,30,10,19,1,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,JUNIPER
Navajo,25,9,13,2,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,BISON
Navajo,67,17,43,7,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,MOGOLLON
Navajo,31,9,18,3,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,WOODLAND
Navajo,210,52,137,19,0,,Justice Supreme Court-TIMMER,,UNDER VOTES,SITGREAVES
Navajo,237,90,122,21,3,,Justice Supreme Court-TIMMER,,UNDER VOTES,SUNRISE
Navajo,391,251,125,13,1,NON,Appeals Court Judge Div. 1-BROWN,,YES,RED BUTTE
Navajo,55,37,16,2,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,PAINTED DESERT
Navajo,10,4,5,1,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,HUBBELL
Navajo,311,151,135,19,5,NON,Appeals Court Judge Div. 1-BROWN,,YES,BLACK BUTTES
Navajo,73,48,21,2,1,NON,Appeals Court Judge Div. 1-BROWN,,YES,CEDAR VALLEY
Navajo,27,21,4,1,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,STONE BUTTE
Navajo,313,134,143,33,2,NON,Appeals Court Judge Div. 1-BROWN,,YES,PIONEER
Navajo,153,68,70,12,1,NON,Appeals Court Judge Div. 1-BROWN,,YES,ANTELOPE
Navajo,61,19,37,3,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,JUNIPER
Navajo,36,15,16,3,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,BISON
Navajo,107,29,68,8,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,MOGOLLON
Navajo,46,15,26,4,0,NON,Appeals Court Judge Div. 1-BROWN,,YES,WOODLAND
Navajo,342,102,212,25,1,NON,Appeals Court Judge Div. 1-BROWN,,YES,SITGREAVES
Navajo,414,186,196,27,4,NON,Appeals Court Judge Div. 1-BROWN,,YES,SUNRISE
Navajo,135,88,40,4,1,NON,Appeals Court Judge Div. 1-BROWN,,NO,RED BUTTE
Navajo,20,14,4,0,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,PAINTED DESERT
Navajo,2,0,1,0,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,HUBBELL
Navajo,101,51,43,5,1,NON,Appeals Court Judge Div. 1-BROWN,,NO,BLACK BUTTES
Navajo,23,15,6,1,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,CEDAR VALLEY
Navajo,8,6,1,0,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,STONE BUTTE
Navajo,89,38,41,9,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,PIONEER
Navajo,40,18,19,2,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,ANTELOPE
Navajo,19,5,13,0,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,JUNIPER
Navajo,14,5,6,2,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,BISON
Navajo,42,9,28,4,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,MOGOLLON
Navajo,13,4,6,1,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,WOODLAND
Navajo,102,27,67,7,0,NON,Appeals Court Judge Div. 1-BROWN,,NO,SITGREAVES
Navajo,127,58,59,7,1,NON,Appeals Court Judge Div. 1-BROWN,,NO,SUNRISE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-BROWN,,OVER VOTES,SUNRISE
Navajo,75,46,25,3,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,RED BUTTE
Navajo,13,8,4,0,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,PAINTED DESERT
Navajo,4,1,2,0,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,HUBBELL
Navajo,98,45,42,9,1,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,BLACK BUTTES
Navajo,17,12,4,0,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,CEDAR VALLEY
Navajo,4,4,0,0,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,STONE BUTTE
Navajo,157,58,73,23,1,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,PIONEER
Navajo,61,27,27,5,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,ANTELOPE
Navajo,31,10,19,1,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,JUNIPER
Navajo,25,9,13,2,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,BISON
Navajo,68,17,43,7,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,MOGOLLON
Navajo,30,8,17,3,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,WOODLAND
Navajo,208,51,137,19,0,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,SITGREAVES
Navajo,239,89,126,20,3,,Appeals Court Judge Div. 1-BROWN,,UNDER VOTES,SUNRISE
Navajo,379,241,123,12,1,NON,Appeals Court Judge Div. 1-JONES,,YES,RED BUTTE
Navajo,55,37,14,2,0,NON,Appeals Court Judge Div. 1-JONES,,YES,PAINTED DESERT
Navajo,9,3,4,1,0,NON,Appeals Court Judge Div. 1-JONES,,YES,HUBBELL
Navajo,309,148,136,18,5,NON,Appeals Court Judge Div. 1-JONES,,YES,BLACK BUTTES
Navajo,72,48,21,2,1,NON,Appeals Court Judge Div. 1-JONES,,YES,CEDAR VALLEY
Navajo,26,21,4,1,0,NON,Appeals Court Judge Div. 1-JONES,,YES,STONE BUTTE
Navajo,307,131,140,32,2,NON,Appeals Court Judge Div. 1-JONES,,YES,PIONEER
Navajo,149,66,69,11,1,NON,Appeals Court Judge Div. 1-JONES,,YES,ANTELOPE
Navajo,62,20,38,3,0,NON,Appeals Court Judge Div. 1-JONES,,YES,JUNIPER
Navajo,35,14,17,3,0,NON,Appeals Court Judge Div. 1-JONES,,YES,BISON
Navajo,107,29,69,8,0,NON,Appeals Court Judge Div. 1-JONES,,YES,MOGOLLON
Navajo,44,14,25,3,0,NON,Appeals Court Judge Div. 1-JONES,,YES,WOODLAND
Navajo,335,99,210,24,1,NON,Appeals Court Judge Div. 1-JONES,,YES,SITGREAVES
Navajo,400,180,189,26,4,NON,Appeals Court Judge Div. 1-JONES,,YES,SUNRISE
Navajo,144,94,43,4,1,NON,Appeals Court Judge Div. 1-JONES,,NO,RED BUTTE
Navajo,21,14,6,0,0,NON,Appeals Court Judge Div. 1-JONES,,NO,PAINTED DESERT
Navajo,2,0,1,0,0,NON,Appeals Court Judge Div. 1-JONES,,NO,HUBBELL
Navajo,100,52,42,5,1,NON,Appeals Court Judge Div. 1-JONES,,NO,BLACK BUTTES
Navajo,23,15,6,1,0,NON,Appeals Court Judge Div. 1-JONES,,NO,CEDAR VALLEY
Navajo,7,5,1,0,0,NON,Appeals Court Judge Div. 1-JONES,,NO,STONE BUTTE
Navajo,87,39,39,8,0,NON,Appeals Court Judge Div. 1-JONES,,NO,PIONEER
Navajo,41,19,18,2,0,NON,Appeals Court Judge Div. 1-JONES,,NO,ANTELOPE
Navajo,18,5,12,0,0,NON,Appeals Court Judge Div. 1-JONES,,NO,JUNIPER
Navajo,14,6,6,2,0,NON,Appeals Court Judge Div. 1-JONES,,NO,BISON
Navajo,41,10,26,4,0,NON,Appeals Court Judge Div. 1-JONES,,NO,MOGOLLON
Navajo,12,4,6,1,0,NON,Appeals Court Judge Div. 1-JONES,,NO,WOODLAND
Navajo,99,28,63,8,0,NON,Appeals Court Judge Div. 1-JONES,,NO,SITGREAVES
Navajo,125,60,56,6,2,NON,Appeals Court Judge Div. 1-JONES,,NO,SUNRISE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-JONES,,OVER VOTES,SUNRISE
Navajo,77,49,24,3,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,RED BUTTE
Navajo,12,8,4,0,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,PAINTED DESERT
Navajo,5,1,2,0,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,HUBBELL
Navajo,100,46,42,9,1,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,BLACK BUTTES
