county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional
Yuma,21,Proposition 205,,Registered Voters,,0,0,0,0,0
Yuma,21,Proposition 205,,Ballots Cast,,0,0,0,0,0
Yuma,21,Proposition 205,,Times Blank Voted,,0,0,0,0,0
Yuma,21,Proposition 205,,Times Over Voted,,0,0,0,0,0
Yuma,21,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,21,Proposition 205,,YES,,0,0,0,0,0
Yuma,21,Proposition 205,,NO,,0,0,0,0,0
Yuma,21,Proposition 206,,Registered Voters,,0,0,0,0,0
Yuma,21,Proposition 206,,Ballots Cast,,0,0,0,0,0
Yuma,21,Proposition 206,,Times Blank Voted,,0,0,0,0,0
Yuma,21,Proposition 206,,Times Over Voted,,0,0,0,0,0
Yuma,21,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,21,Proposition 206,,YES,,0,0,0,0,0
Yuma,21,Proposition 206,,NO,,0,0,0,0,0
Yuma,22,President,,Registered Voters,,2440,0,0,0,0
Yuma,22,President,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,President,,Times Blank Voted,,19,10,2,7,0
Yuma,22,President,,Times Over Voted,,7,4,0,2,1
Yuma,22,President,,Number of Under Votes,,0,0,0,0,0
Yuma,22,President,,TRUMP / PENCE,REP,1020,659,208,134,19
Yuma,22,President,,CLINTON / KAINE,DEM,517,293,110,103,11
Yuma,22,President,,JOHNSON / WELD,LIB,65,33,12,19,1
Yuma,22,President,,STEIN / BARAKA,GRN,28,11,11,6,0
Yuma,22,President,,Write-in 50,,20,8,2,10,0
Yuma,22,U.S. Senate,,Registered Voters,,2440,0,0,0,0
Yuma,22,U.S. Senate,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,U.S. Senate,,Times Blank Voted,,103,59,16,23,5
Yuma,22,U.S. Senate,,Times Over Voted,,1,1,0,0,0
Yuma,22,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,22,U.S. Senate,,"MCCAIN, JOHN",REP,928,569,206,136,17
Yuma,22,U.S. Senate,,"KIRKPATRICK, ANN",DEM,474,285,91,91,7
Yuma,22,U.S. Senate,,"SWING, GARY",GRN,146,93,29,22,2
Yuma,22,U.S. Senate,,Write-in 40,,24,11,3,9,1
Yuma,22,U.S. House,4,Registered Voters,,2440,0,0,0,0
Yuma,22,U.S. House,4,Ballots Cast,,1676,1018,345,281,32
Yuma,22,U.S. House,4,Times Blank Voted,,148,81,27,31,9
Yuma,22,U.S. House,4,Times Over Voted,,2,2,0,0,0
Yuma,22,U.S. House,4,Number of Under Votes,,0,0,0,0,0
Yuma,22,U.S. House,4,"GOSAR, PAUL",REP,1009,637,215,142,15
Yuma,22,U.S. House,4,"WEISSER, MIKEL",DEM,513,294,103,108,8
Yuma,22,U.S. House,4,Write-in 30,,4,4,0,0,0
Yuma,22,State Senate,13,Registered Voters,,2440,0,0,0,0
Yuma,22,State Senate,13,Ballots Cast,,1676,1018,345,281,32
Yuma,22,State Senate,13,Times Blank Voted,,514,318,85,101,10
Yuma,22,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,22,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,22,State Senate,13,"MONTENEGRO, STEVE",REP,1138,687,255,175,21
Yuma,22,State Senate,13,Write-in 20,,24,13,5,5,1
Yuma,22,State Representative,13,Registered Voters,,2440,0,0,0,0
Yuma,22,State Representative,13,Ballots Cast,,1676,1018,345,281,32
Yuma,22,State Representative,13,Times Blank Voted,,106,39,31,27,9
Yuma,22,State Representative,13,Times Over Voted,,2,2,0,0,0
Yuma,22,State Representative,13,Number of Under Votes,,857,510,191,142,14
Yuma,22,State Representative,13,"MITCHELL, DARIN",REP,836,539,160,125,12
Yuma,22,State Representative,13,"SHOOTER, DON",REP,902,585,177,127,13
Yuma,22,State Representative,13,"GRAVES, IISHA",DEM,535,317,99,112,7
Yuma,22,State Representative,13,Write-in 50,,6,3,1,2,0
Yuma,22,Corporation Commissioner,,Registered Voters,,2440,0,0,0,0
Yuma,22,Corporation Commissioner,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Corporation Commissioner,,Times Blank Voted,,155,79,36,30,10
Yuma,22,Corporation Commissioner,,Times Over Voted,,1,1,0,0,0
Yuma,22,Corporation Commissioner,,Number of Under Votes,,1240,678,302,234,26
Yuma,22,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,874,574,164,124,12
Yuma,22,Corporation Commissioner,,"DUNN, BOYD",REP,754,489,140,116,9
Yuma,22,Corporation Commissioner,,"TOBIN, ANDY",REP,742,499,136,98,9
Yuma,22,Corporation Commissioner,,"CHABIN, TOM",DEM,435,263,79,90,3
Yuma,22,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,506,305,104,90,7
Yuma,22,Corporation Commissioner,,Write-in 80,,9,6,2,1,0
Yuma,22,Board of Supervisors Dist. 3,,Registered Voters,,2440,0,0,0,0
Yuma,22,Board of Supervisors Dist. 3,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Board of Supervisors Dist. 3,,Times Blank Voted,,134,55,35,34,10
Yuma,22,Board of Supervisors Dist. 3,,Times Over Voted,,0,0,0,0,0
Yuma,22,Board of Supervisors Dist. 3,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Board of Supervisors Dist. 3,,"SIMMONS, DARREN",REP,945,613,185,134,13
Yuma,22,Board of Supervisors Dist. 3,,"KAMEI, SANDY",DEM,591,346,124,112,9
Yuma,22,Board of Supervisors Dist. 3,,Write-in 30,,6,4,1,1,0
Yuma,22,County Attorney,,Registered Voters,,2440,0,0,0,0
Yuma,22,County Attorney,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,County Attorney,,Times Blank Voted,,654,398,136,104,16
Yuma,22,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,22,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,22,County Attorney,,"SMITH, JON R.",DEM,989,602,201,171,15
Yuma,22,County Attorney,,Write-in 20,,33,18,8,6,1
Yuma,22,Sheriff,,Registered Voters,,2440,0,0,0,0
Yuma,22,Sheriff,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Sheriff,,Times Blank Voted,,405,232,83,80,10
Yuma,22,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,22,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Sheriff,,"WILMOT, LEON",REP,1250,774,259,195,22
Yuma,22,Sheriff,,Write-in 20,,21,12,3,6,0
Yuma,22,County Treasurer,,Registered Voters,,2440,0,0,0,0
Yuma,22,County Treasurer,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,County Treasurer,,Times Blank Voted,,614,370,124,107,13
Yuma,22,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,22,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,22,County Treasurer,,"PANCRAZI MORENO, A.",DEM,1024,630,211,166,17
Yuma,22,County Treasurer,,Write-in 20,,38,18,10,8,2
Yuma,22,County School Superintendent,,Registered Voters,,2440,0,0,0,0
Yuma,22,County School Superintendent,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,County School Superintendent,,Times Blank Voted,,438,256,92,81,9
Yuma,22,County School Superintendent,,Times Over Voted,,3,2,0,1,0
Yuma,22,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,22,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1221,751,252,196,22
Yuma,22,County School Superintendent,,Write-in 20,,14,9,1,3,1
Yuma,22,County Recorder,,Registered Voters,,2440,0,0,0,0
Yuma,22,County Recorder,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,County Recorder,,Times Blank Voted,,441,252,92,86,11
Yuma,22,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,22,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,22,County Recorder,,"STALLWORTH P., ROBYN",REP,1224,759,250,194,21
Yuma,22,County Recorder,,Write-in 20,,11,7,3,1,0
Yuma,22,County Assessor,,Registered Voters,,2440,0,0,0,0
Yuma,22,County Assessor,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,County Assessor,,Times Blank Voted,,150,71,37,33,9
Yuma,22,County Assessor,,Times Over Voted,,1,1,0,0,0
Yuma,22,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,22,County Assessor,,"KING, KIRBY",REP,901,579,185,119,18
Yuma,22,County Assessor,,"WEHRLE, JOE",DEM,620,364,123,128,5
Yuma,22,County Assessor,,Write-in 30,,4,3,0,1,0
Yuma,22,"Retain Justice TIMMER, ANN",,Registered Voters,,2440,0,0,0,0
Yuma,22,"Retain Justice TIMMER, ANN",,Ballots Cast,,1676,1018,345,281,32
Yuma,22,"Retain Justice TIMMER, ANN",,Times Blank Voted,,367,216,72,68,11
Yuma,22,"Retain Justice TIMMER, ANN",,Times Over Voted,,1,1,0,0,0
Yuma,22,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,22,"Retain Justice TIMMER, ANN",,YES,,1028,648,199,167,14
Yuma,22,"Retain Justice TIMMER, ANN",,NO,,280,153,74,46,7
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,2440,0,0,0,0
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,1676,1018,345,281,32
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,386,225,76,74,11
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,YES,,1029,655,205,156,13
Yuma,22,"Retain Judge BROWN, MICHAEL J.",,NO,,261,138,64,51,8
Yuma,22,"Retain Judge JONES, KENTON",,Registered Voters,,2440,0,0,0,0
Yuma,22,"Retain Judge JONES, KENTON",,Ballots Cast,,1676,1018,345,281,32
Yuma,22,"Retain Judge JONES, KENTON",,Times Blank Voted,,387,229,76,71,11
Yuma,22,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,22,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,22,"Retain Judge JONES, KENTON",,YES,,1048,654,208,171,15
Yuma,22,"Retain Judge JONES, KENTON",,NO,,241,135,61,39,6
Yuma,22,"Retain Judge THOMPSON, JON W.",,Registered Voters,,2440,0,0,0,0
Yuma,22,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,1676,1018,345,281,32
Yuma,22,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,417,245,77,84,11
Yuma,22,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,22,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,22,"Retain Judge THOMPSON, JON W.",,YES,,998,633,203,145,17
Yuma,22,"Retain Judge THOMPSON, JON W.",,NO,,261,140,65,52,4
Yuma,22,Judge of the Superior Court Div. 1,,Registered Voters,,2440,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 1,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Judge of the Superior Court Div. 1,,Times Blank Voted,,550,328,113,97,12
Yuma,22,Judge of the Superior Court Div. 1,,Times Over Voted,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,1111,683,227,182,19
Yuma,22,Judge of the Superior Court Div. 1,,Write-in 20,,15,7,5,2,1
Yuma,22,Judge of the Superior Court Div. 4,,Registered Voters,,2440,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 4,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Judge of the Superior Court Div. 4,,Times Blank Voted,,544,310,116,104,14
Yuma,22,Judge of the Superior Court Div. 4,,Times Over Voted,,1,1,0,0,0
Yuma,22,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,1119,701,225,176,17
Yuma,22,Judge of the Superior Court Div. 4,,Write-in 20,,12,6,4,1,1
Yuma,22,Judge of the Superior Court Div. 5,,Registered Voters,,2440,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 5,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Judge of the Superior Court Div. 5,,Times Blank Voted,,529,313,107,96,13
Yuma,22,Judge of the Superior Court Div. 5,,Times Over Voted,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,1129,692,234,184,19
Yuma,22,Judge of the Superior Court Div. 5,,Write-in 20,,18,13,4,1,0
Yuma,22,Judge of the Superior Court Div. 6,,Registered Voters,,2440,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 6,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Judge of the Superior Court Div. 6,,Times Blank Voted,,496,302,91,93,10
Yuma,22,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,1158,703,248,186,21
Yuma,22,Judge of the Superior Court Div. 6,,Write-in 20,,22,13,6,2,1
Yuma,22,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,2440,0,0,0,0
Yuma,22,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,451,281,77,82,11
Yuma,22,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,1,0,0,0,1
Yuma,22,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,907,465,238,184,20
Yuma,22,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,434,266,96,66,6
Yuma,22,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,553,354,111,82,6
Yuma,22,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,553,341,124,81,7
Yuma,22,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,658,424,122,102,10
Yuma,22,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,546,353,110,75,8
Yuma,22,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,21,8,3,7,3
Yuma,22,Proposition 407,,Registered Voters,,442,0,0,0,0
Yuma,22,Proposition 407,,Ballots Cast,,331,216,70,44,1
Yuma,22,Proposition 407,,Times Blank Voted,,22,11,6,5,0
Yuma,22,Proposition 407,,Times Over Voted,,0,0,0,0,0
Yuma,22,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Proposition 407,,YES,,104,70,16,18,0
Yuma,22,Proposition 407,,NO,,205,135,48,21,1
Yuma,22,Proposition 408,,Registered Voters,,442,0,0,0,0
Yuma,22,Proposition 408,,Ballots Cast,,331,216,70,44,1
Yuma,22,Proposition 408,,Times Blank Voted,,35,23,8,4,0
Yuma,22,Proposition 408,,Times Over Voted,,0,0,0,0,0
Yuma,22,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Proposition 408,,YES,,109,65,25,19,0
Yuma,22,Proposition 408,,NO,,187,128,37,21,1
Yuma,22,Proposition 205,,Registered Voters,,2440,0,0,0,0
Yuma,22,Proposition 205,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Proposition 205,,Times Blank Voted,,105,59,22,19,5
Yuma,22,Proposition 205,,Times Over Voted,,1,1,0,0,0
Yuma,22,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Proposition 205,,YES,,608,341,137,113,17
Yuma,22,Proposition 205,,NO,,962,617,186,149,10
Yuma,22,Proposition 206,,Registered Voters,,2440,0,0,0,0
Yuma,22,Proposition 206,,Ballots Cast,,1676,1018,345,281,32
Yuma,22,Proposition 206,,Times Blank Voted,,120,72,24,20,4
Yuma,22,Proposition 206,,Times Over Voted,,1,1,0,0,0
Yuma,22,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,22,Proposition 206,,YES,,826,485,178,145,18
Yuma,22,Proposition 206,,NO,,729,460,143,116,10
Yuma,23,President,,Registered Voters,,1844,0,0,0,0
Yuma,23,President,,Ballots Cast,,1498,1084,215,186,13
Yuma,23,President,,Times Blank Voted,,13,7,2,4,0
Yuma,23,President,,Times Over Voted,,4,4,0,0,0
Yuma,23,President,,Number of Under Votes,,0,0,0,0,0
Yuma,23,President,,TRUMP / PENCE,REP,985,706,155,118,6
Yuma,23,President,,CLINTON / KAINE,DEM,418,319,44,49,6
Yuma,23,President,,JOHNSON / WELD,LIB,54,34,11,9,0
Yuma,23,President,,STEIN / BARAKA,GRN,10,5,2,3,0
Yuma,23,President,,Write-in 50,,14,9,1,3,1
Yuma,23,U.S. Senate,,Registered Voters,,1844,0,0,0,0
Yuma,23,U.S. Senate,,Ballots Cast,,1498,1084,215,186,13
Yuma,23,U.S. Senate,,Times Blank Voted,,103,75,11,17,0
Yuma,23,U.S. Senate,,Times Over Voted,,0,0,0,0,0
Yuma,23,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,23,U.S. Senate,,"MCCAIN, JOHN",REP,866,608,139,110,9
Yuma,23,U.S. Senate,,"KIRKPATRICK, ANN",DEM,415,320,41,50,4
Yuma,23,U.S. Senate,,"SWING, GARY",GRN,96,70,22,4,0
Yuma,23,U.S. Senate,,Write-in 40,,18,11,2,5,0
Yuma,23,U.S. House,4,Registered Voters,,1844,0,0,0,0
Yuma,23,U.S. House,4,Ballots Cast,,1498,1084,215,186,13
Yuma,23,U.S. House,4,Times Blank Voted,,139,99,22,17,1
Yuma,23,U.S. House,4,Times Over Voted,,0,0,0,0,0
Yuma,23,U.S. House,4,Number of Under Votes,,0,0,0,0,0
Yuma,23,U.S. House,4,"GOSAR, PAUL",REP,954,677,147,123,7
Yuma,23,U.S. House,4,"WEISSER, MIKEL",DEM,403,306,46,46,5
Yuma,23,U.S. House,4,Write-in 30,,2,2,0,0,0
Yuma,23,State Senate,13,Registered Voters,,1841,0,0,0,0
Yuma,23,State Senate,13,Ballots Cast,,1495,1084,213,186,12
Yuma,23,State Senate,13,Times Blank Voted,,484,369,52,60,3
Yuma,23,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,23,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,23,State Senate,13,"MONTENEGRO, STEVE",REP,999,707,160,124,8
Yuma,23,State Senate,13,Write-in 20,,12,8,1,2,1
Yuma,23,State Representative,13,Registered Voters,,1841,0,0,0,0
Yuma,23,State Representative,13,Ballots Cast,,1495,1084,213,186,12
Yuma,23,State Representative,13,Times Blank Voted,,97,60,21,15,1
Yuma,23,State Representative,13,Times Over Voted,,1,1,0,0,0
Yuma,23,State Representative,13,Number of Under Votes,,728,522,108,89,9
Yuma,23,State Representative,13,"MITCHELL, DARIN",REP,794,583,104,103,4
Yuma,23,State Representative,13,"SHOOTER, DON",REP,827,608,120,95,4
Yuma,23,State Representative,13,"GRAVES, IISHA",DEM,440,329,51,55,5
Yuma,23,State Representative,13,Write-in 50,,5,4,1,0,0
Yuma,23,Corporation Commissioner,,Registered Voters,,1841,0,0,0,0
Yuma,23,Corporation Commissioner,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Corporation Commissioner,,Times Blank Voted,,177,123,26,27,1
Yuma,23,Corporation Commissioner,,Times Over Voted,,1,1,0,0,0
Yuma,23,Corporation Commissioner,,Number of Under Votes,,951,669,156,111,15
Yuma,23,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,749,543,113,90,3
Yuma,23,Corporation Commissioner,,"DUNN, BOYD",REP,723,514,112,93,4
Yuma,23,Corporation Commissioner,,"TOBIN, ANDY",REP,721,527,105,85,4
Yuma,23,Corporation Commissioner,,"CHABIN, TOM",DEM,407,318,41,45,3
Yuma,23,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,393,305,34,50,4
Yuma,23,Corporation Commissioner,,Write-in 80,,7,4,0,3,0
Yuma,23,Board of Supervisors Dist. 3,,Registered Voters,,1841,0,0,0,0
Yuma,23,Board of Supervisors Dist. 3,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Board of Supervisors Dist. 3,,Times Blank Voted,,106,70,21,14,1
Yuma,23,Board of Supervisors Dist. 3,,Times Over Voted,,1,0,0,1,0
Yuma,23,Board of Supervisors Dist. 3,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Board of Supervisors Dist. 3,,"SIMMONS, DARREN",REP,897,648,130,113,6
Yuma,23,Board of Supervisors Dist. 3,,"KAMEI, SANDY",DEM,490,366,62,57,5
Yuma,23,Board of Supervisors Dist. 3,,Write-in 30,,1,0,0,1,0
Yuma,23,County Attorney,,Registered Voters,,1841,0,0,0,0
Yuma,23,County Attorney,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,County Attorney,,Times Blank Voted,,680,489,101,86,4
Yuma,23,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,23,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,23,County Attorney,,"SMITH, JON R.",DEM,789,581,109,91,8
Yuma,23,County Attorney,,Write-in 20,,26,14,3,9,0
Yuma,23,Sheriff,,Registered Voters,,1841,0,0,0,0
Yuma,23,Sheriff,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Sheriff,,Times Blank Voted,,346,254,36,52,4
Yuma,23,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,23,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Sheriff,,"WILMOT, LEON",REP,1142,825,176,133,8
Yuma,23,Sheriff,,Write-in 20,,7,5,1,1,0
Yuma,23,County Treasurer,,Registered Voters,,1841,0,0,0,0
Yuma,23,County Treasurer,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,County Treasurer,,Times Blank Voted,,624,448,93,82,1
Yuma,23,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,23,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,23,County Treasurer,,"PANCRAZI MORENO, A.",DEM,848,623,116,98,11
Yuma,23,County Treasurer,,Write-in 20,,23,13,4,6,0
Yuma,23,County School Superintendent,,Registered Voters,,1841,0,0,0,0
Yuma,23,County School Superintendent,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,County School Superintendent,,Times Blank Voted,,433,316,49,66,2
Yuma,23,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,23,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,23,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1055,765,164,116,10
Yuma,23,County School Superintendent,,Write-in 20,,7,3,0,4,0
Yuma,23,County Recorder,,Registered Voters,,1841,0,0,0,0
Yuma,23,County Recorder,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,County Recorder,,Times Blank Voted,,406,295,50,60,1
Yuma,23,County Recorder,,Times Over Voted,,1,1,0,0,0
Yuma,23,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,23,County Recorder,,"STALLWORTH P., ROBYN",REP,1082,785,163,123,11
Yuma,23,County Recorder,,Write-in 20,,6,3,0,3,0
Yuma,23,County Assessor,,Registered Voters,,1841,0,0,0,0
Yuma,23,County Assessor,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,County Assessor,,Times Blank Voted,,149,102,26,20,1
Yuma,23,County Assessor,,Times Over Voted,,1,1,0,0,0
Yuma,23,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,23,County Assessor,,"KING, KIRBY",REP,845,598,134,107,6
Yuma,23,County Assessor,,"WEHRLE, JOE",DEM,499,382,53,59,5
Yuma,23,County Assessor,,Write-in 30,,1,1,0,0,0
Yuma,23,"Retain Justice TIMMER, ANN",,Registered Voters,,1841,0,0,0,0
Yuma,23,"Retain Justice TIMMER, ANN",,Ballots Cast,,1495,1084,213,186,12
Yuma,23,"Retain Justice TIMMER, ANN",,Times Blank Voted,,381,269,48,63,1
Yuma,23,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,23,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,23,"Retain Justice TIMMER, ANN",,YES,,915,675,129,101,10
Yuma,23,"Retain Justice TIMMER, ANN",,NO,,199,140,36,22,1
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,1841,0,0,0,0
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,1495,1084,213,186,12
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,395,277,50,66,2
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,YES,,910,678,131,92,9
Yuma,23,"Retain Judge BROWN, MICHAEL J.",,NO,,190,129,32,28,1
Yuma,23,"Retain Judge JONES, KENTON",,Registered Voters,,1841,0,0,0,0
Yuma,23,"Retain Judge JONES, KENTON",,Ballots Cast,,1495,1084,213,186,12
Yuma,23,"Retain Judge JONES, KENTON",,Times Blank Voted,,422,298,54,69,1
Yuma,23,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,23,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,23,"Retain Judge JONES, KENTON",,YES,,898,673,123,91,11
Yuma,23,"Retain Judge JONES, KENTON",,NO,,175,113,36,26,0
Yuma,23,"Retain Judge THOMPSON, JON W.",,Registered Voters,,1841,0,0,0,0
Yuma,23,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,1495,1084,213,186,12
Yuma,23,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,457,322,58,76,1
Yuma,23,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,23,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,23,"Retain Judge THOMPSON, JON W.",,YES,,852,629,127,86,10
Yuma,23,"Retain Judge THOMPSON, JON W.",,NO,,186,133,28,24,1
Yuma,23,Judge of the Superior Court Div. 1,,Registered Voters,,1841,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 1,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Judge of the Superior Court Div. 1,,Times Blank Voted,,580,419,73,87,1
Yuma,23,Judge of the Superior Court Div. 1,,Times Over Voted,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,909,662,139,97,11
Yuma,23,Judge of the Superior Court Div. 1,,Write-in 20,,6,3,1,2,0
Yuma,23,Judge of the Superior Court Div. 4,,Registered Voters,,1841,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 4,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Judge of the Superior Court Div. 4,,Times Blank Voted,,516,373,65,77,1
Yuma,23,Judge of the Superior Court Div. 4,,Times Over Voted,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,970,707,147,105,11
Yuma,23,Judge of the Superior Court Div. 4,,Write-in 20,,9,4,1,4,0
