county,precinct,office,district,candidate,party,early_voting,election_day,provisional,votes
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Times Blank Voted,,58,0,2,60
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Times Over Voted,,1,0,0,1
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Number of Under Votes,,93,0,8,101
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"ASLAN, AUSTIN",,154,0,4,158
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"DEASY, PAUL",,170,0,8,178
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"LAVIN, DENNIS",,82,0,4,86
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"MARTINEZ, ALEX",,131,0,8,139
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"SALAS, REGINA",,178,0,9,187
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"SHIMONI, ADAM",,158,0,7,165
Coconino,Flagstaff 18,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Write-in 90,,12,0,0,12
Coconino,Flagstaff 18,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Blank Voted,,17,0,0,17
Coconino,Flagstaff 18,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,YES,,216,0,8,224
Coconino,Flagstaff 18,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,NO,,152,0,10,162
Coconino,Flagstaff 18,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Blank Voted,,12,0,0,12
Coconino,Flagstaff 18,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,YES,,218,0,8,226
Coconino,Flagstaff 18,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,NO,,155,0,10,165
Coconino,Flagstaff 18,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Blank Voted,,7,0,0,7
Coconino,Flagstaff 18,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,YES,,157,0,13,170
Coconino,Flagstaff 18,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,NO,,221,0,5,226
Coconino,Flagstaff 18,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Blank Voted,,13,0,1,14
Coconino,Flagstaff 18,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Over Voted,,2,0,0,2
Coconino,Flagstaff 18,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,YES,,122,0,6,128
Coconino,Flagstaff 18,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,NO,,248,0,11,259
Coconino,Flagstaff 18,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Blank Voted,,20,0,1,21
Coconino,Flagstaff 18,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,YES,,185,0,9,194
Coconino,Flagstaff 18,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,NO,,180,0,8,188
Coconino,Flagstaff 18,PROPOSITION 416 - JUDGES MERIT ACT,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 416 - JUDGES MERIT ACT,,Times Blank Voted,,29,0,1,30
Coconino,Flagstaff 18,PROPOSITION 416 - JUDGES MERIT ACT,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 416 - JUDGES MERIT ACT,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 416 - JUDGES MERIT ACT,,YES,,192,0,7,199
Coconino,Flagstaff 18,PROPOSITION 416 - JUDGES MERIT ACT,,NO,,164,0,10,174
Coconino,Flagstaff 18,PROPOSITION 417 - CCC PROPERTY TAX,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 417 - CCC PROPERTY TAX,,Times Blank Voted,,16,0,2,18
Coconino,Flagstaff 18,PROPOSITION 417 - CCC PROPERTY TAX,,Times Over Voted,,1,0,0,1
Coconino,Flagstaff 18,PROPOSITION 417 - CCC PROPERTY TAX,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 417 - CCC PROPERTY TAX,,YES,,176,0,6,182
Coconino,Flagstaff 18,PROPOSITION 417 - CCC PROPERTY TAX,,NO,,192,0,10,202
Coconino,Flagstaff 18,PROPOSITION 418 - SUSTAINABLE WAGES,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 418 - SUSTAINABLE WAGES,,Times Blank Voted,,5,0,1,6
Coconino,Flagstaff 18,PROPOSITION 418 - SUSTAINABLE WAGES,,Times Over Voted,,2,0,0,2
Coconino,Flagstaff 18,PROPOSITION 418 - SUSTAINABLE WAGES,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 418 - SUSTAINABLE WAGES,,YES,,184,0,5,189
Coconino,Flagstaff 18,PROPOSITION 418 - SUSTAINABLE WAGES,,NO,,194,0,12,206
Coconino,Flagstaff 18,PROPOSITION 419 - CONTINUATION OF SALES TAX,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 419 - CONTINUATION OF SALES TAX,,Times Blank Voted,,13,0,0,13
Coconino,Flagstaff 18,PROPOSITION 419 - CONTINUATION OF SALES TAX,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 419 - CONTINUATION OF SALES TAX,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 419 - CONTINUATION OF SALES TAX,,YES,,205,0,11,216
Coconino,Flagstaff 18,PROPOSITION 419 - CONTINUATION OF SALES TAX,,NO,,167,0,7,174
Coconino,Flagstaff 18,PROPOSITION 420 - SALES TAX OVERPASS,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 420 - SALES TAX OVERPASS,,Times Blank Voted,,13,0,0,13
Coconino,Flagstaff 18,PROPOSITION 420 - SALES TAX OVERPASS,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 420 - SALES TAX OVERPASS,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 420 - SALES TAX OVERPASS,,YES,,155,0,8,163
Coconino,Flagstaff 18,PROPOSITION 420 - SALES TAX OVERPASS,,NO,,217,0,10,227
Coconino,Flagstaff 18,PROPOSITION 421 - SALES TAX TRANSIT SERVICES,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 421 - SALES TAX TRANSIT SERVICES,,Times Blank Voted,,15,0,1,16
Coconino,Flagstaff 18,PROPOSITION 421 - SALES TAX TRANSIT SERVICES,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 421 - SALES TAX TRANSIT SERVICES,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 421 - SALES TAX TRANSIT SERVICES,,YES,,135,0,6,141
Coconino,Flagstaff 18,PROPOSITION 421 - SALES TAX TRANSIT SERVICES,,NO,,235,0,11,246
Coconino,Flagstaff 18,PROPOSITION 422 - IMPROVING HOUSING AFFORDABILITY,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 422 - IMPROVING HOUSING AFFORDABILITY,,Times Blank Voted,,13,0,0,13
Coconino,Flagstaff 18,PROPOSITION 422 - IMPROVING HOUSING AFFORDABILITY,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 422 - IMPROVING HOUSING AFFORDABILITY,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 422 - IMPROVING HOUSING AFFORDABILITY,,YES,,142,0,10,152
Coconino,Flagstaff 18,PROPOSITION 422 - IMPROVING HOUSING AFFORDABILITY,,NO,,230,0,8,238
Coconino,Flagstaff 18,PROPOSITION 423 - BONDS,,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 423 - BONDS,,Times Blank Voted,,11,0,0,11
Coconino,Flagstaff 18,PROPOSITION 423 - BONDS,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 423 - BONDS,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 423 - BONDS,,YES,,200,0,12,212
Coconino,Flagstaff 18,PROPOSITION 423 - BONDS,,NO,,174,0,6,180
Coconino,Flagstaff 18,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Times Counted,,385,0,18,403
Coconino,Flagstaff 18,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Times Blank Voted,,14,0,0,14
Coconino,Flagstaff 18,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 18,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,YES,,213,0,13,226
Coconino,Flagstaff 18,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,NO,,158,0,5,163
Coconino,Flagstaff 19,U.S. Senate,,Times Counted,,1083,218,27,1328
Coconino,Flagstaff 19,U.S. Senate,,Times Blank Voted,,12,4,1,17
Coconino,Flagstaff 19,U.S. Senate,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,U.S. Senate,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,U.S. Senate,,"SINEMA, KYRSTEN",DEM,675,111,14,800
Coconino,Flagstaff 19,U.S. Senate,,"MCSALLY, MARTHA",REP,361,97,12,470
Coconino,Flagstaff 19,U.S. Senate,,"GREEN, ANGELA",GRN,32,5,0,37
Coconino,Flagstaff 19,U.S. Senate,,Write-ins,,3,1,0,4
Coconino,Flagstaff 19,U.S. House,1,Times Counted,,1083,218,27,1328
Coconino,Flagstaff 19,U.S. House,1,Times Blank Voted,,27,2,1,30
Coconino,Flagstaff 19,U.S. House,1,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,U.S. House,1,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,U.S. House,1,"O'HALLERAN, TOM",DEM,711,114,16,841
Coconino,Flagstaff 19,U.S. House,1,"ROGERS, WENDY",REP,344,101,10,455
Coconino,Flagstaff 19,U.S. House,1,Write-ins,,1,1,0,2
Coconino,Flagstaff 19,Governor,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,Governor,,Times Blank Voted,,10,3,0,13
Coconino,Flagstaff 19,Governor,,Times Over Voted,,1,0,0,1
Coconino,Flagstaff 19,Governor,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,Governor,,"GARCIA, DAVID",DEM,623,96,11,730
Coconino,Flagstaff 19,Governor,,"DUCEY, DOUG",REP,424,112,15,551
Coconino,Flagstaff 19,Governor,,"TORRES, ANGEL",GRN,21,6,1,28
Coconino,Flagstaff 19,Governor,,Write-ins,,1,0,0,1
Coconino,Flagstaff 19,State Senate,6,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,State Senate,6,Times Blank Voted,,48,10,1,59
Coconino,Flagstaff 19,State Senate,6,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,State Senate,6,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,State Senate,6,"CARLISLE, WADE",DEM,675,107,16,798
Coconino,Flagstaff 19,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,357,98,10,465
Coconino,Flagstaff 19,State Senate,6,Write-ins,,0,2,0,2
Coconino,Flagstaff 19,State House,6,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,State House,6,Times Blank Voted,,41,9,2,52
Coconino,Flagstaff 19,State House,6,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,State House,6,Number of Under Votes,,160,63,10,233
Coconino,Flagstaff 19,State House,6,"FRENCH, FELICIA",DEM,646,99,12,757
Coconino,Flagstaff 19,State House,6,"TYLER, BOBBY",DEM,588,77,10,675
Coconino,Flagstaff 19,State House,6,"BLACKMAN, WALTER",REP,327,90,7,424
Coconino,Flagstaff 19,State House,6,"THORPE, BOB",REP,357,86,11,454
Coconino,Flagstaff 19,State House,6,Write-ins,,0,1,0,1
Coconino,Flagstaff 19,Secretary of State,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,Secretary of State,,Times Blank Voted,,39,11,1,51
Coconino,Flagstaff 19,Secretary of State,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,Secretary of State,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,Secretary of State,,"HOBBS, KATIE",DEM,664,103,13,780
Coconino,Flagstaff 19,Secretary of State,,"GAYNOR, STEVE",REP,376,102,13,491
Coconino,Flagstaff 19,Secretary of State,,Write-ins,,1,1,0,2
Coconino,Flagstaff 19,Attorney General,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,Attorney General,,Times Blank Voted,,55,10,0,65
Coconino,Flagstaff 19,Attorney General,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,Attorney General,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,Attorney General,,"CONTRERAS, JANUARY",DEM,634,102,12,748
Coconino,Flagstaff 19,Attorney General,,"BRNOVICH, MARK",REP,390,103,15,508
Coconino,Flagstaff 19,Attorney General,,Write-ins,,1,2,0,3
Coconino,Flagstaff 19,State Treasurer,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,State Treasurer,,Times Blank Voted,,75,13,2,90
Coconino,Flagstaff 19,State Treasurer,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,State Treasurer,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,State Treasurer,,"MANOIL, MARK",DEM,622,96,12,730
Coconino,Flagstaff 19,State Treasurer,,"YEE, KIMBERLY",REP,381,107,13,501
Coconino,Flagstaff 19,State Treasurer,,Write-ins,,2,1,0,3
Coconino,Flagstaff 19,Superintendent of Public Instruction,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,Superintendent of Public Instruction,,Times Blank Voted,,65,11,2,78
Coconino,Flagstaff 19,Superintendent of Public Instruction,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,Superintendent of Public Instruction,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,669,102,13,784
Coconino,Flagstaff 19,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,345,103,12,460
Coconino,Flagstaff 19,Superintendent of Public Instruction,,Write-ins,,1,1,0,2
Coconino,Flagstaff 19,State Mine Inspector,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,State Mine Inspector,,Times Blank Voted,,68,16,1,85
Coconino,Flagstaff 19,State Mine Inspector,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,State Mine Inspector,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,State Mine Inspector,,"PIERCE, WILLIAM",DEM,624,106,13,743
Coconino,Flagstaff 19,State Mine Inspector,,"HART, JOE",REP,385,94,12,491
Coconino,Flagstaff 19,State Mine Inspector,,Write-ins,,3,1,1,5
Coconino,Flagstaff 19,Corporation Commissioner,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,Corporation Commissioner,,Times Blank Voted,,74,19,3,96
Coconino,Flagstaff 19,Corporation Commissioner,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,Corporation Commissioner,,Number of Under Votes,,88,45,8,141
Coconino,Flagstaff 19,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,632,99,13,744
Coconino,Flagstaff 19,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,630,90,11,731
Coconino,Flagstaff 19,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,333,78,8,419
Coconino,Flagstaff 19,Corporation Commissioner,,"OLSON, JUSTIN",REP,326,82,8,416
Coconino,Flagstaff 19,Corporation Commissioner,,Write-ins,,3,2,0,5
Coconino,Flagstaff 19,CLERK OF THE SUPERIOR COURT,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,CLERK OF THE SUPERIOR COURT,,Times Blank Voted,,310,73,7,390
Coconino,Flagstaff 19,CLERK OF THE SUPERIOR COURT,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,CLERK OF THE SUPERIOR COURT,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,CLERK OF THE SUPERIOR COURT,,"WYANT, VALERIE",DEM,759,141,20,920
Coconino,Flagstaff 19,CLERK OF THE SUPERIOR COURT,,Write-in 20,,11,3,0,14
Coconino,Flagstaff 19,CONSTABLE - FLAGSTAFF,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,CONSTABLE - FLAGSTAFF,,Times Blank Voted,,311,77,9,397
Coconino,Flagstaff 19,CONSTABLE - FLAGSTAFF,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,CONSTABLE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,CONSTABLE - FLAGSTAFF,,"WOMBLE, DARRIN",DEM,754,135,18,907
Coconino,Flagstaff 19,CONSTABLE - FLAGSTAFF,,Write-in 20,,15,5,0,20
Coconino,Flagstaff 19,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Blank Voted,,330,73,11,414
Coconino,Flagstaff 19,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,JUSTICE OF THE PEACE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,JUSTICE OF THE PEACE - FLAGSTAFF,,"GRODMAN, HOWARD",DEM,738,139,16,893
Coconino,Flagstaff 19,JUSTICE OF THE PEACE - FLAGSTAFF,,Write-in 20,,12,5,0,17
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (BOLICK),,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (BOLICK),,Times Blank Voted,,306,63,6,375
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (BOLICK),,Times Over Voted,,1,0,0,1
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (BOLICK),,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (BOLICK),,YES,,526,110,17,653
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (BOLICK),,NO,,247,44,4,295
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (PELANDER),,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (PELANDER),,Times Blank Voted,,315,65,9,389
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (PELANDER),,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (PELANDER),,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (PELANDER),,YES,,548,107,14,669
Coconino,Flagstaff 19,JUSTICE AZ SUPREME COURT (PELANDER),,NO,,217,45,4,266
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Blank Voted,,401,74,12,487
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 1,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 1,,"REED, TED",,670,138,15,823
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 1,,Write-in 20,,9,5,0,14
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Blank Voted,,339,70,9,418
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 2,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 2,,"SLAYTON, DAN",,731,142,18,891
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 2,,Write-in,,10,5,0,15
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Blank Voted,,393,72,10,475
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 4,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 4,,"FRIDLUND-HORNE, E",,680,139,17,836
Coconino,Flagstaff 19,JUDGE OF THE SUPERIOR COURT - DIV 4,,Write-in,,7,6,0,13
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Blank Voted,,341,62,9,412
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Over Voted,,2,0,0,2
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Number of Under Votes,,106,57,9,172
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"DUNNO, ANNE",,480,90,6,576
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"HADEN, CAROL",,563,107,15,685
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"TREE, PHILAN",,314,54,6,374
Coconino,Flagstaff 19,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Write-in 50,,11,2,0,13
Coconino,Flagstaff 19,MAYOR - CITY OF FLAGSTAFF,,Times Counted,,1021,199,26,1246
Coconino,Flagstaff 19,MAYOR - CITY OF FLAGSTAFF,,Times Blank Voted,,239,56,7,302
Coconino,Flagstaff 19,MAYOR - CITY OF FLAGSTAFF,,Times Over Voted,,1,0,0,1
Coconino,Flagstaff 19,MAYOR - CITY OF FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,MAYOR - CITY OF FLAGSTAFF,,"EVANS, CORAL J.",,632,102,18,752
Coconino,Flagstaff 19,MAYOR - CITY OF FLAGSTAFF,,Write-in 20,,149,41,1,191
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Times Counted,,1021,199,26,1246
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Times Blank Voted,,141,32,6,179
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Number of Under Votes,,318,95,18,431
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"ASLAN, AUSTIN",,409,62,6,477
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"DEASY, PAUL",,423,83,10,516
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"LAVIN, DENNIS",,263,54,1,318
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"MARTINEZ, ALEX",,313,61,10,384
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"SALAS, REGINA",,426,69,5,500
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,"SHIMONI, ADAM",,478,76,9,563
Coconino,Flagstaff 19,COUNCILMEMBER - CITY OF FLAGSTAFF (ELECT 3),,Write-in 90,,10,1,1,12
Coconino,Flagstaff 19,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Counted,,1080,217,27,1324
Coconino,Flagstaff 19,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Blank Voted,,62,15,4,81
Coconino,Flagstaff 19,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Over Voted,,0,0,0,0
Coconino,Flagstaff 19,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Number of Under Votes,,0,0,0,0
Coconino,Flagstaff 19,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,YES,,601,113,15,729
Coconino,Flagstaff 19,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,NO,,417,89,8,514
Coconino,Flagstaff 19,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Counted,,1080,217,27,1324
