county,precinct,office,district,candidate,party,votes,election_day,early_voting,late_early_voting,provisional
Navajo,JUNIPER,Board Member Show Low USD #10,,UNDER VOTES,U,1272,285,87,10,0
Navajo,BISON,Board Member Show Low USD #10,,UNDER VOTES,U,916,318,48,11,0
Navajo,MOGOLLON,Board Member Show Low USD #10,,UNDER VOTES,U,6,0,0,0,0
Navajo,SITGREAVES,Board Member Show Low USD #10,,UNDER VOTES,U,6644,1449,453,63,2
Navajo,BISON,Board Member Timber Mesa FMD,,"BROWNE-WAGNER, LYNN",NONF,59,18,3,1,0
Navajo,WOODLAND,Board Member Timber Mesa FMD,,"BROWNE-WAGNER, LYNN",NONF,252,71,14,3,0
Navajo,SITGREAVES,Board Member Timber Mesa FMD,,"BROWNE-WAGNER, LYNN",NONF,2244,600,146,17,1
Navajo,SUNRISE,Board Member Timber Mesa FMD,,"BROWNE-WAGNER, LYNN",NONF,1013,217,69,9,0
Navajo,BISON,Board Member Timber Mesa FMD,,"GRAHAM, DUSTIN",NONF,72,27,3,0,0
Navajo,WOODLAND,Board Member Timber Mesa FMD,,"GRAHAM, DUSTIN",NONF,270,87,15,2,0
Navajo,SITGREAVES,Board Member Timber Mesa FMD,,"GRAHAM, DUSTIN",NONF,2231,503,150,21,0
Navajo,SUNRISE,Board Member Timber Mesa FMD,,"GRAHAM, DUSTIN",NONF,919,252,58,7,0
Navajo,BISON,Board Member Timber Mesa FMD,,"HUGHES, DENNIS",NONF,73,27,3,0,0
Navajo,WOODLAND,Board Member Timber Mesa FMD,,"HUGHES, DENNIS",NONF,366,106,22,3,0
Navajo,SITGREAVES,Board Member Timber Mesa FMD,,"HUGHES, DENNIS",NONF,2740,744,176,22,1
Navajo,SUNRISE,Board Member Timber Mesa FMD,,"HUGHES, DENNIS",NONF,1229,285,82,11,0
Navajo,BISON,Board Member Timber Mesa FMD,,WRITE-IN,NONF,0,0,0,0,0
Navajo,WOODLAND,Board Member Timber Mesa FMD,,WRITE-IN,NONF,4,2,0,0,0
Navajo,SITGREAVES,Board Member Timber Mesa FMD,,WRITE-IN,NONF,42,23,1,0,0
Navajo,SUNRISE,Board Member Timber Mesa FMD,,WRITE-IN,NONF,19,5,1,0,0
Navajo,BISON,Board Member Timber Mesa FMD,,OVER VOTES,F,0,0,0,0,0
Navajo,WOODLAND,Board Member Timber Mesa FMD,,OVER VOTES,F,0,0,0,0,0
Navajo,SITGREAVES,Board Member Timber Mesa FMD,,OVER VOTES,F,6,4,0,0,0
Navajo,SUNRISE,Board Member Timber Mesa FMD,,OVER VOTES,F,4,0,0,0,0
Navajo,BISON,Board Member Timber Mesa FMD,,UNDER VOTES,F,122,38,6,2,0
Navajo,WOODLAND,Board Member Timber Mesa FMD,,UNDER VOTES,F,594,160,33,8,0
Navajo,SITGREAVES,Board Member Timber Mesa FMD,,UNDER VOTES,F,4709,1016,314,53,1
Navajo,SUNRISE,Board Member Timber Mesa FMD,,UNDER VOTES,F,2192,557,138,23,2
Navajo,PIONEER,Board Member White Mtn Lakes,,"BEALE, RICK",NONF,34,2,2,0,0
Navajo,JUNIPER,Board Member White Mtn Lakes,,"BEALE, RICK",NONF,428,95,31,1,0
Navajo,PIONEER,Board Member White Mtn Lakes,,"MCGRAW, JERRY J., JR.",NONF,29,6,2,0,0
Navajo,JUNIPER,Board Member White Mtn Lakes,,"MCGRAW, JERRY J., JR.",NONF,397,101,27,2,0
Navajo,PIONEER,Board Member White Mtn Lakes,,WRITE-IN,NONF,4,0,0,0,0
Navajo,JUNIPER,Board Member White Mtn Lakes,,WRITE-IN,NONF,75,28,4,0,0
Navajo,PIONEER,Board Member White Mtn Lakes,,OVER VOTES,F,0,0,0,0,0
Navajo,JUNIPER,Board Member White Mtn Lakes,,OVER VOTES,F,0,0,0,0,0
Navajo,PIONEER,Board Member White Mtn Lakes,,UNDER VOTES,F,258,57,17,2,0
Navajo,JUNIPER,Board Member White Mtn Lakes,,UNDER VOTES,F,3055,706,215,19,0
Navajo,RED BUTTE,JUSTICE SUPREME COURT - BOLICK,,YES,NON,2901,1834,87,16,2
Navajo,PAINTED DESERT,JUSTICE SUPREME COURT - BOLICK,,YES,NON,495,334,13,2,0
Navajo,HUBBELL,JUSTICE SUPREME COURT - BOLICK,,YES,NON,117,49,5,0,0
Navajo,BLACK BUTTES,JUSTICE SUPREME COURT - BOLICK,,YES,NON,2587,1109,124,20,2
Navajo,CEDAR VALLEY,JUSTICE SUPREME COURT - BOLICK,,YES,NON,564,390,13,2,1
Navajo,STONE BUTTE,JUSTICE SUPREME COURT - BOLICK,,YES,NON,250,196,4,0,0
Navajo,PIONEER,JUSTICE SUPREME COURT - BOLICK,,YES,NON,3297,1272,164,36,1
Navajo,ANTELOPE,JUSTICE SUPREME COURT - BOLICK,,YES,NON,1379,543,70,11,1
Navajo,JUNIPER,JUSTICE SUPREME COURT - BOLICK,,YES,NON,579,126,41,3,0
Navajo,BISON,JUSTICE SUPREME COURT - BOLICK,,YES,NON,422,157,22,4,0
Navajo,MOGOLLON,JUSTICE SUPREME COURT - BOLICK,,YES,NON,1316,288,93,9,0
Navajo,WOODLAND,JUSTICE SUPREME COURT - BOLICK,,YES,NON,461,142,27,3,0
Navajo,SITGREAVES,JUSTICE SUPREME COURT - BOLICK,,YES,NON,3536,866,235,30,1
Navajo,SUNRISE,JUSTICE SUPREME COURT - BOLICK,,YES,NON,3476,1114,204,28,2
Navajo,RED BUTTE,JUSTICE SUPREME COURT - BOLICK,,NO,NON,1946,1258,57,8,2
Navajo,PAINTED DESERT,JUSTICE SUPREME COURT - BOLICK,,NO,NON,257,189,5,0,0
Navajo,HUBBELL,JUSTICE SUPREME COURT - BOLICK,,NO,NON,36,22,1,0,0
Navajo,BLACK BUTTES,JUSTICE SUPREME COURT - BOLICK,,NO,NON,1318,656,53,9,2
Navajo,CEDAR VALLEY,JUSTICE SUPREME COURT - BOLICK,,NO,NON,341,218,10,1,0
Navajo,STONE BUTTE,JUSTICE SUPREME COURT - BOLICK,,NO,NON,126,113,1,0,0
Navajo,PIONEER,JUSTICE SUPREME COURT - BOLICK,,NO,NON,721,260,38,7,0
Navajo,ANTELOPE,JUSTICE SUPREME COURT - BOLICK,,NO,NON,473,186,24,4,0
Navajo,JUNIPER,JUSTICE SUPREME COURT - BOLICK,,NO,NON,186,51,12,1,0
Navajo,BISON,JUSTICE SUPREME COURT - BOLICK,,NO,NON,116,34,5,2,0
Navajo,MOGOLLON,JUSTICE SUPREME COURT - BOLICK,,NO,NON,388,88,26,3,0
Navajo,WOODLAND,JUSTICE SUPREME COURT - BOLICK,,NO,NON,138,32,8,1,0
Navajo,SITGREAVES,JUSTICE SUPREME COURT - BOLICK,,NO,NON,1012,266,65,8,0
Navajo,SUNRISE,JUSTICE SUPREME COURT - BOLICK,,NO,NON,1933,1042,74,8,5
Navajo,RED BUTTE,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,5,4,0,0,0
Navajo,PAINTED DESERT,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,1,1,0,0,0
Navajo,CEDAR VALLEY,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,1,0,0,0,0
Navajo,STONE BUTTE,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,3,3,0,0,0
Navajo,PIONEER,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,ANTELOPE,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,1,0,0,0,0
Navajo,JUNIPER,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,5,1,0,0,0
Navajo,SUNRISE,JUSTICE SUPREME COURT - BOLICK,,OVER VOTES,,9,9,0,0,0
Navajo,RED BUTTE,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,553,394,12,2,0
Navajo,PAINTED DESERT,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,63,29,3,0,0
Navajo,HUBBELL,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,36,23,0,0,0
Navajo,BLACK BUTTES,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,531,229,23,5,0
Navajo,CEDAR VALLEY,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,80,55,1,0,0
Navajo,STONE BUTTE,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,45,42,0,0,0
Navajo,PIONEER,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,1113,354,58,16,0
Navajo,ANTELOPE,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,382,148,18,4,0
Navajo,JUNIPER,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,231,57,14,2,0
Navajo,BISON,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,191,73,9,1,0
Navajo,MOGOLLON,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,445,84,31,4,0
Navajo,WOODLAND,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,212,54,11,4,0
Navajo,SITGREAVES,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,1435,313,93,18,0
Navajo,SUNRISE,JUSTICE SUPREME COURT - BOLICK,,UNDER VOTES,,1463,446,83,16,1
Navajo,RED BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,2910,1804,92,15,2
Navajo,PAINTED DESERT,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,499,342,13,1,0
Navajo,HUBBELL,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,118,49,5,1,0
Navajo,BLACK BUTTES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,2661,1147,125,22,3
Navajo,CEDAR VALLEY,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,582,392,14,2,1
Navajo,STONE BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,240,193,4,0,0
Navajo,PIONEER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,3290,1267,164,35,2
Navajo,ANTELOPE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,1381,549,70,11,1
Navajo,JUNIPER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,563,128,39,3,0
Navajo,BISON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,416,157,21,4,0
Navajo,MOGOLLON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,1295,277,92,9,0
Navajo,WOODLAND,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,471,143,27,4,0
Navajo,SITGREAVES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,3525,863,234,30,1
Navajo,SUNRISE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,YES,NON,3470,1116,204,27,3
Navajo,RED BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,1832,1199,52,8,2
Navajo,PAINTED DESERT,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,240,170,5,1,0
Navajo,HUBBELL,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,40,25,1,0,0
Navajo,BLACK BUTTES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,1266,638,51,8,2
Navajo,CEDAR VALLEY,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,309,199,9,1,0
Navajo,STONE BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,129,110,1,0,0
Navajo,PIONEER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,674,232,36,7,0
Navajo,ANTELOPE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,445,168,23,3,0
Navajo,JUNIPER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,173,46,11,0,0
Navajo,BISON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,115,33,6,2,0
Navajo,MOGOLLON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,382,91,26,2,0
Navajo,WOODLAND,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,135,35,8,1,0
Navajo,SITGREAVES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,953,252,62,7,0
Navajo,SUNRISE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,NO,NON,1903,1024,73,9,5
Navajo,RED BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,6,3,0,0,0
Navajo,PAINTED DESERT,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,1,1,0,0,0
Navajo,CEDAR VALLEY,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,2,2,0,0,0
Navajo,PIONEER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,ANTELOPE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,JUNIPER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,BISON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,1,0,0,0,0
Navajo,SUNRISE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,OVER VOTES,,4,4,0,0,0
Navajo,RED BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,657,484,13,3,0
Navajo,PAINTED DESERT,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,76,40,3,0,0
Navajo,HUBBELL,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,31,20,0,0,0
Navajo,BLACK BUTTES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,509,209,24,5,0
Navajo,CEDAR VALLEY,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,95,72,1,0,0
Navajo,STONE BUTTE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,53,49,0,0,0
Navajo,PIONEER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,1167,387,60,17,0
Navajo,ANTELOPE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,409,160,19,4,0
Navajo,JUNIPER,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,260,60,17,2,0
Navajo,BISON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,198,74,10,1,0
Navajo,MOGOLLON,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,472,92,33,4,0
Navajo,WOODLAND,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,205,50,11,4,0
Navajo,SITGREAVES,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,1509,331,98,19,0
Navajo,SUNRISE,"JUSTICE SUPREME CRT-PELANDER, JOHN",,UNDER VOTES,,1504,467,85,16,1
Navajo,RED BUTTE,PROPOSITION 125,,YES,NON,2602,1619,81,14,2
Navajo,PAINTED DESERT,PROPOSITION 125,,YES,NON,354,234,10,1,0
Navajo,HUBBELL,PROPOSITION 125,,YES,NON,76,39,2,1,0
Navajo,BLACK BUTTES,PROPOSITION 125,,YES,NON,1997,881,92,15,3
Navajo,CEDAR VALLEY,PROPOSITION 125,,YES,NON,413,270,12,1,0
Navajo,STONE BUTTE,PROPOSITION 125,,YES,NON,208,162,3,0,0
Navajo,PIONEER,PROPOSITION 125,,YES,NON,2540,936,127,31,1
Navajo,ANTELOPE,PROPOSITION 125,,YES,NON,987,375,50,10,0
Navajo,JUNIPER,PROPOSITION 125,,YES,NON,425,104,29,3,0
Navajo,BISON,PROPOSITION 125,,YES,NON,319,113,16,3,0
Navajo,MOGOLLON,PROPOSITION 125,,YES,NON,998,206,69,9,0
Navajo,WOODLAND,PROPOSITION 125,,YES,NON,349,105,20,3,0
Navajo,SITGREAVES,PROPOSITION 125,,YES,NON,2790,643,188,25,0
Navajo,SUNRISE,PROPOSITION 125,,YES,NON,3691,1569,179,26,6
Navajo,RED BUTTE,PROPOSITION 125,,NO,NON,2419,1603,67,11,2
Navajo,PAINTED DESERT,PROPOSITION 125,,NO,NON,395,264,10,1,0
Navajo,HUBBELL,PROPOSITION 125,,NO,NON,105,47,5,0,0
Navajo,BLACK BUTTES,PROPOSITION 125,,NO,NON,2217,984,101,19,2
Navajo,CEDAR VALLEY,PROPOSITION 125,,NO,NON,481,316,13,2,1
Navajo,STONE BUTTE,PROPOSITION 125,,NO,NON,179,157,2,0,0
Navajo,PIONEER,PROPOSITION 125,,NO,NON,2359,850,124,25,1
Navajo,ANTELOPE,PROPOSITION 125,,NO,NON,1138,459,58,8,1
Navajo,JUNIPER,PROPOSITION 125,,NO,NON,510,114,36,3,0
Navajo,BISON,PROPOSITION 125,,NO,NON,370,132,19,4,0
Navajo,MOGOLLON,PROPOSITION 125,,NO,NON,1061,235,75,6,0
Navajo,WOODLAND,PROPOSITION 125,,NO,NON,416,110,25,4,0
Navajo,SITGREAVES,PROPOSITION 125,,NO,NON,2887,713,188,27,1
Navajo,SUNRISE,PROPOSITION 125,,NO,NON,2779,868,164,22,3
Navajo,RED BUTTE,PROPOSITION 125,,OVER VOTES,,7,4,0,0,0
Navajo,PAINTED DESERT,PROPOSITION 125,,OVER VOTES,,1,1,0,0,0
Navajo,HUBBELL,PROPOSITION 125,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 125,,OVER VOTES,,6,4,0,0,0
Navajo,CEDAR VALLEY,PROPOSITION 125,,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,PROPOSITION 125,,OVER VOTES,,1,1,0,0,0
Navajo,PIONEER,PROPOSITION 125,,OVER VOTES,,2,2,0,0,0
Navajo,ANTELOPE,PROPOSITION 125,,OVER VOTES,,0,0,0,0,0
Navajo,JUNIPER,PROPOSITION 125,,OVER VOTES,,3,2,0,0,0
Navajo,BISON,PROPOSITION 125,,OVER VOTES,,1,1,0,0,0
Navajo,MOGOLLON,PROPOSITION 125,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,PROPOSITION 125,,OVER VOTES,,1,1,0,0,0
Navajo,SITGREAVES,PROPOSITION 125,,OVER VOTES,,2,0,0,0,0
Navajo,SUNRISE,PROPOSITION 125,,OVER VOTES,,5,3,0,0,0
Navajo,RED BUTTE,PROPOSITION 125,,UNDER VOTES,,377,264,9,1,0
Navajo,PAINTED DESERT,PROPOSITION 125,,UNDER VOTES,,65,53,1,0,0
Navajo,HUBBELL,PROPOSITION 125,,UNDER VOTES,,8,8,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 125,,UNDER VOTES,,217,126,7,1,0
Navajo,CEDAR VALLEY,PROPOSITION 125,,UNDER VOTES,,92,77,0,0,0
Navajo,STONE BUTTE,PROPOSITION 125,,UNDER VOTES,,36,34,0,0,0
Navajo,PIONEER,PROPOSITION 125,,UNDER VOTES,,230,98,9,3,0
Navajo,ANTELOPE,PROPOSITION 125,,UNDER VOTES,,110,43,5,1,0
Navajo,JUNIPER,PROPOSITION 125,,UNDER VOTES,,58,14,3,1,0
Navajo,BISON,PROPOSITION 125,,UNDER VOTES,,39,18,1,0,0
Navajo,MOGOLLON,PROPOSITION 125,,UNDER VOTES,,90,19,5,1,0
Navajo,WOODLAND,PROPOSITION 125,,UNDER VOTES,,45,12,2,0,0
Navajo,SITGREAVES,PROPOSITION 125,,UNDER VOTES,,309,90,17,4,0
Navajo,SUNRISE,PROPOSITION 125,,UNDER VOTES,,406,171,18,4,0
Navajo,RED BUTTE,PROPOSITION 126,,YES,NON,2143,1306,66,14,2
Navajo,PAINTED DESERT,PROPOSITION 126,,YES,NON,361,219,12,1,0
Navajo,HUBBELL,PROPOSITION 126,,YES,NON,125,51,5,1,0
Navajo,BLACK BUTTES,PROPOSITION 126,,YES,NON,2491,1028,123,19,3
Navajo,CEDAR VALLEY,PROPOSITION 126,,YES,NON,412,267,12,1,0
Navajo,STONE BUTTE,PROPOSITION 126,,YES,NON,186,141,3,0,0
Navajo,PIONEER,PROPOSITION 126,,YES,NON,3810,1368,199,42,2
Navajo,ANTELOPE,PROPOSITION 126,,YES,NON,1457,578,74,12,1
Navajo,JUNIPER,PROPOSITION 126,,YES,NON,707,162,49,5,0
Navajo,BISON,PROPOSITION 126,,YES,NON,516,184,28,4,0
Navajo,MOGOLLON,PROPOSITION 126,,YES,NON,1621,312,117,13,0
Navajo,WOODLAND,PROPOSITION 126,,YES,NON,582,171,34,6,0
Navajo,SITGREAVES,PROPOSITION 126,,YES,NON,4234,999,283,38,1
Navajo,SUNRISE,PROPOSITION 126,,YES,NON,3839,1064,241,32,2
Navajo,RED BUTTE,PROPOSITION 126,,NO,NON,2846,1902,80,11,2
Navajo,PAINTED DESERT,PROPOSITION 126,,NO,NON,407,294,9,1,0
Navajo,HUBBELL,PROPOSITION 126,,NO,NON,61,40,2,0,0
Navajo,BLACK BUTTES,PROPOSITION 126,,NO,NON,1781,862,73,15,3
Navajo,CEDAR VALLEY,PROPOSITION 126,,NO,NON,508,341,13,2,1
Navajo,STONE BUTTE,PROPOSITION 126,,NO,NON,207,184,2,0,0
Navajo,PIONEER,PROPOSITION 126,,NO,NON,1177,445,57,15,0
Navajo,ANTELOPE,PROPOSITION 126,,NO,NON,703,265,35,6,1
Navajo,JUNIPER,PROPOSITION 126,,NO,NON,253,58,17,1,0
Navajo,BISON,PROPOSITION 126,,NO,NON,189,69,8,3,0
Navajo,MOGOLLON,PROPOSITION 126,,NO,NON,469,133,30,2,0
Navajo,WOODLAND,PROPOSITION 126,,NO,NON,205,49,12,2,0
Navajo,SITGREAVES,PROPOSITION 126,,NO,NON,1574,396,100,17,0
Navajo,SUNRISE,PROPOSITION 126,,NO,NON,2753,1419,108,17,7
Navajo,RED BUTTE,PROPOSITION 126,,OVER VOTES,,8,8,0,0,0
Navajo,PAINTED DESERT,PROPOSITION 126,,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,PROPOSITION 126,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 126,,OVER VOTES,,6,5,0,0,0
Navajo,CEDAR VALLEY,PROPOSITION 126,,OVER VOTES,,1,1,0,0,0
Navajo,STONE BUTTE,PROPOSITION 126,,OVER VOTES,,1,1,0,0,0
Navajo,PIONEER,PROPOSITION 126,,OVER VOTES,,9,7,0,0,0
Navajo,ANTELOPE,PROPOSITION 126,,OVER VOTES,,1,1,0,0,0
Navajo,JUNIPER,PROPOSITION 126,,OVER VOTES,,1,1,0,0,0
Navajo,BISON,PROPOSITION 126,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,PROPOSITION 126,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,PROPOSITION 126,,OVER VOTES,,1,0,0,0,0
Navajo,SITGREAVES,PROPOSITION 126,,OVER VOTES,,4,3,0,0,0
Navajo,SUNRISE,PROPOSITION 126,,OVER VOTES,,10,6,0,0,0
Navajo,RED BUTTE,PROPOSITION 126,,UNDER VOTES,,408,274,11,1,0
Navajo,PAINTED DESERT,PROPOSITION 126,,UNDER VOTES,,47,39,0,0,0
Navajo,HUBBELL,PROPOSITION 126,,UNDER VOTES,,3,3,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 126,,UNDER VOTES,,159,100,4,0,0
Navajo,CEDAR VALLEY,PROPOSITION 126,,UNDER VOTES,,65,54,0,0,0
Navajo,STONE BUTTE,PROPOSITION 126,,UNDER VOTES,,30,28,0,0,0
Navajo,PIONEER,PROPOSITION 126,,UNDER VOTES,,135,66,4,2,0
Navajo,ANTELOPE,PROPOSITION 126,,UNDER VOTES,,74,33,3,0,0
Navajo,JUNIPER,PROPOSITION 126,,UNDER VOTES,,35,13,1,0,0
Navajo,BISON,PROPOSITION 126,,UNDER VOTES,,24,11,1,0,0
Navajo,MOGOLLON,PROPOSITION 126,,UNDER VOTES,,59,15,3,0,0
Navajo,WOODLAND,PROPOSITION 126,,UNDER VOTES,,23,8,0,0,0
Navajo,SITGREAVES,PROPOSITION 126,,UNDER VOTES,,176,48,10,2,0
Navajo,SUNRISE,PROPOSITION 126,,UNDER VOTES,,279,122,12,2,0
Navajo,RED BUTTE,PROPOSITION 127,,YES,NON,1248,750,39,8,1
Navajo,PAINTED DESERT,PROPOSITION 127,,YES,NON,130,90,3,0,0
Navajo,HUBBELL,PROPOSITION 127,,YES,NON,26,9,1,0,0
Navajo,BLACK BUTTES,PROPOSITION 127,,YES,NON,1053,462,49,7,1
Navajo,CEDAR VALLEY,PROPOSITION 127,,YES,NON,201,129,6,0,0
Navajo,STONE BUTTE,PROPOSITION 127,,YES,NON,167,136,2,0,0
Navajo,PIONEER,PROPOSITION 127,,YES,NON,415,110,26,4,0
Navajo,ANTELOPE,PROPOSITION 127,,YES,NON,269,100,13,2,0
Navajo,JUNIPER,PROPOSITION 127,,YES,NON,149,32,10,1,0
Navajo,BISON,PROPOSITION 127,,YES,NON,73,16,4,1,0
Navajo,MOGOLLON,PROPOSITION 127,,YES,NON,262,40,20,1,0
Navajo,WOODLAND,PROPOSITION 127,,YES,NON,122,26,8,0,0
Navajo,SITGREAVES,PROPOSITION 127,,YES,NON,806,165,56,7,0
Navajo,SUNRISE,PROPOSITION 127,,YES,NON,1871,918,80,10,4
Navajo,RED BUTTE,PROPOSITION 127,,NO,NON,3860,2533,110,18,3
Navajo,PAINTED DESERT,PROPOSITION 127,,NO,NON,626,417,17,2,0
Navajo,HUBBELL,PROPOSITION 127,,NO,NON,158,80,6,1,0
Navajo,BLACK BUTTES,PROPOSITION 127,,NO,NON,3223,1450,145,27,4
Navajo,CEDAR VALLEY,PROPOSITION 127,,NO,NON,729,491,19,3,1
Navajo,STONE BUTTE,PROPOSITION 127,,NO,NON,236,198,3,0,0
Navajo,PIONEER,PROPOSITION 127,,NO,NON,4610,1731,230,54,3
Navajo,ANTELOPE,PROPOSITION 127,,NO,NON,1917,752,97,17,1
Navajo,JUNIPER,PROPOSITION 127,,NO,NON,815,191,56,5,0
Navajo,BISON,PROPOSITION 127,,NO,NON,635,239,32,6,0
Navajo,MOGOLLON,PROPOSITION 127,,NO,NON,1836,407,127,15,0
