county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional,subjurisdiction
Yuma,PRECINCT 029,PROPOSITION 127,,YES,NON,45,17,13,14,0,
Yuma,PRECINCT 030,PROPOSITION 127,,YES,NON,47,16,15,15,0,
Yuma,PRECINCT 031,PROPOSITION 127,,YES,NON,58,20,19,18,0,
Yuma,PRECINCT 032,PROPOSITION 127,,YES,NON,13,8,3,1,0,
Yuma,PRECINCT 033,PROPOSITION 127,,YES,NON,6,3,1,0,0,
Yuma,PRECINCT 034,PROPOSITION 127,,YES,NON,5,3,1,0,0,
Yuma,PRECINCT 035,PROPOSITION 127,,YES,NON,24,15,5,3,0,
Yuma,PRECINCT 036,PROPOSITION 127,,YES,NON,27,16,6,3,0,
Yuma,PRECINCT 037,PROPOSITION 127,,YES,NON,25,16,5,3,0,
Yuma,PRECINCT 038,PROPOSITION 127,,YES,NON,25,16,5,3,0,
Yuma,PRECINCT 039,PROPOSITION 127,,YES,NON,27,19,4,3,0,
Yuma,PRECINCT 040,PROPOSITION 127,,YES,NON,28,18,4,4,0,
Yuma,PRECINCT 041,PROPOSITION 127,,YES,NON,28,17,4,5,0,
Yuma,PRECINCT 042,PROPOSITION 127,,YES,NON,28,15,7,4,0,
Yuma,PRECINCT 043,PROPOSITION 127,,YES,NON,0,0,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 127,,YES,NON,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 127,,NO,NON,32,21,6,3,0,
Yuma,PRECINCT 002,PROPOSITION 127,,NO,NON,41,22,12,5,1,
Yuma,PRECINCT 003,PROPOSITION 127,,NO,NON,40,25,8,5,1,
Yuma,PRECINCT 004,PROPOSITION 127,,NO,NON,126,82,24,18,1,
Yuma,PRECINCT 005,PROPOSITION 127,,NO,NON,95,63,15,14,1,
Yuma,PRECINCT 006,PROPOSITION 127,,NO,NON,73,38,17,16,1,
Yuma,PRECINCT 007,PROPOSITION 127,,NO,NON,90,45,23,20,1,
Yuma,PRECINCT 008,PROPOSITION 127,,NO,NON,61,48,8,4,0,
Yuma,PRECINCT 009,PROPOSITION 127,,NO,NON,96,59,20,14,1,
Yuma,PRECINCT 010,PROPOSITION 127,,NO,NON,172,121,28,19,3,
Yuma,PRECINCT 011,PROPOSITION 127,,NO,NON,98,59,23,14,0,
Yuma,PRECINCT 012,PROPOSITION 127,,NO,NON,100,71,19,9,0,
Yuma,PRECINCT 013,PROPOSITION 127,,NO,NON,57,35,11,8,1,
Yuma,PRECINCT 014,PROPOSITION 127,,NO,NON,23,14,7,1,0,
Yuma,PRECINCT 015,PROPOSITION 127,,NO,NON,104,70,22,9,1,
Yuma,PRECINCT 016,PROPOSITION 127,,NO,NON,74,48,15,9,1,
Yuma,PRECINCT 017,PROPOSITION 127,,NO,NON,142,102,25,13,1,
Yuma,PRECINCT 018,PROPOSITION 127,,NO,NON,10,7,2,0,0,
Yuma,PRECINCT 019,PROPOSITION 127,,NO,NON,5,3,1,0,0,
Yuma,PRECINCT 020,PROPOSITION 127,,NO,NON,105,64,27,12,1,
Yuma,PRECINCT 021,PROPOSITION 127,,NO,NON,1,0,1,0,0,
Yuma,PRECINCT 022,PROPOSITION 127,,NO,NON,113,76,23,11,2,
Yuma,PRECINCT 023,PROPOSITION 127,,NO,NON,107,83,15,7,1,
Yuma,PRECINCT 024,PROPOSITION 127,,NO,NON,279,224,34,17,3,
Yuma,PRECINCT 025,PROPOSITION 127,,NO,NON,152,113,24,13,1,
Yuma,PRECINCT 026,PROPOSITION 127,,NO,NON,20,12,3,3,0,
Yuma,PRECINCT 027,PROPOSITION 127,,NO,NON,35,22,6,5,0,
Yuma,PRECINCT 028,PROPOSITION 127,,NO,NON,22,13,3,4,0,
Yuma,PRECINCT 029,PROPOSITION 127,,NO,NON,82,42,19,20,0,
Yuma,PRECINCT 030,PROPOSITION 127,,NO,NON,73,37,14,20,0,
Yuma,PRECINCT 031,PROPOSITION 127,,NO,NON,101,46,21,33,1,
Yuma,PRECINCT 032,PROPOSITION 127,,NO,NON,42,25,9,7,0,
Yuma,PRECINCT 033,PROPOSITION 127,,NO,NON,26,17,5,3,0,
Yuma,PRECINCT 034,PROPOSITION 127,,NO,NON,36,24,7,4,0,
Yuma,PRECINCT 035,PROPOSITION 127,,NO,NON,71,48,14,7,1,
Yuma,PRECINCT 036,PROPOSITION 127,,NO,NON,86,57,18,9,1,
Yuma,PRECINCT 037,PROPOSITION 127,,NO,NON,61,37,16,7,1,
Yuma,PRECINCT 038,PROPOSITION 127,,NO,NON,75,47,15,11,1,
Yuma,PRECINCT 039,PROPOSITION 127,,NO,NON,78,49,17,9,1,
Yuma,PRECINCT 040,PROPOSITION 127,,NO,NON,80,56,15,7,1,
Yuma,PRECINCT 041,PROPOSITION 127,,NO,NON,96,58,20,16,1,
Yuma,PRECINCT 042,PROPOSITION 127,,NO,NON,102,63,18,18,1,
Yuma,PRECINCT 043,PROPOSITION 127,,NO,NON,1,1,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 127,,NO,NON,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 002,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 003,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 004,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 005,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 006,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 007,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 008,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 009,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 010,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 011,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 012,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 013,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 014,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 015,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 016,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 017,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 018,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 019,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 020,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 021,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 022,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 023,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 024,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 025,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 026,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 027,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 028,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 029,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 030,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 031,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 032,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 033,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 034,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 035,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 036,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 037,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 038,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 039,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 040,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 041,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 042,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 043,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 002,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 003,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 004,PROPOSITION 127,,UNDER VOTES,,7,4,1,0,0,
Yuma,PRECINCT 005,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 006,PROPOSITION 127,,UNDER VOTES,,4,1,1,0,0,
Yuma,PRECINCT 007,PROPOSITION 127,,UNDER VOTES,,6,2,2,1,0,
Yuma,PRECINCT 008,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 009,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 010,PROPOSITION 127,,UNDER VOTES,,5,4,0,0,0,
Yuma,PRECINCT 011,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 012,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 013,PROPOSITION 127,,UNDER VOTES,,2,1,1,0,0,
Yuma,PRECINCT 014,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 015,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 016,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 017,PROPOSITION 127,,UNDER VOTES,,7,5,1,0,0,
Yuma,PRECINCT 018,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 019,PROPOSITION 127,,UNDER VOTES,,1,1,0,0,0,
Yuma,PRECINCT 020,PROPOSITION 127,,UNDER VOTES,,5,3,1,0,0,
Yuma,PRECINCT 021,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 022,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 023,PROPOSITION 127,,UNDER VOTES,,4,3,0,0,0,
Yuma,PRECINCT 024,PROPOSITION 127,,UNDER VOTES,,11,8,1,0,0,
Yuma,PRECINCT 025,PROPOSITION 127,,UNDER VOTES,,6,4,1,1,0,
Yuma,PRECINCT 026,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 027,PROPOSITION 127,,UNDER VOTES,,1,1,0,0,0,
Yuma,PRECINCT 028,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 029,PROPOSITION 127,,UNDER VOTES,,4,1,2,0,0,
Yuma,PRECINCT 030,PROPOSITION 127,,UNDER VOTES,,5,2,1,1,0,
Yuma,PRECINCT 031,PROPOSITION 127,,UNDER VOTES,,6,2,1,1,0,
Yuma,PRECINCT 032,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 033,PROPOSITION 127,,UNDER VOTES,,1,0,0,0,0,
Yuma,PRECINCT 034,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 035,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 036,PROPOSITION 127,,UNDER VOTES,,4,2,0,0,0,
Yuma,PRECINCT 037,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 038,PROPOSITION 127,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 039,PROPOSITION 127,,UNDER VOTES,,4,2,0,0,0,
Yuma,PRECINCT 040,PROPOSITION 127,,UNDER VOTES,,4,3,0,0,0,
Yuma,PRECINCT 041,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 042,PROPOSITION 127,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 043,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 127,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 305,,YES,NON,20,11,5,2,0,
Yuma,PRECINCT 002,PROPOSITION 305,,YES,NON,24,12,7,3,0,
Yuma,PRECINCT 003,PROPOSITION 305,,YES,NON,23,12,5,3,1,
Yuma,PRECINCT 004,PROPOSITION 305,,YES,NON,71,42,17,9,1,
Yuma,PRECINCT 005,PROPOSITION 305,,YES,NON,43,26,8,6,1,
Yuma,PRECINCT 006,PROPOSITION 305,,YES,NON,41,20,11,8,0,
Yuma,PRECINCT 007,PROPOSITION 305,,YES,NON,61,31,15,12,1,
Yuma,PRECINCT 008,PROPOSITION 305,,YES,NON,28,21,4,2,0,
Yuma,PRECINCT 009,PROPOSITION 305,,YES,NON,44,26,10,7,0,
Yuma,PRECINCT 010,PROPOSITION 305,,YES,NON,85,55,18,9,1,
Yuma,PRECINCT 011,PROPOSITION 305,,YES,NON,47,25,14,7,1,
Yuma,PRECINCT 012,PROPOSITION 305,,YES,NON,44,30,9,3,0,
Yuma,PRECINCT 013,PROPOSITION 305,,YES,NON,33,19,7,5,1,
Yuma,PRECINCT 014,PROPOSITION 305,,YES,NON,11,6,2,1,0,
Yuma,PRECINCT 015,PROPOSITION 305,,YES,NON,49,29,12,5,1,
Yuma,PRECINCT 016,PROPOSITION 305,,YES,NON,43,26,10,5,1,
Yuma,PRECINCT 017,PROPOSITION 305,,YES,NON,68,46,13,6,1,
Yuma,PRECINCT 018,PROPOSITION 305,,YES,NON,4,2,2,0,0,
Yuma,PRECINCT 019,PROPOSITION 305,,YES,NON,2,1,0,0,0,
Yuma,PRECINCT 020,PROPOSITION 305,,YES,NON,45,26,13,4,0,
Yuma,PRECINCT 021,PROPOSITION 305,,YES,NON,0,0,0,0,0,
Yuma,PRECINCT 022,PROPOSITION 305,,YES,NON,50,30,12,5,1,
Yuma,PRECINCT 023,PROPOSITION 305,,YES,NON,44,32,9,2,0,
Yuma,PRECINCT 024,PROPOSITION 305,,YES,NON,108,77,20,8,1,
Yuma,PRECINCT 025,PROPOSITION 305,,YES,NON,61,44,10,6,1,
Yuma,PRECINCT 026,PROPOSITION 305,,YES,NON,13,8,2,2,0,
Yuma,PRECINCT 027,PROPOSITION 305,,YES,NON,20,11,5,3,0,
Yuma,PRECINCT 028,PROPOSITION 305,,YES,NON,11,6,2,2,0,
Yuma,PRECINCT 029,PROPOSITION 305,,YES,NON,54,26,14,13,0,
Yuma,PRECINCT 030,PROPOSITION 305,,YES,NON,48,24,11,11,0,
Yuma,PRECINCT 031,PROPOSITION 305,,YES,NON,74,32,16,25,0,
Yuma,PRECINCT 032,PROPOSITION 305,,YES,NON,24,11,6,5,0,
Yuma,PRECINCT 033,PROPOSITION 305,,YES,NON,11,6,3,1,0,
Yuma,PRECINCT 034,PROPOSITION 305,,YES,NON,14,9,3,1,0,
Yuma,PRECINCT 035,PROPOSITION 305,,YES,NON,35,19,10,4,1,
Yuma,PRECINCT 036,PROPOSITION 305,,YES,NON,44,26,11,5,0,
Yuma,PRECINCT 037,PROPOSITION 305,,YES,NON,35,20,10,4,0,
Yuma,PRECINCT 038,PROPOSITION 305,,YES,NON,40,25,9,5,0,
Yuma,PRECINCT 039,PROPOSITION 305,,YES,NON,43,27,9,4,1,
Yuma,PRECINCT 040,PROPOSITION 305,,YES,NON,42,27,8,5,0,
Yuma,PRECINCT 041,PROPOSITION 305,,YES,NON,48,28,11,7,0,
Yuma,PRECINCT 042,PROPOSITION 305,,YES,NON,57,32,14,9,1,
Yuma,PRECINCT 043,PROPOSITION 305,,YES,NON,1,0,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 305,,YES,NON,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 305,,NO,NON,23,16,5,2,0,
Yuma,PRECINCT 002,PROPOSITION 305,,NO,NON,30,18,8,3,0,
Yuma,PRECINCT 003,PROPOSITION 305,,NO,NON,26,18,4,3,0,
Yuma,PRECINCT 004,PROPOSITION 305,,NO,NON,90,62,14,12,1,
Yuma,PRECINCT 005,PROPOSITION 305,,NO,NON,72,50,10,10,0,
Yuma,PRECINCT 006,PROPOSITION 305,,NO,NON,57,28,12,15,1,
Yuma,PRECINCT 007,PROPOSITION 305,,NO,NON,64,27,17,18,1,
Yuma,PRECINCT 008,PROPOSITION 305,,NO,NON,45,36,5,3,0,
Yuma,PRECINCT 009,PROPOSITION 305,,NO,NON,67,42,12,10,1,
Yuma,PRECINCT 010,PROPOSITION 305,,NO,NON,127,94,17,13,2,
Yuma,PRECINCT 011,PROPOSITION 305,,NO,NON,72,46,15,9,0,
Yuma,PRECINCT 012,PROPOSITION 305,,NO,NON,76,55,12,8,0,
Yuma,PRECINCT 013,PROPOSITION 305,,NO,NON,39,25,8,5,0,
Yuma,PRECINCT 014,PROPOSITION 305,,NO,NON,16,9,5,1,0,
Yuma,PRECINCT 015,PROPOSITION 305,,NO,NON,81,58,15,6,1,
Yuma,PRECINCT 016,PROPOSITION 305,,NO,NON,50,33,9,6,0,
Yuma,PRECINCT 017,PROPOSITION 305,,NO,NON,105,78,16,9,0,
Yuma,PRECINCT 018,PROPOSITION 305,,NO,NON,7,5,1,0,0,
Yuma,PRECINCT 019,PROPOSITION 305,,NO,NON,4,3,0,0,0,
Yuma,PRECINCT 020,PROPOSITION 305,,NO,NON,81,51,18,10,0,
Yuma,PRECINCT 021,PROPOSITION 305,,NO,NON,1,0,1,0,0,
Yuma,PRECINCT 022,PROPOSITION 305,,NO,NON,89,64,16,8,0,
Yuma,PRECINCT 023,PROPOSITION 305,,NO,NON,85,68,9,6,0,
Yuma,PRECINCT 024,PROPOSITION 305,,NO,NON,220,184,22,11,2,
Yuma,PRECINCT 025,PROPOSITION 305,,NO,NON,121,92,17,10,1,
Yuma,PRECINCT 026,PROPOSITION 305,,NO,NON,13,8,1,2,0,
Yuma,PRECINCT 027,PROPOSITION 305,,NO,NON,24,17,4,2,0,
Yuma,PRECINCT 028,PROPOSITION 305,,NO,NON,17,10,3,2,0,
Yuma,PRECINCT 029,PROPOSITION 305,,NO,NON,71,32,18,20,0,
Yuma,PRECINCT 030,PROPOSITION 305,,NO,NON,71,29,18,24,0,
Yuma,PRECINCT 031,PROPOSITION 305,,NO,NON,84,34,23,26,0,
Yuma,PRECINCT 032,PROPOSITION 305,,NO,NON,31,20,6,4,0,
Yuma,PRECINCT 033,PROPOSITION 305,,NO,NON,21,15,3,2,0,
Yuma,PRECINCT 034,PROPOSITION 305,,NO,NON,27,17,5,4,0,
Yuma,PRECINCT 035,PROPOSITION 305,,NO,NON,58,42,9,5,0,
Yuma,PRECINCT 036,PROPOSITION 305,,NO,NON,66,46,12,7,0,
Yuma,PRECINCT 037,PROPOSITION 305,,NO,NON,50,32,11,5,1,
Yuma,PRECINCT 038,PROPOSITION 305,,NO,NON,57,37,10,9,0,
Yuma,PRECINCT 039,PROPOSITION 305,,NO,NON,59,40,11,7,0,
Yuma,PRECINCT 040,PROPOSITION 305,,NO,NON,64,45,11,7,0,
Yuma,PRECINCT 041,PROPOSITION 305,,NO,NON,73,47,13,12,0,
Yuma,PRECINCT 042,PROPOSITION 305,,NO,NON,70,45,10,12,0,
Yuma,PRECINCT 043,PROPOSITION 305,,NO,NON,1,0,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 305,,NO,NON,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 002,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 003,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 004,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 005,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 006,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 007,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 008,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 009,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 010,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 011,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 012,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 013,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 014,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 015,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 016,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 017,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 018,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 019,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 020,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 021,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 022,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 023,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 024,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 025,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 026,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 027,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 028,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 029,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 030,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 031,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 032,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 033,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 034,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 035,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 036,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 037,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 038,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 039,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 040,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 041,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 042,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 043,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 044,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 001,PROPOSITION 305,,UNDER VOTES,,3,1,0,0,0,
Yuma,PRECINCT 002,PROPOSITION 305,,UNDER VOTES,,3,1,1,0,0,
Yuma,PRECINCT 003,PROPOSITION 305,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 004,PROPOSITION 305,,UNDER VOTES,,11,7,2,1,0,
Yuma,PRECINCT 005,PROPOSITION 305,,UNDER VOTES,,6,3,1,1,0,
Yuma,PRECINCT 006,PROPOSITION 305,,UNDER VOTES,,5,2,2,0,0,
Yuma,PRECINCT 007,PROPOSITION 305,,UNDER VOTES,,7,3,2,1,0,
Yuma,PRECINCT 008,PROPOSITION 305,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 009,PROPOSITION 305,,UNDER VOTES,,5,3,1,0,0,
Yuma,PRECINCT 010,PROPOSITION 305,,UNDER VOTES,,9,7,0,0,0,
Yuma,PRECINCT 011,PROPOSITION 305,,UNDER VOTES,,3,2,0,0,0,
Yuma,PRECINCT 012,PROPOSITION 305,,UNDER VOTES,,4,3,0,0,0,
Yuma,PRECINCT 013,PROPOSITION 305,,UNDER VOTES,,4,2,1,0,0,
Yuma,PRECINCT 014,PROPOSITION 305,,UNDER VOTES,,1,1,0,0,0,
Yuma,PRECINCT 015,PROPOSITION 305,,UNDER VOTES,,6,4,0,0,0,
Yuma,PRECINCT 016,PROPOSITION 305,,UNDER VOTES,,5,3,0,0,0,
Yuma,PRECINCT 017,PROPOSITION 305,,UNDER VOTES,,10,7,1,1,0,
Yuma,PRECINCT 018,PROPOSITION 305,,UNDER VOTES,,1,0,0,0,0,
Yuma,PRECINCT 019,PROPOSITION 305,,UNDER VOTES,,1,1,0,0,0,
Yuma,PRECINCT 020,PROPOSITION 305,,UNDER VOTES,,6,3,2,0,0,
Yuma,PRECINCT 021,PROPOSITION 305,,UNDER VOTES,,0,0,0,0,0,
Yuma,PRECINCT 022,PROPOSITION 305,,UNDER VOTES,,4,2,0,0,0,
Yuma,PRECINCT 023,PROPOSITION 305,,UNDER VOTES,,7,6,0,0,0,
Yuma,PRECINCT 024,PROPOSITION 305,,UNDER VOTES,,17,13,2,1,0,
Yuma,PRECINCT 025,PROPOSITION 305,,UNDER VOTES,,10,6,1,1,0,
Yuma,PRECINCT 026,PROPOSITION 305,,UNDER VOTES,,1,0,0,0,0,
Yuma,PRECINCT 027,PROPOSITION 305,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 028,PROPOSITION 305,,UNDER VOTES,,2,1,0,0,0,
Yuma,PRECINCT 029,PROPOSITION 305,,UNDER VOTES,,6,2,3,0,0,
Yuma,PRECINCT 030,PROPOSITION 305,,UNDER VOTES,,5,2,2,1,0,
Yuma,PRECINCT 031,PROPOSITION 305,,UNDER VOTES,,7,3,1,2,0,
Yuma,PRECINCT 032,PROPOSITION 305,,UNDER VOTES,,3,1,1,0,0,
Yuma,PRECINCT 033,PROPOSITION 305,,UNDER VOTES,,1,0,0,0,0,
Yuma,PRECINCT 034,PROPOSITION 305,,UNDER VOTES,,1,1,0,0,0,
Yuma,PRECINCT 035,PROPOSITION 305,,UNDER VOTES,,5,3,0,0,0,
Yuma,PRECINCT 036,PROPOSITION 305,,UNDER VOTES,,6,3,1,1,0,
Yuma,PRECINCT 037,PROPOSITION 305,,UNDER VOTES,,4,2,1,0,0,
Yuma,PRECINCT 038,PROPOSITION 305,,UNDER VOTES,,5,3,1,0,0,
